index,well,date,tide,hw
1,-0.126,1/30/2018 0:00,-1.249888889,0.033
2,-0.156,1/30/2018 1:00,-1.557538462,0.033
3,-0.156,1/30/2018 2:00,-1.831384615,0.038
4,-0.156,1/30/2018 3:00,-2.038222222,0.033
5,-0.186,1/30/2018 4:00,-2.027666667,0.048
6,-0.186,1/30/2018 5:00,-1.725444444,0.044666667
7,-0.186,1/30/2018 6:00,-1.27773913,0.038
8,-0.186,1/30/2018 7:00,-0.7144,0.038
9,-0.186,1/30/2018 8:00,-0.206,0.053
10,-0.146,1/30/2018 9:00,0.076222222,0.028
11,-0.126,1/30/2018 10:00,-0.003857143,0.033
12,-0.126,1/30/2018 11:00,-0.287333333,0.018
13,-0.126,1/30/2018 12:00,-0.621294118,0.023
14,-0.136,1/30/2018 13:00,-0.972875,0.023
15,-0.166,1/30/2018 14:00,-1.209333333,0.008
16,-0.166,1/30/2018 15:00,-1.36225,0.008
17,-0.166,1/30/2018 16:00,-1.32,-0.002
18,-0.166,1/30/2018 17:00,-1.127818182,-0.007
19,-0.196,1/30/2018 18:00,-0.8265,0.008
20,-0.196,1/30/2018 19:00,-0.395047619,0.003
21,-0.176,1/30/2018 20:00,0.012823529,0.003
22,-0.146,1/30/2018 21:00,0.265818182,0.004666667
23,-0.126,1/30/2018 22:00,0.112,0.013
24,-0.126,1/30/2018 23:00,-0.233777778,0.003
25,-0.126,1/31/2018 0:00,-0.623222222,0.008
26,-0.136,1/31/2018 1:00,-0.978222222,0.008
27,-0.186,1/31/2018 2:00,-1.304666667,0.008
28,-0.186,1/31/2018 3:00,-1.590285714,0.008
29,-0.186,1/31/2018 4:00,-1.788857143,0.008
30,-0.186,1/31/2018 5:00,-1.681714286,0.008
31,-0.186,1/31/2018 6:00,-1.342315789,0.003
32,-0.186,1/31/2018 7:00,-0.883391304,0.008
33,-0.196,1/31/2018 8:00,-0.33225,0.008
34,-0.196,1/31/2018 9:00,0.197809524,0.008
35,-0.146,1/31/2018 10:00,0.577846154,-0.012
36,-0.126,1/31/2018 11:00,0.434,-0.002
37,-0.116,1/31/2018 12:00,0.0055,-0.007
38,-0.116,1/31/2018 13:00,-0.407111111,-0.007
39,-0.116,1/31/2018 14:00,-0.769333333,-0.002
40,-0.146,1/31/2018 15:00,-1.101333333,-0.002
41,-0.166,1/31/2018 16:00,-1.344181818,-0.002
42,-0.166,1/31/2018 17:00,-1.386,-0.002
43,-0.166,1/31/2018 18:00,-1.129529412,0.003
44,-0.166,1/31/2018 19:00,-0.710090909,0.003
45,-0.166,1/31/2018 20:00,-0.214181818,0.003
46,-0.146,1/31/2018 21:00,0.227684211,0.003
47,-0.116,1/31/2018 22:00,0.457333333,0.008
48,-0.106,1/31/2018 23:00,0.261222222,0.008
49,-0.106,2/1/2018 0:00,-0.124947368,0.008
50,-0.106,2/1/2018 1:00,-0.535444444,0.008
51,-0.106,2/1/2018 2:00,-0.907111111,0.008
52,-0.146,2/1/2018 3:00,-1.255375,0.018
53,-0.146,2/1/2018 4:00,-1.543692308,0.013
54,-0.146,2/1/2018 5:00,-1.76,0.013
55,-0.146,2/1/2018 6:00,-1.650117647,0.008
56,-0.176,2/1/2018 7:00,-1.281789474,0.018
57,-0.176,2/1/2018 8:00,-0.7888,0.018
