index,date,well,tide,hw
50,11/1/2017 1:00,0.534,-1.453,0.458
51,11/1/2017 2:00,0.524,-1.49725,0.448
52,11/1/2017 3:00,0.524,-1.230210526,0.448
53,11/1/2017 4:00,0.524,-0.8115,0.448
54,11/1/2017 5:00,0.524,-0.3745,0.438
55,11/1/2017 6:00,0.524,0.017333333,0.433
56,11/1/2017 7:00,0.524,0.297636364,0.423
57,11/1/2017 8:00,0.524,0.329714286,0.418
58,11/1/2017 9:00,0.524,0.095764706,0.423
59,11/1/2017 10:00,0.524,-0.250117647,0.411333333
60,11/1/2017 11:00,0.524,-0.582470588,0.408
61,11/1/2017 12:00,0.524,-0.865166667,0.401333333
62,11/1/2017 13:00,0.524,-1.082363636,0.388
63,11/1/2017 14:00,0.514,-1.167666667,0.393
64,11/1/2017 15:00,0.504,-0.9535,0.383
65,11/1/2017 16:00,0.504,-0.586,0.383
66,11/1/2017 17:00,0.504,-0.1465,0.383
67,11/1/2017 18:00,0.504,0.252333333,0.388
68,11/1/2017 19:00,0.504,0.582571429,0.388
69,11/1/2017 20:00,0.504,0.679,0.388
70,11/1/2017 21:00,0.504,0.3885,0.388
71,11/1/2017 22:00,0.504,-0.0205,0.388
72,11/1/2017 23:00,0.504,-0.404333333,0.388
73,11/2/2017 0:00,0.504,-0.737875,0.388
74,11/2/2017 1:00,0.504,-1.049333333,0.388
75,11/2/2017 2:00,0.504,-1.272666667,0.383
76,11/2/2017 3:00,0.494,-1.230545455,0.378
77,11/2/2017 4:00,0.494,-0.914,0.368
78,11/2/2017 5:00,0.484,-0.441909091,0.363
79,11/2/2017 6:00,0.484,0.0265,0.358
80,11/2/2017 7:00,0.484,0.410470588,0.358
81,11/2/2017 8:00,0.484,0.667333333,0.348
82,11/2/2017 9:00,0.484,0.566666667,0.348
83,11/2/2017 10:00,0.484,0.216631579,0.343
84,11/2/2017 11:00,0.484,-0.190736842,0.348
85,11/2/2017 12:00,0.484,-0.502666667,0.331333333
86,11/2/2017 13:00,0.484,-0.803777778,0.351333333
87,11/2/2017 14:00,0.484,-1.028857143,0.343
88,11/2/2017 15:00,0.484,-1.15975,0.338
89,11/2/2017 16:00,0.484,-0.943222222,0.328
90,11/2/2017 17:00,0.474,-0.596666667,0.328
91,11/2/2017 18:00,0.474,-0.193727273,0.328
92,11/2/2017 19:00,0.474,0.252333333,0.328
93,11/2/2017 20:00,0.474,0.543090909,0.323
94,11/2/2017 21:00,0.474,0.535,0.328
95,11/2/2017 22:00,0.474,0.243473684,0.328
96,11/2/2017 23:00,0.474,-0.159,0.338
97,11/3/2017 0:00,0.474,-0.551555556,0.338
98,11/3/2017 1:00,0.474,-0.909333333,0.333
99,11/3/2017 2:00,0.474,-1.228142857,0.328
100,11/3/2017 3:00,0.474,-1.456,0.328
101,11/3/2017 4:00,0.474,-1.452,0.323
102,11/3/2017 5:00,0.474,-1.1385,0.318
103,11/3/2017 6:00,0.474,-0.664695652,0.313
104,11/3/2017 7:00,0.474,-0.152363636,0.308
105,11/3/2017 8:00,0.474,0.304526316,0.308
106,11/3/2017 9:00,0.474,0.598,0.301333333
107,11/3/2017 10:00,0.474,0.484588235,0.298
108,11/3/2017 11:00,0.474,0.117684211,0.284666667
109,11/3/2017 12:00,0.474,-0.285473684,0.298
110,11/3/2017 13:00,0.474,-0.652470588,0.293
111,11/3/2017 14:00,0.474,-0.969333333,0.293
112,11/3/2017 15:00,0.464,-1.219333333,0.288
113,11/3/2017 16:00,0.454,-1.28725,0.288
114,11/3/2017 17:00,0.434,-1.0125,0.278
115,11/3/2017 18:00,0.434,-0.573142857,0.278
116,11/3/2017 19:00,0.434,-0.082363636,0.278
117,11/3/2017 20:00,0.434,0.362947368,0.278
118,11/3/2017 21:00,0.434,0.648444444,0.278
119,11/3/2017 22:00,0.434,0.5365,0.278
120,11/3/2017 23:00,0.434,0.149263158,0.278
121,11/4/2017 0:00,0.434,-0.289,0.278
122,11/4/2017 1:00,0.434,-0.689888889,0.283
123,11/4/2017 2:00,0.434,-1.037764706,0.283
124,11/4/2017 3:00,0.434,-1.341384615,0.278
125,11/4/2017 4:00,0.414,-1.551555556,0.273
126,11/4/2017 5:00,0.414,-1.447333333,0.268
127,11/4/2017 6:00,0.414,-1.027818182,0.268
128,11/4/2017 7:00,0.414,-0.4888,0.264666667
129,11/4/2017 8:00,0.414,0.068782609,0.258
130,11/4/2017 9:00,0.414,0.5605,0.258
131,11/4/2017 10:00,0.414,0.8265,0.268
132,11/4/2017 11:00,0.414,0.5865,0.263
133,11/4/2017 12:00,0.414,0.147,0.263
134,11/4/2017 13:00,0.414,-0.261555556,0.258
135,11/4/2017 14:00,0.414,-0.5485,0.258
136,11/4/2017 15:00,0.414,-0.857875,0.258
137,11/4/2017 16:00,0.414,-1.112,0.243
138,11/4/2017 17:00,0.404,-1.062153846,0.248
139,11/4/2017 18:00,0.394,-0.746526316,0.248
140,11/4/2017 19:00,0.394,-0.301,0.248
141,11/4/2017 20:00,0.394,0.1825,0.248
142,11/4/2017 21:00,0.394,0.578705882,0.248
143,11/4/2017 22:00,0.394,0.782571429,0.248
144,11/4/2017 23:00,0.394,0.556105263,0.248
145,11/5/2017 0:00,0.394,0.136,0.253
146,11/5/2017 1:00,0.394,-0.2915,0.258
147,11/5/2017 1:30,0.394,-0.676588235,0.258
148,11/5/2017 2:00,0.394,-1.025444444,0.258
149,11/5/2017 3:00,0.394,-1.332923077,0.258
150,11/5/2017 4:00,0.384,-1.524888889,0.248
151,11/5/2017 5:00,0.384,-1.294421053,0.248
152,11/5/2017 6:00,0.384,-0.815565217,0.248
153,11/5/2017 7:00,0.384,-0.246,0.248
154,11/5/2017 8:00,0.384,0.33525,0.241333333
155,11/5/2017 9:00,0.384,0.812333333,0.243
156,11/5/2017 10:00,0.384,0.981,0.238
157,11/5/2017 11:00,0.384,0.6665,0.248
158,11/5/2017 12:00,0.384,0.201619048,0.238
159,11/5/2017 13:00,0.384,-0.233222222,0.238
160,11/5/2017 14:00,0.384,-0.583647059,0.243
161,11/5/2017 15:00,0.384,-0.892666667,0.238
162,11/5/2017 16:00,0.384,-1.122666667,0.238
163,11/5/2017 17:00,0.374,-1.002470588,0.238
164,11/5/2017 18:00,0.374,-0.598857143,0.233
165,11/5/2017 19:00,0.374,-0.100545455,0.233
166,11/5/2017 20:00,0.374,0.390666667,0.228
167,11/5/2017 21:00,0.374,0.764,0.228
168,11/5/2017 22:00,0.374,0.822181818,0.228
169,11/5/2017 23:00,0.374,0.472571429,0.228
170,11/6/2017 0:00,0.374,0.009714286,0.238
171,11/6/2017 1:00,0.374,-0.411789474,0.238
172,11/6/2017 2:00,0.374,-0.778941176,0.243
173,11/6/2017 3:00,0.374,-1.109125,0.238
174,11/6/2017 4:00,0.374,-1.3885,0.238
175,11/6/2017 5:00,0.364,-1.526,0.233
176,11/6/2017 6:00,0.354,-1.278105263,0.228
177,11/6/2017 7:00,0.354,-0.778916667,0.228
178,11/6/2017 8:00,0.354,-0.1888,0.218
179,11/6/2017 9:00,0.354,0.345904762,0.213
180,11/6/2017 10:00,0.354,0.739333333,0.213
181,11/6/2017 11:00,0.354,0.745666667,0.208
182,11/6/2017 12:00,0.354,0.387,0.218
183,11/6/2017 13:00,0.354,-0.053894737,0.218
184,11/6/2017 14:00,0.354,-0.431,0.218
185,11/6/2017 15:00,0.354,-0.76475,0.223
186,11/6/2017 16:00,0.354,-1.072,0.218
187,11/6/2017 17:00,0.344,-1.268857143,0.218
188,11/6/2017 18:00,0.344,-1.088352941,0.218
189,11/6/2017 19:00,0.344,-0.703777778,0.208
190,11/6/2017 20:00,0.344,-0.206434783,0.203
191,11/6/2017 21:00,0.344,0.278736842,0.198
192,11/6/2017 22:00,0.344,0.609384615,0.198
193,11/6/2017 23:00,0.344,0.6015,0.203
194,11/7/2017 0:00,0.344,0.2655,0.203
195,11/7/2017 1:00,0.344,-0.159157895,0.208
196,11/7/2017 2:00,0.344,-0.546,0.208
197,11/7/2017 3:00,0.344,-0.896588235,0.213
198,11/7/2017 4:00,0.344,-1.215333333,0.208
199,11/7/2017 5:00,0.344,-1.461454545,0.203
200,11/7/2017 6:00,0.324,-1.492363636,0.198
201,11/7/2017 7:00,0.324,-1.1615,0.191333333
202,11/7/2017 8:00,0.324,-0.656869565,0.188
203,11/7/2017 9:00,0.324,-0.0808,0.188
204,11/7/2017 10:00,0.324,0.463545455,0.178
205,11/7/2017 11:00,0.324,0.839384615,0.183
206,11/7/2017 12:00,0.324,0.790428571,0.173
207,11/7/2017 13:00,0.324,0.4185,0.183
208,11/7/2017 14:00,0.324,-0.012842105,0.188
209,11/7/2017 15:00,0.324,-0.395411765,0.193
210,11/7/2017 16:00,0.324,-0.716666667,0.198
211,11/7/2017 17:00,0.324,-0.972153846,0.198
212,11/7/2017 18:00,0.324,-1.090444444,0.198
213,11/7/2017 19:00,0.314,-0.862875,0.188
214,11/7/2017 20:00,0.314,-0.464636364,0.188
215,11/7/2017 21:00,0.314,0.029714286,0.183
216,11/7/2017 22:00,0.314,0.457684211,0.178
217,11/7/2017 23:00,0.314,0.753,0.188
218,11/8/2017 0:00,0.314,0.691692308,0.188
219,11/8/2017 1:00,0.314,0.339789474,0.188
220,11/8/2017 2:00,0.314,-0.084421053,0.193
221,11/8/2017 3:00,0.314,-0.476,0.198
222,11/8/2017 4:00,0.314,-0.826,0.198
223,11/8/2017 5:00,0.314,-1.135333333,0.198
224,11/8/2017 6:00,0.314,-1.356,0.198
225,11/8/2017 7:00,0.304,-1.316,0.188
226,11/8/2017 8:00,0.304,-0.959,0.178
227,11/8/2017 9:00,0.304,-0.4544,0.168
228,11/8/2017 10:00,0.304,0.098782609,0.168
229,11/8/2017 11:00,0.304,0.599238095,0.163
230,11/8/2017 12:00,0.304,0.926173913,0.3055
231,11/8/2017 13:00,0.304,0.898782609,0.233384615
232,11/8/2017 14:00,0.304,0.4765,0.193
233,11/8/2017 15:00,0.304,0.050666667,0.193
234,11/8/2017 16:00,0.304,-0.30975,0.198
235,11/8/2017 17:00,0.304,-0.596769231,0.198
236,11/8/2017 18:00,0.304,-0.820545455,0.198
237,11/8/2017 19:00,0.304,-0.867,0.198
238,11/8/2017 20:00,0.294,-0.616625,0.188
239,11/8/2017 21:00,0.294,-0.246,0.188
240,11/8/2017 22:00,0.294,0.1865,0.188
241,11/8/2017 23:00,0.294,0.582823529,0.183
242,11/9/2017 0:00,0.294,0.829,0.188
243,11/9/2017 1:00,0.294,0.750923077,0.188
244,11/9/2017 2:00,0.304,0.425052632,0.193
245,11/9/2017 3:00,0.304,0.023473684,0.198
246,11/9/2017 4:00,0.314,-0.332875,0.203
247,11/9/2017 5:00,0.314,-0.646625,0.208
248,11/9/2017 6:00,0.314,-0.938142857,0.198
249,11/9/2017 7:00,0.304,-1.111,0.191333333
250,11/9/2017 8:00,0.294,-0.982,0.183
251,11/9/2017 9:00,0.294,-0.629888889,0.173
252,11/9/2017 10:00,0.294,-0.213142857,0.171333333
253,11/9/2017 11:00,0.294,0.2545,0.168
254,11/9/2017 12:00,0.294,0.674,0.173
255,11/9/2017 13:00,0.294,0.92,0.168
256,11/9/2017 14:00,0.294,0.740111111,0.178
257,11/9/2017 15:00,0.294,0.350111111,0.183
258,11/9/2017 16:00,0.294,-0.026,0.184666667
259,11/9/2017 17:00,0.294,-0.37225,0.188
260,11/9/2017 18:00,0.294,-0.661,0.188
261,11/9/2017 19:00,0.294,-0.894181818,0.188
262,11/9/2017 20:00,0.294,-0.892,0.188
263,11/9/2017 21:00,0.284,-0.641625,0.183
264,11/9/2017 22:00,0.284,-0.271,0.178
,,,,

