index,well,date,tide,hw
1,-0.066,1/4/2019 0:00,-0.661384615,-0.022
2,-0.066,1/4/2019 1:00,-0.908857143,-0.027
3,-0.066,1/4/2019 2:00,-1.157538462,-0.032
4,-0.066,1/4/2019 3:00,-1.384181818,-0.032
5,-0.066,1/4/2019 4:00,-1.532,-0.032
6,-0.066,1/4/2019 5:00,-1.457111111,-0.027
7,-0.066,1/4/2019 6:00,-1.235333333,-0.032
8,-0.066,1/4/2019 7:00,-0.906555556,-0.027
9,-0.066,1/4/2019 8:00,-0.523777778,-0.027
10,-0.066,1/4/2019 9:00,-0.164823529,-0.022
11,-0.066,1/4/2019 10:00,0.06775,-0.022
12,-0.066,1/4/2019 11:00,0.001777778,-0.022
13,-0.066,1/4/2019 12:00,-0.194461538,-0.017
14,-0.066,1/4/2019 13:00,-0.453857143,-0.017
15,-0.066,1/4/2019 14:00,-0.740375,-0.012
16,-0.066,1/4/2019 15:00,-1.035285714,-0.022
17,-0.066,1/4/2019 16:00,-1.268727273,-0.027
18,-0.066,1/4/2019 17:00,-1.370285714,-0.032
19,-0.076,1/4/2019 18:00,-1.200615385,-0.032
20,-0.076,1/4/2019 19:00,-0.922875,-0.035333333
21,-0.076,1/4/2019 20:00,-0.588777778,-0.032
22,-0.076,1/4/2019 21:00,-0.286,-0.032
23,-0.076,1/4/2019 22:00,-0.166,-0.032
24,-0.076,1/4/2019 23:00,-0.299636364,-0.027
25,-0.076,1/5/2019 0:00,-0.516,-0.032
26,-0.076,1/5/2019 1:00,-0.768142857,-0.032
27,-0.076,1/5/2019 2:00,-1.048857143,-0.032
28,-0.076,1/5/2019 3:00,-1.304461538,-0.032
29,-0.076,1/5/2019 4:00,-1.541833333,-0.032
30,-0.076,1/5/2019 5:00,-1.692666667,-0.032
31,-0.076,1/5/2019 6:00,-1.579636364,-0.032
32,-0.076,1/5/2019 7:00,-1.31975,-0.032
33,-0.076,1/5/2019 8:00,-0.973368421,-0.032
34,-0.076,1/5/2019 9:00,-0.593777778,-0.027
35,-0.076,1/5/2019 10:00,-0.254125,-0.022
36,-0.076,1/5/2019 11:00,-0.087666667,-0.015333333
37,-0.076,1/5/2019 12:00,-0.219,-0.022
38,-0.076,1/5/2019 13:00,-0.4385,-0.022
39,-0.076,1/5/2019 14:00,-0.706666667,-0.025333333
40,-0.076,1/5/2019 15:00,-0.997333333,-0.027
41,-0.076,1/5/2019 16:00,-1.259076923,-0.027
42,-0.076,1/5/2019 17:00,-1.436,-0.037
43,-0.076,1/5/2019 18:00,-1.389333333,-0.042
44,-0.086,1/5/2019 19:00,-1.176,-0.042
45,-0.086,1/5/2019 20:00,-0.88475,-0.047
46,-0.086,1/5/2019 21:00,-0.574,-0.052
47,-0.086,1/5/2019 22:00,-0.329,-0.047
48,-0.086,1/5/2019 23:00,-0.298,-0.037
49,-0.086,1/6/2019 0:00,-0.432363636,-0.042
50,-0.086,1/6/2019 1:00,-0.646769231,-0.047
51,-0.086,1/6/2019 2:00,-0.901,-0.045333333
52,-0.086,1/6/2019 3:00,-1.152923077,-0.052
53,-0.086,1/6/2019 4:00,-1.396769231,-0.052
54,-0.086,1/6/2019 5:00,-1.602666667,-0.052
55,-0.086,1/6/2019 6:00,-1.619333333,-0.052
56,-0.086,1/6/2019 7:00,-1.459333333,-0.052
57,-0.096,1/6/2019 8:00,-1.189125,-0.047
58,-0.096,1/6/2019 9:00,-0.852111111,-0.052
59,-0.096,1/6/2019 10:00,-0.494333333,-0.047
60,-0.096,1/6/2019 11:00,-0.207818182,-0.047
61,-0.096,1/6/2019 12:00,-0.154,-0.047
62,-0.096,1/6/2019 13:00,-0.271555556,-0.052
63,-0.096,1/6/2019 14:00,-0.472923077,-0.047
64,-0.096,1/6/2019 15:00,-0.729571429,-0.057
65,-0.096,1/6/2019 16:00,-0.981384615,-0.057
66,-0.096,1/6/2019 17:00,-1.195,-0.062
67,-0.096,1/6/2019 18:00,-1.2485,-0.062
68,-0.096,1/6/2019 19:00,-1.116,-0.062
69,-0.096,1/6/2019 20:00,-0.870666667,-0.062
70,-0.096,1/6/2019 21:00,-0.554823529,-0.062
71,-0.096,1/6/2019 22:00,-0.239529412,-0.052
72,-0.096,1/6/2019 23:00,0.021272727,-0.052
73,-0.096,1/7/2019 0:00,0.07,-0.042
74,-0.096,1/7/2019 1:00,-0.057,-0.042
75,-0.096,1/7/2019 2:00,-0.269846154,-0.042
76,-0.096,1/7/2019 3:00,-0.533333333,-0.042
77,-0.096,1/7/2019 4:00,-0.814,-0.042
78,-0.096,1/7/2019 5:00,-1.082153846,-0.042
79,-0.096,1/7/2019 6:00,-1.231,-0.042
80,-0.096,1/7/2019 7:00,-1.14,-0.042
81,-0.096,1/7/2019 8:00,-0.914666667,-0.052
82,-0.096,1/7/2019 9:00,-0.594888889,-0.057
83,-0.096,1/7/2019 10:00,-0.236,-0.062
84,-0.096,1/7/2019 11:00,0.09,-0.052
85,-0.096,1/7/2019 12:00,0.26,-0.052
86,-0.096,1/7/2019 13:00,0.15,-0.042
87,-0.096,1/7/2019 14:00,-0.062923077,-0.052
88,-0.096,1/7/2019 15:00,-0.322428571,-0.047
89,-0.096,1/7/2019 16:00,-0.602666667,-0.042
90,-0.096,1/7/2019 17:00,-0.869076923,-0.047
91,-0.096,1/7/2019 18:00,-1.061,-0.052
92,-0.096,1/7/2019 19:00,-1.041,-0.052
93,-0.096,1/7/2019 20:00,-0.854333333,-0.052
