index,well,date,tide,hw
1,0.324,2/14/2014 0:00,-0.443916667,0.024842105
2,0.324,2/14/2014 1:00,-0.761,0.055037037
3,0.324,2/14/2014 2:00,-1.010285714,0.011333333
4,0.324,2/14/2014 3:00,-1.284064516,0.0876
5,0.324,2/14/2014 4:00,-1.399636364,0.166461538
6,0.324,2/14/2014 5:00,-1.180193548,0.113384615
7,0.324,2/14/2014 6:00,-0.868631579,0.043833333
8,0.324,2/14/2014 7:00,-0.417052632,0.2405
9,0.324,2/14/2014 8:00,0.023473684,0.180727273
10,0.314,2/14/2014 9:00,0.354909091,0.264666667
11,0.314,2/14/2014 10:00,0.435,0.278
12,0.314,2/14/2014 11:00,0.166666667,0.294666667
13,0.314,2/14/2014 12:00,-0.198631579,0.011157895
14,0.314,2/14/2014 13:00,-0.55,0.086333333
15,0.314,2/14/2014 14:00,-0.865230769,0.238
16,0.314,2/14/2014 15:00,-1.057818182,0.0155
17,0.314,2/14/2014 16:00,-1.287666667,0.132285714
18,0.314,2/14/2014 17:00,-1.164666667,0.2455
19,0.314,2/14/2014 18:00,-0.810864865,0.038
20,0.304,2/14/2014 19:00,-0.438105263,0.24
21,0.294,2/14/2014 20:00,-0.034888889,0.254666667
22,0.294,2/14/2014 21:00,0.323230769,0.268
23,0.294,2/14/2014 22:00,0.422333333,0.281333333
24,0.294,2/14/2014 23:00,0.16525,0.248
25,0.294,2/15/2014 0:00,-0.212875,-0.03075
26,0.294,2/15/2014 1:00,-0.57725,-0.093052632
27,0.294,2/15/2014 2:00,-0.878666667,0.1655
28,0.294,2/15/2014 3:00,-1.137666667,0.194666667
29,0.294,2/15/2014 4:00,-1.32725,0.214666667
30,0.284,2/15/2014 5:00,-1.281555556,0.228
31,0.274,2/15/2014 6:00,-0.979888889,0.238
32,0.274,2/15/2014 7:00,-0.545,0.248
33,0.274,2/15/2014 8:00,-0.086,0.258
34,0.274,2/15/2014 9:00,0.265538462,0.273
35,0.274,2/15/2014 10:00,0.436,0.284666667
36,0.274,2/15/2014 11:00,0.310428571,0.293
37,0.274,2/15/2014 12:00,-0.056,0.0905
38,0.274,2/15/2014 13:00,-0.456,0.01425
39,0.274,2/15/2014 14:00,-0.795230769,0.228
40,0.254,2/15/2014 15:00,-1.066769231,0.233
41,0.254,2/15/2014 16:00,-1.330615385,0.248
42,0.254,2/15/2014 17:00,-1.436,0.243
43,0.254,2/15/2014 18:00,-1.146,0.243
44,0.254,2/15/2014 19:00,-0.729333333,0.248
45,0.234,2/15/2014 20:00,-0.251,0.248
46,0.234,2/15/2014 21:00,0.168,0.248
47,0.234,2/15/2014 22:00,0.419,0.248
48,0.234,2/15/2014 23:00,0.3515,0.258
49,0.234,2/16/2014 0:00,0.045176471,0.17425
50,0.234,2/16/2014 1:00,-0.387666667,-0.013666667
51,0.234,2/16/2014 2:00,-0.699333333,0.178
52,0.234,2/16/2014 3:00,-1.019571429,0.198
53,0.234,2/16/2014 4:00,-1.261555556,0.208
54,0.234,2/16/2014 5:00,-1.373142857,0.213
55,0.234,2/16/2014 6:00,-1.156,0.218
56,0.234,2/16/2014 7:00,-0.772,0.228
57,0.224,2/16/2014 8:00,-0.351789474,0.228
58,0.224,2/16/2014 9:00,0.063411765,0.228
59,0.224,2/16/2014 10:00,0.444625,0.228
60,0.224,2/16/2014 11:00,0.62025,0.228
61,0.224,2/16/2014 12:00,0.353411765,0.228
62,0.224,2/16/2014 13:00,-0.020666667,0.233
63,0.224,2/16/2014 14:00,-0.381714286,0.228
64,0.224,2/16/2014 15:00,-0.714571429,0.233
65,0.214,2/16/2014 16:00,-0.997538462,0.238
66,0.214,2/16/2014 17:00,-1.1985,0.243
67,0.214,2/16/2014 18:00,-1.088857143,0.248
