index,well,date,tide,hw
1,-0.146,1/30/2017 0:00,-0.155333333,-0.002
2,-0.146,1/30/2017 1:00,-0.47975,-0.002
3,-0.136,1/30/2017 2:00,-0.813647059,-0.002
4,-0.136,1/30/2017 3:00,-1.126,0.008
5,-0.136,1/30/2017 4:00,-1.409571429,-0.002
6,-0.136,1/30/2017 5:00,-1.666,-0.002
7,-0.136,1/30/2017 6:00,-1.843142857,0.003
8,-0.136,1/30/2017 7:00,-1.762923077,0.003
9,-0.146,1/30/2017 8:00,-1.457764706,0.003
10,-0.146,1/30/2017 9:00,-1.026909091,0.008
11,-0.146,1/30/2017 10:00,-0.541909091,0.003
12,-0.146,1/30/2017 11:00,-0.152,0.004666667
13,-0.146,1/30/2017 12:00,-0.03975,0.008
14,-0.146,1/30/2017 13:00,-0.294666667,0.008
15,-0.146,1/30/2017 14:00,-0.650705882,0.003
16,-0.146,1/30/2017 15:00,-1.010666667,-0.002
17,-0.146,1/30/2017 16:00,-1.300615385,-0.002
18,-0.146,1/30/2017 17:00,-1.533272727,-0.007
19,-0.146,1/30/2017 18:00,-1.73,-0.002
20,-0.146,1/30/2017 19:00,-1.749,-0.012
21,-0.146,1/30/2017 20:00,-1.474823529,-0.017
22,-0.146,1/30/2017 21:00,-1.099,-0.015333333
23,-0.156,1/30/2017 22:00,-0.675473684,-0.022
24,-0.156,1/30/2017 23:00,-0.309125,-0.022
25,-0.156,1/31/2017 0:00,-0.1235,-0.022
26,-0.156,1/31/2017 1:00,-0.322666667,-0.022
27,-0.156,1/31/2017 2:00,-0.661882353,-0.017
28,-0.156,1/31/2017 3:00,-1.004125,-0.017
29,-0.156,1/31/2017 4:00,-1.314571429,-0.017
30,-0.156,1/31/2017 5:00,-1.583692308,-0.017
31,-0.156,1/31/2017 6:00,-1.81,-0.022
32,-0.156,1/31/2017 7:00,-1.934333333,-0.022
33,-0.156,1/31/2017 8:00,-1.761625,-0.022
34,-0.156,1/31/2017 9:00,-1.419888889,-0.017
35,-0.156,1/31/2017 10:00,-0.973391304,-0.022
36,-0.166,1/31/2017 11:00,-0.568,-0.037
37,-0.166,1/31/2017 12:00,-0.239076923,-0.048666667
38,-0.166,1/31/2017 13:00,-0.216,-0.047
39,-0.166,1/31/2017 14:00,-0.490375,-0.042
40,-0.166,1/31/2017 15:00,-0.830117647,-0.042
41,-0.166,1/31/2017 16:00,-1.133142857,-0.047
42,-0.166,1/31/2017 17:00,-1.403142857,-0.042
43,-0.166,1/31/2017 18:00,-1.652666667,-0.042
44,-0.166,1/31/2017 19:00,-1.826,-0.042
45,-0.166,1/31/2017 20:00,-1.781,-0.042
46,-0.166,1/31/2017 21:00,-1.52725,-0.052
47,-0.166,1/31/2017 22:00,-1.151238095,-0.052
48,-0.166,1/31/2017 23:00,-0.719157895,-0.052
49,-0.176,2/1/2017 0:00,-0.384461538,-0.042
50,-0.176,2/1/2017 1:00,-0.284571429,-0.042
51,-0.176,2/1/2017 2:00,-0.506666667,-0.042
52,-0.176,2/1/2017 3:00,-0.833058824,-0.042
53,-0.176,2/1/2017 4:00,-1.158142857,-0.042
54,-0.176,2/1/2017 5:00,-1.428142857,-0.042
55,-0.176,2/1/2017 6:00,-1.679333333,-0.042
56,-0.176,2/1/2017 7:00,-1.856,-0.042
57,-0.176,2/1/2017 8:00,-1.863,-0.052
58,-0.176,2/1/2017 9:00,-1.60225,-0.052
59,-0.176,2/1/2017 10:00,-1.23,-0.065333333
60,-0.176,2/1/2017 11:00,-0.765545455,-0.072
61,-0.176,2/1/2017 12:00,-0.337176471,-0.072
62,-0.176,2/1/2017 13:00,-0.076,-0.067
63,-0.176,2/1/2017 14:00,-0.186,-0.072
64,-0.176,2/1/2017 15:00,-0.520117647,-0.077
65,-0.176,2/1/2017 16:00,-0.875375,-0.062
66,-0.176,2/1/2017 17:00,-1.19725,-0.062
67,-0.176,2/1/2017 18:00,-1.476769231,-0.062
68,-0.176,2/1/2017 19:00,-1.709636364,-0.062
69,-0.176,2/1/2017 20:00,-1.861,-0.062
70,-0.176,2/1/2017 21:00,-1.756,-0.062
71,-0.176,2/1/2017 22:00,-1.456,-0.062
72,-0.176,2/1/2017 23:00,-1.071,-0.067
73,-0.196,2/2/2017 0:00,-0.648105263,-0.067
74,-0.196,2/2/2017 1:00,-0.329333333,-0.062
75,-0.196,2/2/2017 2:00,-0.274888889,-0.062
76,-0.186,2/2/2017 3:00,-0.524125,-0.062
77,-0.186,2/2/2017 4:00,-0.862111111,-0.062
78,-0.186,2/2/2017 5:00,-1.183333333,-0.062
79,-0.186,2/2/2017 6:00,-1.444461538,-0.062
80,-0.186,2/2/2017 7:00,-1.672363636,-0.062
81,-0.186,2/2/2017 8:00,-1.836,-0.062
82,-0.186,2/2/2017 9:00,-1.752153846,-0.062
83,-0.196,2/2/2017 10:00,-1.453058824,-0.072
84,-0.196,2/2/2017 11:00,-1.0675,-0.072
85,-0.196,2/2/2017 12:00,-0.641263158,-0.072
86,-0.196,2/2/2017 13:00,-0.297428571,-0.077
87,-0.196,2/2/2017 14:00,-0.137111111,-0.072
88,-0.196,2/2/2017 15:00,-0.341714286,-0.072
89,-0.196,2/2/2017 16:00,-0.624,-0.077
90,-0.186,2/2/2017 17:00,-0.938666667,-0.077
91,-0.196,2/2/2017 18:00,-1.224571429,-0.077
92,-0.196,2/2/2017 19:00,-1.482666667,-0.072
93,-0.196,2/2/2017 20:00,-1.707666667,-0.072
94,-0.196,2/2/2017 21:00,-1.846,-0.072
95,-0.196,2/2/2017 22:00,-1.656,-0.072
96,-0.196,2/2/2017 23:00,-1.334823529,-0.072
97,-0.196,2/3/2017 0:00,-0.918857143,-0.072
98,-0.196,2/3/2017 1:00,-0.495444444,-0.072
99,-0.196,2/3/2017 2:00,-0.200166667,-0.072
100,-0.196,2/3/2017 3:00,-0.138222222,-0.072
101,-0.186,2/3/2017 4:00,-0.38975,-0.072
102,-0.186,2/3/2017 5:00,-0.701625,-0.062
103,-0.186,2/3/2017 6:00,-1.01975,-0.062
104,-0.186,2/3/2017 7:00,-1.290615385,-0.062
105,-0.186,2/3/2017 8:00,-1.515090909,-0.062
106,-0.196,2/3/2017 9:00,-1.664333333,-0.072
107,-0.196,2/3/2017 10:00,-1.545333333,-0.077
108,-0.196,2/3/2017 11:00,-1.214333333,-0.085333333
109,-0.196,2/3/2017 12:00,-0.814,-0.077
110,-0.196,2/3/2017 13:00,-0.431625,-0.092
111,-0.196,2/3/2017 14:00,-0.145166667,-0.087
112,-0.196,2/3/2017 15:00,-0.084888889,-0.092
113,-0.196,2/3/2017 16:00,-0.345375,-0.087
114,-0.196,2/3/2017 17:00,-0.688941176,-0.092
115,-0.196,2/3/2017 18:00,-1.01475,-0.082
116,-0.196,2/3/2017 19:00,-1.289846154,-0.082
117,-0.196,2/3/2017 20:00,-1.530166667,-0.082
118,-0.196,2/3/2017 21:00,-1.756,-0.082
119,-0.196,2/3/2017 22:00,-1.874333333,-0.087
120,-0.196,2/3/2017 23:00,-1.67225,-0.092
121,-0.196,2/4/2017 0:00,-1.336,-0.087
122,-0.196,2/4/2017 1:00,-0.950444444,-0.092
123,-0.206,2/4/2017 2:00,-0.553222222,-0.087
124,-0.206,2/4/2017 3:00,-0.272,-0.087
125,-0.206,2/4/2017 4:00,-0.221454545,-0.082
126,-0.206,2/4/2017 5:00,-0.459571429,-0.082
127,-0.206,2/4/2017 6:00,-0.761882353,-0.072
128,-0.206,2/4/2017 7:00,-1.090666667,-0.072
129,-0.206,2/4/2017 8:00,-1.353692308,-0.077
