index,well,date,tide
1,1.215,6/20/2020 0:00,-0.434444444
2,1.215,6/20/2020 1:00,-0.753666667
3,1.215,6/20/2020 2:00,-0.991153846
4,1.215,6/20/2020 3:00,-0.996818182
5,1.215,6/20/2020 4:00,-0.6985
6,1.205,6/20/2020 5:00,-0.319736842
7,1.205,6/20/2020 6:00,0.035555556
8,1.195,6/20/2020 7:00,0.388529412
9,1.195,6/20/2020 8:00,0.5875
10,1.195,6/20/2020 9:00,0.488125
11,1.195,6/20/2020 10:00,0.115
12,1.195,6/20/2020 11:00,-0.278809524
13,1.185,6/20/2020 12:00,-0.692368421
14,1.185,6/20/2020 13:00,-1.045588235
15,1.185,6/20/2020 14:00,-1.308846154
16,1.185,6/20/2020 15:00,-1.406666667
17,1.185,6/20/2020 16:00,-1.105
18,1.185,6/20/2020 17:00,-0.619285714
19,1.175,6/20/2020 18:00,-0.188333333
20,1.175,6/20/2020 19:00,0.245625
21,1.175,6/20/2020 20:00,0.649117647
22,1.175,6/20/2020 21:00,0.8
23,1.165,6/20/2020 22:00,0.54875
24,1.165,6/20/2020 23:00,0.156111111
25,1.165,6/21/2020 0:00,-0.2265
26,1.165,6/21/2020 1:00,-0.604047619
27,1.165,6/21/2020 2:00,-0.929666667
28,1.155,6/21/2020 3:00,-1.100714286
29,1.155,6/21/2020 4:00,-0.963235294
30,1.155,6/21/2020 5:00,-0.579285714
31,1.145,6/21/2020 6:00,-0.162894737
32,1.145,6/21/2020 7:00,0.209705882
33,1.135,6/21/2020 8:00,0.52375
34,1.135,6/21/2020 9:00,0.595
35,1.135,6/21/2020 10:00,0.318888889
36,1.135,6/21/2020 11:00,-0.070263158
37,1.135,6/21/2020 12:00,-0.474047619
38,1.135,6/21/2020 13:00,-0.877105263
39,1.135,6/21/2020 14:00,-1.239444444
40,1.135,6/21/2020 15:00,-1.462
41,1.135,6/21/2020 16:00,-1.490454545
42,1.145,6/21/2020 17:00,-1.140833333
43,1.145,6/21/2020 18:00,-0.665454545
44,1.145,6/21/2020 19:00,-0.175
45,1.155,6/21/2020 20:00,0.304375
46,1.165,6/21/2020 21:00,0.643125
47,1.165,6/21/2020 22:00,0.7
48,1.165,6/21/2020 23:00,0.381470588
49,1.175,6/22/2020 0:00,0.007105263
50,1.175,6/22/2020 1:00,-0.409761905
51,1.175,6/22/2020 2:00,-0.8045
52,1.185,6/22/2020 3:00,-1.107142857
53,1.185,6/22/2020 4:00,-1.258
54,1.185,6/22/2020 5:00,-1.039
55,1.185,6/22/2020 6:00,-0.631666667
56,1.185,6/22/2020 7:00,-0.2195
57,1.185,6/22/2020 8:00,0.173888889
58,1.185,6/22/2020 9:00,0.479285714
59,1.205,6/22/2020 10:00,0.475
60,1.205,6/22/2020 11:00,0.112222222
61,1.205,6/22/2020 12:00,-0.260714286
62,1.205,6/22/2020 13:00,-0.683181818
63,1.205,6/22/2020 14:00,-1.05625
64,1.205,6/22/2020 15:00,-1.358333333
65,1.205,6/22/2020 16:00,-1.592058824
66,1.205,6/22/2020 17:00,-1.506111111
67,1.205,6/22/2020 18:00,-1.082727273
68,1.215,6/22/2020 19:00,-0.606666667
69,1.215,6/22/2020 20:00,-0.142272727
70,1.215,6/22/2020 21:00,0.299375
71,1.215,6/22/2020 22:00,0.565
72,1.215,6/22/2020 23:00,0.44875
73,1.215,6/23/2020 0:00,0.054411765
74,1.215,6/23/2020 1:00,-0.315952381
75,1.225,6/23/2020 2:00,-0.731666667
76,1.225,6/23/2020 3:00,-1.089117647
77,1.225,6/23/2020 4:00,-1.322272727
78,1.225,6/23/2020 5:00,-1.374090909
79,1.225,6/23/2020 6:00,-1.02673913
80,1.225,6/23/2020 7:00,-0.565454545
81,1.225,6/23/2020 8:00,-0.133095238
82,1.225,6/23/2020 9:00,0.260294118
83,1.225,6/23/2020 10:00,0.497
84,1.225,6/23/2020 11:00,0.416764706
85,1.225,6/23/2020 12:00,0.022647059
86,1.225,6/23/2020 13:00,-0.318157895
87,1.225,6/23/2020 14:00,-0.703947368
88,1.225,6/23/2020 15:00,-1.062777778
89,1.225,6/23/2020 16:00,-1.356428571
90,1.225,6/23/2020 17:00,-1.481666667
91,1.225,6/23/2020 18:00,-1.3035
92,1.225,6/23/2020 19:00,-0.87
93,1.225,6/23/2020 20:00,-0.389
94,1.225,6/23/2020 21:00,0.118684211
95,1.225,6/23/2020 22:00,0.591470588
96,1.225,6/23/2020 23:00,0.758125
97,1.225,6/24/2020 0:00,0.536111111
98,1.225,6/24/2020 1:00,0.097272727
99,1.225,6/24/2020 2:00,-0.275
100,1.225,6/24/2020 3:00,-0.688913043
101,1.225,6/24/2020 4:00,-1.055
102,1.225,6/24/2020 5:00,-1.275
103,1.225,6/24/2020 6:00,-1.240833333
104,1.225,6/24/2020 7:00,-0.90125
105,1.225,6/24/2020 8:00,-0.439545455
106,1.225,6/24/2020 9:00,-0.006666667
107,1.225,6/24/2020 10:00,0.411470588
108,1.225,6/24/2020 11:00,0.625
109,1.225,6/24/2020 12:00,0.47375
110,1.225,6/24/2020 13:00,0.104444444
111,1.225,6/24/2020 14:00,-0.275
112,1.225,6/24/2020 15:00,-0.714
113,1.215,6/24/2020 16:00,-1.080789474
114,1.215,6/24/2020 17:00,-1.349285714
115,1.215,6/24/2020 18:00,-1.47375
116,1.215,6/24/2020 19:00,-1.17537037
117,1.215,6/24/2020 20:00,-0.670652174
118,1.215,6/24/2020 21:00,-0.170416667
119,1.215,6/24/2020 22:00,0.296875
120,1.215,6/24/2020 23:00,0.685588235
121,1.215,6/25/2020 0:00,0.7975
122,1.215,6/25/2020 1:00,0.60375
123,1.215,6/25/2020 2:00,0.196764706
124,1.215,6/25/2020 3:00,-0.199210526
125,1.205,6/25/2020 4:00,-0.5665
126,1.205,6/25/2020 5:00,-0.900333333
127,1.205,6/25/2020 6:00,-1.099545455
128,1.205,6/25/2020 7:00,-0.979666667
129,1.195,6/25/2020 8:00,-0.638809524
130,1.195,6/25/2020 9:00,-0.212619048
131,1.195,6/25/2020 10:00,0.193333333
132,1.195,6/25/2020 11:00,0.547777778
133,1.195,6/25/2020 12:00,0.719375
134,1.195,6/25/2020 13:00,0.524375
135,1.195,6/25/2020 14:00,0.099117647
136,1.185,6/25/2020 15:00,-0.327307692
137,1.185,6/25/2020 16:00,-0.697881356
138,1.185,6/25/2020 17:00,-1.011
139,1.185,6/25/2020 18:00,-1.256538462
140,1.185,6/25/2020 19:00,-1.281315789
141,1.185,6/25/2020 20:00,-0.921666667
142,1.185,6/25/2020 21:00,-0.465434783
143,1.185,6/25/2020 22:00,-0.030909091
144,1.185,6/25/2020 23:00,0.439705882
145,1.185,6/26/2020 0:00,0.7555
146,1.185,6/26/2020 1:00,0.77875
147,1.185,6/26/2020 2:00,0.447352941
148,1.185,6/26/2020 3:00,0.083235294
149,1.185,6/26/2020 4:00,-0.2995
150,1.175,6/26/2020 5:00,-0.662777778
151,1.175,6/26/2020 6:00,-0.963125
152,1.165,6/26/2020 7:00,-1.123
153,1.165,6/26/2020 8:00,-1.045
154,1.165,6/26/2020 9:00,-0.692894737
155,1.165,6/26/2020 10:00,-0.311666667
156,1.165,6/26/2020 11:00,0.0485
157,1.165,6/26/2020 12:00,0.378529412
158,1.155,6/26/2020 13:00,0.543888889
159,1.155,6/26/2020 14:00,0.331842105
160,1.155,6/26/2020 15:00,-0.037777778
161,1.155,6/26/2020 16:00,-0.409230769
162,1.155,6/26/2020 17:00,-0.793636364
163,1.145,6/26/2020 18:00,-1.046590909
164,1.145,6/26/2020 19:00,-1.30625
165,1.145,6/26/2020 20:00,-1.302894737
166,1.145,6/26/2020 21:00,-0.936304348
167,1.145,6/26/2020 22:00,-0.546851852
168,1.145,6/26/2020 23:00,-0.112368421
169,1.145,6/27/2020 0:00,0.301190476
170,1.145,6/27/2020 1:00,0.5925
171,1.145,6/27/2020 2:00,0.615
172,1.145,6/27/2020 3:00,0.331842105
173,1.145,6/27/2020 4:00,-0.058333333
174,1.135,6/27/2020 5:00,-0.466052632
175,1.135,6/27/2020 6:00,-0.825
176,1.125,6/27/2020 7:00,-1.148548387
177,1.125,6/27/2020 8:00,-1.258333333
178,1.125,6/27/2020 9:00,-1.1225
179,1.125,6/27/2020 10:00,-0.67990566
180,1.125,6/27/2020 11:00,-0.285412371
181,1.125,6/27/2020 12:00,0.152931034
182,1.125,6/27/2020 13:00,0.458409091
183,1.125,6/27/2020 14:00,0.615625
184,1.125,6/27/2020 15:00,0.412083333
185,1.125,6/27/2020 16:00,0.017857143
186,1.125,6/27/2020 17:00,-0.276052632
187,1.115,6/27/2020 18:00,-0.707631579
188,1.115,6/27/2020 19:00,-1.035
189,1.115,6/27/2020 20:00,-1.228478261
190,1.115,6/27/2020 21:00,-1.213823529
191,1.115,6/27/2020 22:00,-0.853095238
192,1.115,6/27/2020 23:00,-0.408636364
193,1.115,6/28/2020 0:00,0.020263158
194,1.115,6/28/2020 1:00,0.413636364
195,1.115,6/28/2020 2:00,0.681
196,1.105,6/28/2020 3:00,0.620294118
197,1.105,6/28/2020 4:00,0.270294118
198,1.105,6/28/2020 5:00,-0.0895
199,1.095,6/28/2020 6:00,-0.511666667
200,1.095,6/28/2020 7:00,-0.873947368
201,1.095,6/28/2020 8:00,-1.185555556
202,1.095,6/28/2020 9:00,-1.372777778
203,1.095,6/28/2020 10:00,-1.239814815
204,1.095,6/28/2020 11:00,-0.771842105
205,1.105,6/28/2020 12:00,-0.324354839
206,1.115,6/28/2020 13:00,0.127777778
207,1.115,6/28/2020 14:00,0.552619048
208,1.125,6/28/2020 15:00,0.717608696
209,1.125,6/28/2020 16:00,0.579090909
210,1.125,6/28/2020 17:00,0.135
211,1.125,6/28/2020 18:00,-0.229761905
212,1.135,6/28/2020 19:00,-0.623421053
213,1.135,6/28/2020 20:00,-0.969375
214,1.135,6/28/2020 21:00,-1.158
215,1.135,6/28/2020 22:00,-1.153235294
216,1.125,6/28/2020 23:00,-0.767307692
217,1.125,6/29/2020 0:00,-0.315909091
218,1.125,6/29/2020 1:00,0.110263158
219,1.125,6/29/2020 2:00,0.553823529
220,1.125,6/29/2020 3:00,0.741470588
221,1.125,6/29/2020 4:00,0.626764706
222,1.115,6/29/2020 5:00,0.265625
223,1.105,6/29/2020 6:00,-0.125454545
224,1.105,6/29/2020 7:00,-0.531
225,1.105,6/29/2020 8:00,-1.0190625
226,1.095,6/29/2020 9:00,-1.271375
227,1.095,6/29/2020 10:00,-1.436296296
228,1.095,6/29/2020 11:00,-1.260142857
229,1.095,6/29/2020 12:00,-0.905545455
230,1.095,6/29/2020 13:00,-0.420897436
231,1.085,6/29/2020 14:00,0.143510638
232,1.085,6/29/2020 15:00,0.5356
233,1.085,6/29/2020 16:00,0.724545455
234,1.085,6/29/2020 17:00,0.64325
235,1.075,6/29/2020 18:00,0.185555556
236,1.075,6/29/2020 19:00,-0.1885
237,1.075,6/29/2020 20:00,-0.589545455
238,1.065,6/29/2020 21:00,-0.931
239,1.065,6/29/2020 22:00,-1.154090909
240,1.065,6/29/2020 23:00,-1.16
241,1.065,6/30/2020 0:00,-0.857608696
242,1.065,6/30/2020 1:00,-0.420909091
243,1.065,6/30/2020 2:00,-0.03
244,1.065,6/30/2020 3:00,0.366875
245,1.065,6/30/2020 4:00,0.605
246,1.055,6/30/2020 5:00,0.566764706
247,1.045,6/30/2020 6:00,0.142058824
248,1.045,6/30/2020 7:00,-0.202
249,1.045,6/30/2020 8:00,-0.651818182
250,1.045,6/30/2020 9:00,-1.065454545
251,1.045,6/30/2020 10:00,-1.377
252,1.045,6/30/2020 11:00,-1.56875
253,1.045,6/30/2020 12:00,-1.4355
254,1.045,6/30/2020 13:00,-0.951071429
255,1.045,6/30/2020 14:00,-0.427
256,1.045,6/30/2020 15:00,0.008636364
257,1.045,6/30/2020 16:00,0.455227273
258,1.045,6/30/2020 17:00,0.617830189
259,1.045,6/30/2020 18:00,0.523
260,1.045,6/30/2020 19:00,0.109347826
261,1.045,6/30/2020 20:00,-0.315454545
262,1.045,6/30/2020 21:00,-0.732142857
263,1.045,6/30/2020 22:00,-1.081666667
264,1.045,6/30/2020 23:00,-1.361923077
265,1.055,7/1/2020 0:00,-1.3975
266,1.055,7/1/2020 1:00,-1.066818182
267,1.055,7/1/2020 2:00,-0.643181818
268,1.055,7/1/2020 3:00,-0.2175
269,1.055,7/1/2020 4:00,0.197941176
270,1.055,7/1/2020 5:00,0.476875
271,1.055,7/1/2020 6:00,0.469117647
272,1.055,7/1/2020 7:00,0.1125
273,1.055,7/1/2020 8:00,-0.291956522
274,1.055,7/1/2020 9:00,-0.7275
275,1.055,7/1/2020 10:00,-1.133095238
276,1.055,7/1/2020 11:00,-1.44375
277,1.055,7/1/2020 12:00,-1.616818182
278,1.055,7/1/2020 13:00,-1.506818182
279,1.055,7/1/2020 14:00,-1.021
280,1.055,7/1/2020 15:00,-0.517580645
281,1.055,7/1/2020 16:00,0.002666667
282,1.055,7/1/2020 17:00,0.465
283,1.055,7/1/2020 18:00,0.702027027
284,1.055,7/1/2020 19:00,0.545588235
285,1.055,7/1/2020 20:00,0.112777778
286,1.055,7/1/2020 21:00,-0.278529412
287,1.055,7/1/2020 22:00,-0.659285714
288,1.055,7/1/2020 23:00,-1.036578947
289,1.055,7/2/2020 0:00,-1.289901961
290,1.055,7/2/2020 1:00,-1.3321875
291,1.055,7/2/2020 2:00,-0.918478261
292,1.055,7/2/2020 3:00,-0.468809524
293,1.055,7/2/2020 4:00,-0.054130435
294,1.055,7/2/2020 5:00,0.333125
295,1.055,7/2/2020 6:00,0.553235294
296,1.055,7/2/2020 7:00,0.463421053
297,1.055,7/2/2020 8:00,0.086176471
298,1.055,7/2/2020 9:00,-0.293571429
299,1.055,7/2/2020 10:00,-0.728181818
300,1.055,7/2/2020 11:00,-1.154583333
301,1.055,7/2/2020 12:00,-1.493095238
302,1.055,7/2/2020 13:00,-1.62597561
303,1.055,7/2/2020 14:00,-1.500909091
304,1.055,7/2/2020 15:00,-0.998333333
305,1.045,7/2/2020 16:00,-0.440555556
306,1.045,7/2/2020 17:00,-0.028043478
307,1.045,7/2/2020 18:00,0.436875
308,1.045,7/2/2020 19:00,0.677666667
309,1.045,7/2/2020 20:00,0.576764706
310,1.045,7/2/2020 21:00,0.145588235
311,1.045,7/2/2020 22:00,-0.239285714
312,1.045,7/2/2020 23:00,-0.656904762
313,1.045,7/3/2020 0:00,-1.015555556
314,1.045,7/3/2020 1:00,-1.286428571
315,1.045,7/3/2020 2:00,-1.312272727
316,1.045,7/3/2020 3:00,-0.981956522
317,1.045,7/3/2020 4:00,-0.540714286
318,1.045,7/3/2020 5:00,-0.108478261
319,1.045,7/3/2020 6:00,0.3325
320,1.045,7/3/2020 7:00,0.59375
321,1.045,7/3/2020 8:00,0.525625
322,1.045,7/3/2020 9:00,0.118888889
323,1.045,7/3/2020 10:00,-0.275
324,1.045,7/3/2020 11:00,-0.723571429
325,1.045,7/3/2020 12:00,-1.124444444
326,1.045,7/3/2020 13:00,-1.415
327,1.035,7/3/2020 14:00,-1.651097561
328,1.035,7/3/2020 15:00,-1.551
329,1.035,7/3/2020 16:00,-0.998728814
330,1.035,7/3/2020 17:00,-0.511363636
331,1.035,7/3/2020 18:00,0.045714286
332,1.035,7/3/2020 19:00,0.486351351
333,1.035,7/3/2020 20:00,0.718478261
334,1.035,7/3/2020 21:00,0.584047619
335,1.035,7/3/2020 22:00,0.116764706
336,1.035,7/3/2020 23:00,-0.292727273
337,1.035,7/4/2020 0:00,-0.703
338,1.035,7/4/2020 1:00,-1.071111111
339,1.035,7/4/2020 2:00,-1.326818182
340,1.035,7/4/2020 3:00,-1.315833333
341,1.035,7/4/2020 4:00,-0.9386
342,1.035,7/4/2020 5:00,-0.4425
343,1.035,7/4/2020 6:00,0.0045
344,1.035,7/4/2020 7:00,0.426176471
345,1.025,7/4/2020 8:00,0.665588235
346,1.025,7/4/2020 9:00,0.531875
347,1.025,7/4/2020 10:00,0.123235294
348,1.025,7/4/2020 11:00,-0.270909091
349,1.025,7/4/2020 12:00,-0.7165
350,1.025,7/4/2020 13:00,-1.100217391
351,1.025,7/4/2020 14:00,-1.405
352,1.025,7/4/2020 15:00,-1.5675
353,1.025,7/4/2020 16:00,-1.315666667
354,1.025,7/4/2020 17:00,-0.744069767
355,1.025,7/4/2020 18:00,-0.323703704
356,1.025,7/4/2020 19:00,0.31375
357,1.025,7/4/2020 20:00,0.747
358,1.025,7/4/2020 21:00,0.89
359,1.025,7/4/2020 22:00,0.641
360,1.025,7/4/2020 23:00,0.17547619
