index,well,date,tide,hw
1,0.865,12/19/2009 0:00,0.111666667,0.6675
2,0.865,12/19/2009 1:00,-0.225833333,0.603333333
3,0.845,12/19/2009 2:00,-0.643333333,0.5075
4,0.795,12/19/2009 3:00,-1.085714286,0.384285714
5,0.745,12/19/2009 4:00,-1.285,0.271666667
6,0.675,12/19/2009 5:00,-1.358333333,0.18
7,0.615,12/19/2009 6:00,-1.174166667,0.128333333
8,0.565,12/19/2009 7:00,-0.811666667,0.1325
9,0.525,12/19/2009 8:00,-0.416666667,0.176666667
10,0.485,12/19/2009 9:00,0.10125,0.285625
11,0.475,12/19/2009 10:00,0.479285714,0.4
12,0.485,12/19/2009 11:00,0.655,0.489166667
13,0.525,12/19/2009 12:00,0.4975,0.5725
14,0.565,12/19/2009 13:00,0.143333333,0.635833333
15,0.605,12/19/2009 14:00,-0.253333333,0.69
16,0.635,12/19/2009 15:00,-0.638333333,0.739166667
17,0.675,12/19/2009 16:00,-0.935,0.778333333
18,0.715,12/19/2009 17:00,-1.041666667,0.814166667
19,0.755,12/19/2009 18:00,-0.865833333,0.849166667
20,0.785,12/19/2009 19:00,-0.4975,0.88
21,0.825,12/19/2009 20:00,-0.171666667,0.909166667
22,0.865,12/19/2009 21:00,0.216818182,0.935
23,0.895,12/19/2009 22:00,0.5575,0.964166667
24,0.925,12/19/2009 23:00,0.666666667,0.988333333
25,0.945,12/20/2009 0:00,0.4525,1.011666667
26,0.965,12/20/2009 1:00,0.121666667,1.0325
27,0.995,12/20/2009 2:00,-0.265,1.050833333
28,1.015,12/20/2009 3:00,-0.678333333,1.070833333
29,1.035,12/20/2009 4:00,-1.0425,1.088333333
30,1.055,12/20/2009 5:00,-1.249545455,1.101363636
31,1.065,12/20/2009 6:00,-1.231666667,1.114166667
32,1.085,12/20/2009 7:00,-0.925833333,1.129166667
33,1.095,12/20/2009 8:00,-0.584166667,1.145
34,1.115,12/20/2009 9:00,-0.205833333,1.161666667
35,1.135,12/20/2009 10:00,0.1725,1.175833333
36,1.145,12/20/2009 11:00,0.413333333,1.19
37,1.155,12/20/2009 12:00,0.396666667,1.205833333
38,1.175,12/20/2009 13:00,0.105,1.216666667
39,1.185,12/20/2009 14:00,-0.250454545,1.226818182
40,1.195,12/20/2009 15:00,-0.561666667,1.235
41,1.205,12/20/2009 16:00,-0.890833333,1.245833333
42,1.215,12/20/2009 17:00,-1.126666667,1.255
43,1.225,12/20/2009 18:00,-1.221666667,1.265833333
44,1.225,12/20/2009 19:00,-1.035833333,1.275833333
45,1.235,12/20/2009 20:00,-0.734166667,1.286666667
46,1.245,12/20/2009 21:00,-0.4025,1.296666667
47,1.255,12/20/2009 22:00,-0.080833333,1.306666667
48,1.265,12/20/2009 23:00,0.163333333,1.315833333
49,1.275,12/21/2009 0:00,0.176666667,1.325
50,1.285,12/21/2009 1:00,0,1.333333333
51,1.285,12/21/2009 2:00,-0.296818182,1.343181818
52,1.295,12/21/2009 3:00,-0.645833333,1.345
53,1.295,12/21/2009 4:00,-0.962272727,1.355
54,1.295,12/21/2009 5:00,-1.2025,1.359166667
55,1.295,12/21/2009 6:00,-1.305833333,1.365
56,1.305,12/21/2009 7:00,-1.225,1.366818182
57,1.315,12/21/2009 8:00,-0.895833333,1.375
58,1.315,12/21/2009 9:00,-0.528333333,1.385
59,1.325,12/21/2009 10:00,-0.079166667,1.388333333
60,1.325,12/21/2009 11:00,0.290833333,1.395
61,1.335,12/21/2009 12:00,0.480454545,1.400454545
62,1.335,12/21/2009 13:00,0.35,1.405
63,1.345,12/21/2009 14:00,0.001666667,1.408333333
64,1.345,12/21/2009 15:00,-0.335,1.415
65,1.365,12/21/2009 16:00,-0.669166667,1.4175
66,1.365,12/21/2009 17:00,-0.963333333,1.425
67,1.365,12/21/2009 18:00,-1.126666667,1.4275
68,1.365,12/21/2009 19:00,-1.123181818,1.435
69,1.375,12/21/2009 20:00,-0.836818182,1.438636364
70,1.375,12/21/2009 21:00,-0.469166667,1.445
71,1.385,12/21/2009 22:00,-0.0675,1.451666667
72,1.385,12/21/2009 23:00,0.286818182,1.455
73,1.385,12/22/2009 0:00,0.505,1.461666667
74,1.385,12/22/2009 1:00,0.488636364,1.465
75,1.395,12/22/2009 2:00,0.192272727,1.465
76,1.395,12/22/2009 3:00,-0.120833333,1.473333333
77,1.395,12/22/2009 4:00,-0.404166667,1.475
78,1.395,12/22/2009 5:00,-0.694166667,1.475
79,1.395,12/22/2009 6:00,-0.909545455,1.475
80,1.395,12/22/2009 7:00,-0.980833333,1.483333333
81,1.395,12/22/2009 8:00,-0.7,1.485
82,1.405,12/22/2009 9:00,-0.305,1.485
83,1.405,12/22/2009 10:00,0.092272727,1.485
84,1.415,12/22/2009 11:00,0.4875,1.490833333
85,1.415,12/22/2009 12:00,0.785833333,1.495
86,1.425,12/22/2009 13:00,0.864166667,1.495
87,1.425,12/22/2009 14:00,0.605,1.495
88,1.425,12/22/2009 15:00,0.263333333,1.5
89,1.435,12/22/2009 16:00,-0.066666667,1.505
90,1.435,12/22/2009 17:00,-0.3925,1.505
91,1.435,12/22/2009 18:00,-0.643333333,1.505833333
92,1.435,12/22/2009 19:00,-0.756666667,1.513333333
93,1.445,12/22/2009 20:00,-0.584166667,1.515
94,1.445,12/22/2009 21:00,-0.255833333,1.515
95,1.445,12/22/2009 22:00,0.075,1.515
96,1.445,12/22/2009 23:00,0.4275,1.516666667
97,1.445,12/23/2009 0:00,0.71,1.525
98,1.455,12/23/2009 1:00,0.883333333,1.525
99,1.455,12/23/2009 2:00,0.849166667,1.525
100,1.455,12/23/2009 3:00,0.5725,1.525833333
101,1.455,12/23/2009 4:00,0.266666667,1.525
102,1.455,12/23/2009 5:00,-0.045833333,1.525
103,1.455,12/23/2009 6:00,-0.276666667,1.525
104,1.455,12/23/2009 7:00,-0.458333333,1.525
105,1.455,12/23/2009 8:00,-0.4325,1.525
106,1.455,12/23/2009 9:00,-0.164166667,1.525
107,1.455,12/23/2009 10:00,0.154090909,1.526818182
108,1.455,12/23/2009 11:00,0.508333333,1.530833333
109,1.455,12/23/2009 12:00,0.8025,1.529166667
110,1.455,12/23/2009 13:00,1.010833333,1.535
111,1.455,12/23/2009 14:00,0.949166667,1.535
112,1.465,12/23/2009 15:00,0.67,1.535
113,1.465,12/23/2009 16:00,0.308076923,1.516538462
114,1.465,12/23/2009 17:00,-0.005,1.529166667
115,1.465,12/23/2009 18:00,-0.295,1.525
116,1.465,12/23/2009 19:00,-0.511666667,1.534166667
117,1.465,12/23/2009 20:00,-0.612272727,1.535
118,1.465,12/23/2009 21:00,-0.4575,1.535
119,1.465,12/23/2009 22:00,-0.136666667,1.535
120,1.465,12/23/2009 23:00,0.216666667,1.535
121,1.465,12/24/2009 0:00,0.589166667,1.538333333
122,1.465,12/24/2009 1:00,0.874166667,1.545
123,1.475,12/24/2009 2:00,0.9675,1.545
124,1.475,12/24/2009 3:00,0.811666667,1.545
125,1.475,12/24/2009 4:00,0.5725,1.545
126,1.475,12/24/2009 5:00,0.301666667,1.545
127,1.475,12/24/2009 6:00,0.000833333,1.536666667
128,1.475,12/24/2009 7:00,-0.223333333,1.535
129,1.475,12/24/2009 8:00,-0.41,1.535
130,1.475,12/24/2009 9:00,-0.345833333,1.535
131,1.475,12/24/2009 10:00,-0.021666667,1.535
132,1.475,12/24/2009 11:00,0.3375,1.535
133,1.475,12/24/2009 12:00,0.688333333,1.535
134,1.475,12/24/2009 13:00,0.9925,1.535833333
135,1.475,12/24/2009 14:00,1.12,1.54
136,1.475,12/24/2009 15:00,1.030833333,1.544166667
137,1.475,12/24/2009 16:00,0.714166667,1.545
138,1.475,12/24/2009 17:00,0.371666667,1.545
139,1.475,12/24/2009 18:00,0.043333333,1.545
140,1.475,12/24/2009 19:00,-0.248333333,1.545
141,1.475,12/24/2009 20:00,-0.434166667,1.545
142,1.475,12/24/2009 21:00,-0.531666667,1.545
143,1.475,12/24/2009 22:00,-0.335833333,1.545
144,1.475,12/24/2009 23:00,-0.0275,1.545
145,1.475,12/25/2009 0:00,0.3025,1.545
146,1.475,12/25/2009 1:00,0.6275,1.545
147,1.485,12/25/2009 2:00,0.88,1.55
148,1.485,12/25/2009 3:00,0.936666667,1.555
149,1.485,12/25/2009 4:00,0.750833333,1.548333333
150,1.485,12/25/2009 5:00,0.431666667,1.5475
151,1.485,12/25/2009 6:00,0.088333333,1.545
152,1.485,12/25/2009 7:00,-0.2375,1.545
153,1.485,12/25/2009 8:00,-0.4725,1.545
154,1.485,12/25/2009 9:00,-0.634166667,1.545
155,1.485,12/25/2009 10:00,-0.551666667,1.545
156,1.485,12/25/2009 11:00,-0.252272727,1.545
157,1.485,12/25/2009 12:00,0.048636364,1.545
158,1.485,12/25/2009 13:00,0.324166667,1.545
159,1.485,12/25/2009 14:00,0.523333333,1.545
160,1.485,12/25/2009 15:00,0.5525,1.545
161,1.485,12/25/2009 16:00,0.328636364,1.545
162,1.485,12/25/2009 17:00,0.058333333,1.5475
163,1.485,12/25/2009 18:00,-0.276666667,1.550833333
164,1.485,12/25/2009 19:00,-0.603333333,1.550833333
165,1.485,12/25/2009 20:00,-0.870833333,1.549166667
166,1.485,12/25/2009 21:00,-1.101666667,1.551666667
167,1.485,12/25/2009 22:00,-1.236666667,1.555
168,1.485,12/25/2009 23:00,-1.069166667,1.555
169,1.485,12/26/2009 0:00,-0.722272727,1.555
170,1.495,12/26/2009 1:00,-0.3425,1.555
171,1.495,12/26/2009 2:00,0.050833333,1.555
172,1.495,12/26/2009 3:00,0.3725,1.555
173,1.495,12/26/2009 4:00,0.4575,1.55
174,1.495,12/26/2009 5:00,0.26,1.545
175,1.485,12/26/2009 6:00,0.0025,1.545
176,1.485,12/26/2009 7:00,-0.309166667,1.540833333
177,1.485,12/26/2009 8:00,-0.5875,1.535
178,1.485,12/26/2009 9:00,-0.7975,1.535
179,1.485,12/26/2009 10:00,-0.870833333,1.535
180,1.485,12/26/2009 11:00,-0.7375,1.535
181,1.485,12/26/2009 12:00,-0.430833333,1.535
182,1.485,12/26/2009 13:00,-0.081666667,1.535
183,1.485,12/26/2009 14:00,0.245833333,1.535
184,1.485,12/26/2009 15:00,0.460833333,1.5325
185,1.485,12/26/2009 16:00,0.493333333,1.528333333
186,1.485,12/26/2009 17:00,0.318333333,1.530833333
187,1.485,12/26/2009 18:00,0.01,1.53
188,1.475,12/26/2009 19:00,-0.37,1.525833333
189,1.475,12/26/2009 20:00,-0.761666667,1.525
190,1.475,12/26/2009 21:00,-1.094166667,1.525
191,1.475,12/26/2009 22:00,-1.315833333,1.525
192,1.475,12/26/2009 23:00,-1.381666667,1.525
193,1.475,12/27/2009 0:00,-1.125,1.525
194,1.475,12/27/2009 1:00,-0.745833333,1.525
195,1.475,12/27/2009 2:00,-0.345833333,1.525
196,1.475,12/27/2009 3:00,0.038333333,1.525
197,1.465,12/27/2009 4:00,0.296666667,1.521666667
198,1.465,12/27/2009 5:00,0.390833333,1.515
199,1.465,12/27/2009 6:00,0.203333333,1.514166667
200,1.455,12/27/2009 7:00,-0.113333333,1.5075
201,1.455,12/27/2009 8:00,-0.423333333,1.505
202,1.455,12/27/2009 9:00,-0.748333333,1.505
203,1.455,12/27/2009 10:00,-0.99,1.505
