index,well,date,tide,hw
1,0.805,2/13/2011 0:00,-1.900833333,0.865
2,0.805,2/13/2011 1:00,-1.61,0.865
3,0.805,2/13/2011 2:00,-1.315,0.865
4,0.805,2/13/2011 3:00,-1.043333333,0.8625
5,0.805,2/13/2011 4:00,-0.895,0.855
6,0.805,2/13/2011 5:00,-0.893333333,0.855
7,0.795,2/13/2011 6:00,-1.045,0.851666667
8,0.795,2/13/2011 7:00,-1.278333333,0.845
9,0.785,2/13/2011 8:00,-1.520833333,0.845
10,0.785,2/13/2011 9:00,-1.721666667,0.845
11,0.785,2/13/2011 10:00,-1.865833333,0.844166667
12,0.785,2/13/2011 11:00,-1.851666667,0.84
13,0.785,2/13/2011 12:00,-1.575,0.835
14,0.785,2/13/2011 13:00,-1.300833333,0.835
15,0.785,2/13/2011 14:00,-0.951666667,0.834166667
16,0.785,2/13/2011 15:00,-0.689166667,0.835
17,0.785,2/13/2011 16:00,-0.5425,0.835
18,0.785,2/13/2011 17:00,-0.531666667,0.835
19,0.785,2/13/2011 18:00,-0.7575,0.835
20,0.785,2/13/2011 19:00,-1.0275,0.835
21,0.785,2/13/2011 20:00,-1.3175,0.835
22,0.785,2/13/2011 21:00,-1.601666667,0.835
23,0.785,2/13/2011 22:00,-1.903333333,0.835
24,0.785,2/13/2011 23:00,-2.096666667,0.835
25,0.785,2/14/2011 0:00,-2.115,0.835
26,0.785,2/14/2011 1:00,-1.795833333,0.835
27,0.785,2/14/2011 2:00,-1.4675,0.835
28,0.785,2/14/2011 3:00,-1.095833333,0.835
29,0.785,2/14/2011 4:00,-0.736666667,0.835
30,0.785,2/14/2011 5:00,-0.491666667,0.835
31,0.785,2/14/2011 6:00,-0.466666667,0.835
32,0.785,2/14/2011 7:00,-0.666666667,0.831666667
33,0.785,2/14/2011 8:00,-0.955,0.825
34,0.785,2/14/2011 9:00,-1.218333333,0.825
35,0.785,2/14/2011 10:00,-1.499166667,0.825
36,0.775,2/14/2011 11:00,-1.664166667,0.825
37,0.775,2/14/2011 12:00,-1.6875,0.8225
38,0.775,2/14/2011 13:00,-1.4175,0.825
39,0.775,2/14/2011 14:00,-1.129166667,0.825
40,0.775,2/14/2011 15:00,-0.8325,0.825
41,0.775,2/14/2011 16:00,-0.559166667,0.825
42,0.775,2/14/2011 17:00,-0.3775,0.825
43,0.775,2/14/2011 18:00,-0.369166667,0.825
44,0.775,2/14/2011 19:00,-0.631666667,0.825
45,0.775,2/14/2011 20:00,-0.939166667,0.825
46,0.775,2/14/2011 21:00,-1.270833333,0.825
47,0.775,2/14/2011 22:00,-1.606666667,0.825833333
48,0.775,2/14/2011 23:00,-1.9375,0.825
49,0.775,2/15/2011 0:00,-2.158333333,0.825
50,0.775,2/15/2011 1:00,-2.236666667,0.825
51,0.775,2/15/2011 2:00,-1.926666667,0.825
52,0.775,2/15/2011 3:00,-1.533333333,0.825
53,0.775,2/15/2011 4:00,-1.1325,0.825
54,0.775,2/15/2011 5:00,-0.745833333,0.825
55,0.775,2/15/2011 6:00,-0.471666667,0.825
56,0.765,2/15/2011 7:00,-0.4075,0.825
57,0.765,2/15/2011 8:00,-0.6525,0.823333333
58,0.765,2/15/2011 9:00,-0.980833333,0.820833333
59,0.765,2/15/2011 10:00,-1.27,0.815833333
60,0.765,2/15/2011 11:00,-1.5375,0.814166667
61,0.765,2/15/2011 12:00,-1.759166667,0.810833333
62,0.765,2/15/2011 13:00,-1.85,0.805
63,0.765,2/15/2011 14:00,-1.553333333,0.805
64,0.765,2/15/2011 15:00,-1.163333333,0.808333333
65,0.765,2/15/2011 16:00,-0.785,0.813333333
66,0.765,2/15/2011 17:00,-0.384166667,0.815
67,0.765,2/15/2011 18:00,-0.113333333,0.815
68,0.765,2/15/2011 19:00,-0.0975,0.815
69,0.765,2/15/2011 20:00,-0.451666667,0.815
70,0.765,2/15/2011 21:00,-0.809166667,0.815
71,0.765,2/15/2011 22:00,-1.160833333,0.815
72,0.765,2/15/2011 23:00,-1.486666667,0.815
73,0.765,2/16/2011 0:00,-1.795833333,0.815
74,0.765,2/16/2011 1:00,-2.011666667,0.815
75,0.765,2/16/2011 2:00,-1.995,0.815
76,0.755,2/16/2011 3:00,-1.590833333,0.815
77,0.755,2/16/2011 4:00,-1.204166667,0.809166667
78,0.745,2/16/2011 5:00,-0.719166667,0.805
79,0.745,2/16/2011 6:00,-0.326666667,0.805
80,0.745,2/16/2011 7:00,-0.066666667,0.805
81,0.735,2/16/2011 8:00,-0.100833333,0.805
82,0.735,2/16/2011 9:00,-0.475,0.795833333
83,0.735,2/16/2011 10:00,-0.794166667,0.795
84,0.735,2/16/2011 11:00,-1.214166667,0.795
85,0.735,2/16/2011 12:00,-1.535909091,0.795
86,0.735,2/16/2011 13:00,-1.816666667,0.795
87,0.735,2/16/2011 14:00,-1.9475,0.795
88,0.735,2/16/2011 15:00,-1.665,0.795
89,0.735,2/16/2011 16:00,-1.189166667,0.795
90,0.735,2/16/2011 17:00,-0.736666667,0.795
91,0.735,2/16/2011 18:00,-0.291666667,0.795
92,0.735,2/16/2011 19:00,0.025833333,0.795
93,0.735,2/16/2011 20:00,0.026666667,0.795
94,0.735,2/16/2011 21:00,-0.371666667,0.795
95,0.735,2/16/2011 22:00,-0.766666667,0.795
96,0.735,2/16/2011 23:00,-1.1475,0.795
97,0.735,2/17/2011 0:00,-1.446666667,0.795
