index,well,date,tide,hw
1,1.015,4/21/2019 0:00,-0.301111111,1.035
2,1.015,4/21/2019 1:00,-0.688529412,1.035
3,1.015,4/21/2019 2:00,-1.083421053,1.035
4,1.015,4/21/2019 3:00,-1.454333333,1.035
5,1.015,4/21/2019 4:00,-1.735769231,1.035
6,1.015,4/21/2019 5:00,-1.89,1.025
7,1.015,4/21/2019 6:00,-1.620416667,1.025
8,1.015,4/21/2019 7:00,-1.092619048,1.03
9,1.015,4/21/2019 8:00,-0.589347826,1.03
10,1.015,4/21/2019 9:00,-0.118888889,1.035
11,1.015,4/21/2019 10:00,0.173888889,1.035
12,1.015,4/21/2019 11:00,0.1,1.041666667
13,1.015,4/21/2019 12:00,-0.279210526,1.035
14,1.015,4/21/2019 13:00,-0.686666667,1.04
15,1.015,4/21/2019 14:00,-1.077352941,1.035
16,1.015,4/21/2019 15:00,-1.450294118,1.025
17,1.015,4/21/2019 16:00,-1.759615385,1.025
18,1.015,4/21/2019 17:00,-1.95875,1.025
19,1.015,4/21/2019 18:00,-1.874285714,1.025
20,1.015,4/21/2019 19:00,-1.403333333,1.025
21,1.015,4/21/2019 20:00,-0.838043478,1.025
22,1.015,4/21/2019 21:00,-0.295952381,1.025
23,1.015,4/21/2019 22:00,0.1575,1.035
24,1.015,4/21/2019 23:00,0.4025,1.035
25,1.015,4/22/2019 0:00,0.2,1.035
26,1.015,4/22/2019 1:00,-0.197,1.04
27,1.015,4/22/2019 2:00,-0.582222222,1.04
28,1.015,4/22/2019 3:00,-0.975588235,1.035
29,1.015,4/22/2019 4:00,-1.34,1.035
30,1.015,4/22/2019 5:00,-1.592777778,1.025
31,1.015,4/22/2019 6:00,-1.573181818,1.025
32,1.015,4/22/2019 7:00,-1.221111111,1.025
33,1.015,4/22/2019 8:00,-0.790789474,1.0275
34,1.015,4/22/2019 9:00,-0.317631579,1.025
35,1.015,4/22/2019 10:00,0.085666667,1.025
36,1.015,4/22/2019 11:00,0.334090909,1.02
37,1.015,4/22/2019 12:00,0.164285714,1.02
38,1.015,4/22/2019 13:00,-0.190333333,1.015
39,1.015,4/22/2019 14:00,-0.573235294,1.015
40,1.015,4/22/2019 15:00,-0.955,1.015
41,1.015,4/22/2019 16:00,-1.299666667,1.015
42,1.015,4/22/2019 17:00,-1.575,1.01
43,1.015,4/22/2019 18:00,-1.721666667,1.01
44,1.015,4/22/2019 19:00,-1.479761905,1.005
45,1.015,4/22/2019 20:00,-1.002,1.01
46,1.015,4/22/2019 21:00,-0.484130435,1.01
47,1.015,4/22/2019 22:00,0.049761905,1.015
48,1.015,4/22/2019 23:00,0.462142857,1.015
49,1.015,4/23/2019 0:00,0.595,1.02
50,1.015,4/23/2019 1:00,0.294473684,1.015
51,1.015,4/23/2019 2:00,-0.107,1.025
52,1.015,4/23/2019 3:00,-0.486666667,1.015
53,1.015,4/23/2019 4:00,-0.86875,1.015
54,1.015,4/23/2019 5:00,-1.17,1.015
55,1.015,4/23/2019 6:00,-1.353571429,1.015
56,1.015,4/23/2019 7:00,-1.295714286,1.01
57,1.015,4/23/2019 8:00,-0.941470588,1.005
58,1.015,4/23/2019 9:00,-0.537105263,1.005
59,1.015,4/23/2019 10:00,-0.12,1.01
60,1.015,4/23/2019 11:00,0.196666667,1.005
61,1.015,4/23/2019 12:00,0.311666667,1.005
62,1.015,4/23/2019 13:00,0.085666667,1.005
63,1.015,4/23/2019 14:00,-0.264333333,1.005
64,1.015,4/23/2019 15:00,-0.635588235,1.01
65,1.015,4/23/2019 16:00,-1.00875,1.005
66,1.015,4/23/2019 17:00,-1.321923077,1.005
67,1.015,4/23/2019 18:00,-1.562272727,1.01
68,1.005,4/23/2019 19:00,-1.5925,1.01
69,1.005,4/23/2019 20:00,-1.292368421,1.005
70,1.005,4/23/2019 21:00,-0.877777778,1.005
71,1.005,4/23/2019 22:00,-0.442368421,1.01
72,1.005,4/23/2019 23:00,0.002222222,1.015
73,1.005,4/24/2019 0:00,0.285,1.015
74,1.005,4/24/2019 1:00,0.305,1.015
75,1.005,4/24/2019 2:00,0.036764706,1.02
76,1.005,4/24/2019 3:00,-0.335,1.02
77,1.005,4/24/2019 4:00,-0.700294118,1.01
78,1.005,4/24/2019 5:00,-1.037,1.005
79,1.005,4/24/2019 6:00,-1.298636364,1.005
80,0.995,4/24/2019 7:00,-1.425,1.005
81,0.995,4/24/2019 8:00,-1.213333333,1.015
82,0.995,4/24/2019 9:00,-0.835,1.02
83,0.995,4/24/2019 10:00,-0.470882353,1.025
84,0.995,4/24/2019 11:00,-0.108125,1.025
85,0.995,4/24/2019 12:00,0.143888889,1.035
86,0.995,4/24/2019 13:00,0.165,1.035
87,0.995,4/24/2019 14:00,-0.063571429,1.038333333
88,0.995,4/24/2019 15:00,-0.403125,1.035
89,0.995,4/24/2019 16:00,-0.755,1.04
90,1.005,4/24/2019 17:00,-1.08,1.045
91,1.005,4/24/2019 18:00,-1.35,1.05
92,1.005,4/24/2019 19:00,-1.511,1.045
93,1.005,4/24/2019 20:00,-1.446,1.05
94,1.005,4/24/2019 21:00,-1.142647059,1.055
95,1.015,4/24/2019 22:00,-0.754411765,1.055
96,1.015,4/24/2019 23:00,-0.331842105,1.065
97,1.015,4/25/2019 0:00,0.064375,1.065
98,1.015,4/25/2019 1:00,0.316111111,1.07
99,1.015,4/25/2019 2:00,0.279444444,1.075
100,1.015,4/25/2019 3:00,0.015,1.075
101,1.015,4/25/2019 4:00,-0.315625,1.075
102,1.015,4/25/2019 5:00,-0.655,1.07
103,1.015,4/25/2019 6:00,-0.936666667,1.065
104,1.015,4/25/2019 7:00,-1.145,1.065
105,1.015,4/25/2019 8:00,-1.231666667,1.065
106,1.015,4/25/2019 9:00,-1.068846154,1.055
107,1.015,4/25/2019 10:00,-0.759,1.045
108,1.015,4/25/2019 11:00,-0.436333333,1.041666667
109,1.015,4/25/2019 12:00,-0.131428571,1.035
110,1.015,4/25/2019 13:00,0.076666667,1.025
111,1.015,4/25/2019 14:00,0.064,1.02
112,1.015,4/25/2019 15:00,-0.163333333,1.015
113,1.015,4/25/2019 16:00,-0.430714286,1.015
114,1.015,4/25/2019 17:00,-0.733666667,1.01
115,1.015,4/25/2019 18:00,-1.035714286,1.01
116,1.015,4/25/2019 19:00,-1.286818182,1.01
117,1.015,4/25/2019 20:00,-1.425,1.005
118,1.015,4/25/2019 21:00,-1.318846154,1.005
119,1.015,4/25/2019 22:00,-0.993235294,1.005
120,1.015,4/25/2019 23:00,-0.607222222,1.005
121,1.015,4/26/2019 0:00,-0.223235294,1.005
122,1.015,4/26/2019 1:00,0.091666667,1.005
123,1.015,4/26/2019 2:00,0.258333333,1.01
124,1.015,4/26/2019 3:00,0.135,1.005
125,1.005,4/26/2019 4:00,-0.145,1.005
126,1.005,4/26/2019 5:00,-0.436428571,1
127,1.005,4/26/2019 6:00,-0.729285714,1
128,0.995,4/26/2019 7:00,-0.998333333,0.995
129,0.995,4/26/2019 8:00,-1.172142857,0.99
130,0.995,4/26/2019 9:00,-1.251,0.99
131,0.995,4/26/2019 10:00,-1.125909091,0.99
132,0.995,4/26/2019 11:00,-0.855,0.99
133,0.995,4/26/2019 12:00,-0.590833333,0.988333333
134,0.995,4/26/2019 13:00,-0.395,0.995
135,0.995,4/26/2019 14:00,-0.267727273,0.995
136,0.985,4/26/2019 15:00,-0.361666667,0.99
137,0.985,4/26/2019 16:00,-0.558571429,0.985
138,0.985,4/26/2019 17:00,-0.802,0.985
139,0.985,4/26/2019 18:00,-1.072058824,0.985
140,0.985,4/26/2019 19:00,-1.3325,0.975
141,0.985,4/26/2019 20:00,-1.571666667,0.975
142,0.985,4/26/2019 21:00,-1.747,0.975
143,0.985,4/26/2019 22:00,-1.61,0.975
144,0.985,4/26/2019 23:00,-1.303666667,0.975
145,0.985,4/27/2019 0:00,-0.969705882,0.975
146,0.985,4/27/2019 1:00,-0.600294118,0.975
147,0.985,4/27/2019 2:00,-0.282692308,0.975
148,0.985,4/27/2019 3:00,-0.083571429,0.975
149,0.975,4/27/2019 4:00,-0.126111111,0.975
150,0.975,4/27/2019 5:00,-0.355,0.97
151,0.965,4/27/2019 6:00,-0.651666667,0.965
152,0.965,4/27/2019 7:00,-0.900555556,0.965
153,0.965,4/27/2019 8:00,-1.082,0.965
154,0.965,4/27/2019 9:00,-1.243571429,0.955
155,0.965,4/27/2019 10:00,-1.22875,0.955
156,0.965,4/27/2019 11:00,-0.996333333,0.95
157,0.965,4/27/2019 12:00,-0.670625,0.955
158,0.965,4/27/2019 13:00,-0.345714286,0.96
159,0.965,4/27/2019 14:00,-0.065,0.965
160,0.965,4/27/2019 15:00,0.093,0.97
161,0.965,4/27/2019 16:00,0.059285714,0.98
162,0.965,4/27/2019 17:00,-0.127727273,0.98
163,0.965,4/27/2019 18:00,-0.385714286,0.99
164,0.965,4/27/2019 19:00,-0.667307692,0.991666667
165,0.965,4/27/2019 20:00,-0.939615385,0.995
166,0.965,4/27/2019 21:00,-1.155,0.995
167,0.965,4/27/2019 22:00,-1.231666667,0.995
168,0.965,4/27/2019 23:00,-1.078076923,0.995
169,0.975,4/28/2019 0:00,-0.793571429,1.005
170,0.975,4/28/2019 1:00,-0.503571429,1.005
171,0.975,4/28/2019 2:00,-0.225,1.015
172,0.975,4/28/2019 3:00,-0.005,1.015
173,0.975,4/28/2019 4:00,0.098333333,1.015
174,0.975,4/28/2019 5:00,-0.0125,1.015
175,0.975,4/28/2019 6:00,-0.255,1.01
176,0.975,4/28/2019 7:00,-0.515,1.015
177,0.975,4/28/2019 8:00,-0.81,1.015
178,0.975,4/28/2019 9:00,-1.080833333,1.005
179,0.975,4/28/2019 10:00,-1.2675,1.005
180,0.975,4/28/2019 11:00,-1.315,1.005
181,0.975,4/28/2019 12:00,-1.087666667,1.005
182,0.975,4/28/2019 13:00,-0.781153846,1.005
183,0.975,4/28/2019 14:00,-0.496428571,1.005
184,0.975,4/28/2019 15:00,-0.205769231,1.005
185,0.975,4/28/2019 16:00,0.021666667,1.005
186,0.975,4/28/2019 17:00,0.106428571,1.006666667
187,0.975,4/28/2019 18:00,-0.074333333,1.005
188,0.975,4/28/2019 19:00,-0.3295,1.0075
189,0.975,4/28/2019 20:00,-0.676333333,1.005
190,0.975,4/28/2019 21:00,-1.025625,1.015
191,0.975,4/28/2019 22:00,-1.280555556,1.005
192,0.975,4/28/2019 23:00,-1.3675,1.011666667
193,0.975,4/29/2019 0:00,-1.242692308,1.015
194,0.975,4/29/2019 1:00,-0.954375,1.015
195,0.975,4/29/2019 2:00,-0.64625,1.015
196,0.975,4/29/2019 3:00,-0.316875,1.025
197,0.975,4/29/2019 4:00,-0.07,1.015
198,0.975,4/29/2019 5:00,0.065,1.02
199,0.975,4/29/2019 6:00,-0.039545455,1.015
200,0.975,4/29/2019 7:00,-0.2875,1.015
201,0.975,4/29/2019 8:00,-0.537666667,1.015
202,0.975,4/29/2019 9:00,-0.800714286,1.01
203,0.975,4/29/2019 10:00,-1.033888889,1.01
204,0.975,4/29/2019 11:00,-1.212,1.005
205,0.975,4/29/2019 12:00,-1.203181818,1.005
206,0.975,4/29/2019 13:00,-0.947307692,1.005
207,0.975,4/29/2019 14:00,-0.653571429,1.005
208,0.975,4/29/2019 15:00,-0.355,1.005
209,0.975,4/29/2019 16:00,-0.075,1.011666667
210,0.975,4/29/2019 17:00,0.1,1.005
211,0.975,4/29/2019 18:00,0.1225,1.005
212,0.975,4/29/2019 19:00,-0.027727273,1.01
213,0.975,4/29/2019 20:00,-0.244090909,1.005
214,0.975,4/29/2019 21:00,-0.512857143,1.005
215,0.975,4/29/2019 22:00,-0.793333333,1.005
216,0.975,4/29/2019 23:00,-1.035909091,1.005
217,0.975,4/30/2019 0:00,-1.19,1.005
218,0.975,4/30/2019 1:00,-1.064166667,1.005
219,0.975,4/30/2019 2:00,-0.785714286,1.01
220,0.975,4/30/2019 3:00,-0.450625,1.01
221,0.975,4/30/2019 4:00,-0.105,1.005
222,0.975,4/30/2019 5:00,0.155,1.005
223,0.975,4/30/2019 6:00,0.262142857,1.015
224,0.975,4/30/2019 7:00,0.124166667,1.005
225,0.975,4/30/2019 8:00,-0.132333333,1.005
226,0.975,4/30/2019 9:00,-0.447857143,1.005
227,0.975,4/30/2019 10:00,-0.7598,0.996333333
228,0.975,4/30/2019 11:00,-1.005909091,0.995
229,0.975,4/30/2019 12:00,-1.155,0.995
230,0.975,4/30/2019 13:00,-1.142272727,0.9875
231,0.975,4/30/2019 14:00,-0.883571429,0.99
232,0.975,4/30/2019 15:00,-0.558333333,0.991666667
233,0.975,4/30/2019 16:00,-0.143235294,0.995
234,0.975,4/30/2019 17:00,0.173333333,0.995
235,0.975,4/30/2019 18:00,0.361666667,0.995
236,0.975,4/30/2019 19:00,0.359545455,0.995
237,0.975,4/30/2019 20:00,0.2,0.995
238,0.975,4/30/2019 21:00,-0.063571429,0.995
239,0.975,4/30/2019 22:00,-0.341363636,0.995
240,0.975,4/30/2019 23:00,-0.622692308,0.995
