index,well,date,tide,hw
1,1.105,3/7/2014 0:00,-0.073235294,1.125
2,1.105,3/7/2014 1:00,0.170714286,1.115
3,1.105,3/7/2014 2:00,0.058636364,1.12
4,1.105,3/7/2014 3:00,-0.244285714,1.115
5,1.105,3/7/2014 4:00,-0.595555556,1.115
6,1.105,3/7/2014 5:00,-0.957666667,1.115
7,1.105,3/7/2014 6:00,-1.254090909,1.12
8,1.105,3/7/2014 7:00,-1.457857143,1.125
9,1.105,3/7/2014 8:00,-1.557,1.125
10,1.105,3/7/2014 9:00,-1.453333333,1.1325
11,1.115,3/7/2014 10:00,-1.1125,1.13
12,1.115,3/7/2014 11:00,-0.794090909,1.125
13,1.105,3/7/2014 12:00,-0.485769231,1.125
14,1.105,3/7/2014 13:00,-0.225,1.125
15,1.105,3/7/2014 14:00,-0.310555556,1.12
16,1.105,3/7/2014 15:00,-0.589375,1.115
17,1.105,3/7/2014 16:00,-0.949,1.115
18,1.105,3/7/2014 17:00,-1.215833333,1.108333333
19,1.095,3/7/2014 18:00,-1.475,1.115
20,1.095,3/7/2014 19:00,-1.696,1.115
21,1.105,3/7/2014 20:00,-1.86,1.125
22,1.105,3/7/2014 21:00,-1.798,1.125
23,1.105,3/7/2014 22:00,-1.482647059,1.115
24,1.105,3/7/2014 23:00,-1.111470588,1.115
25,1.105,3/8/2014 0:00,-0.684473684,1.105
26,1.105,3/8/2014 1:00,-0.275666667,1.105
27,1.105,3/8/2014 2:00,-0.049285714,1.105
28,1.095,3/8/2014 3:00,-0.10125,1.1
29,1.095,3/8/2014 4:00,-0.349615385,1.095
30,1.085,3/8/2014 5:00,-0.633461538,1.085
31,1.085,3/8/2014 6:00,-0.910384615,1.085
32,1.075,3/8/2014 7:00,-1.147727273,1.08
33,1.075,3/8/2014 8:00,-1.339444444,1.075
34,1.075,3/8/2014 9:00,-1.274090909,1.075
35,1.075,3/8/2014 10:00,-0.988333333,1.075
36,1.075,3/8/2014 11:00,-0.660714286,1.065
37,1.075,3/8/2014 12:00,-0.315714286,1.065
38,1.075,3/8/2014 13:00,-0.010454545,1.065
39,1.075,3/8/2014 14:00,0.20375,1.065
40,1.075,3/8/2014 15:00,0.185666667,1.065
41,1.065,3/8/2014 16:00,-0.111428571,1.065
42,1.065,3/8/2014 17:00,-0.443461538,1.065
43,1.065,3/8/2014 18:00,-0.735,1.055
44,1.065,3/8/2014 19:00,-1.025,1.055
45,1.065,3/8/2014 20:00,-1.282,1.055
46,1.065,3/8/2014 21:00,-1.419,1.055
47,1.065,3/8/2014 22:00,-1.329,1.055
48,1.065,3/8/2014 23:00,-1.06,1.055
49,1.065,3/9/2014 0:00,-0.718529412,1.055
50,1.065,3/9/2014 1:00,-0.35875,1.055
51,1.055,3/9/2014 2:00,-0.068636364,1.055
52,1.055,3/9/2014 3:00,0.099,1.055
53,1.055,3/9/2014 4:00,0.025769231,1.055
54,1.045,3/9/2014 5:00,-0.185666667,1.045
55,1.045,3/9/2014 6:00,-0.48,1.045
56,1.045,3/9/2014 7:00,-0.767307692,1.035
57,1.045,3/9/2014 8:00,-1.0325,1.035
58,1.045,3/9/2014 9:00,-1.203333333,1.035
59,1.045,3/9/2014 10:00,-1.195,1.03
60,1.045,3/9/2014 11:00,-0.954285714,1.025
61,1.045,3/9/2014 12:00,-0.613,1.025
62,1.045,3/9/2014 13:00,-0.285769231,1.025
63,1.035,3/9/2014 14:00,-0.002,1.025
64,1.035,3/9/2014 15:00,0.166428571,1.025
65,1.035,3/9/2014 16:00,0.153666667,1.025
66,1.035,3/9/2014 17:00,-0.103333333,1.02
67,1.035,3/9/2014 18:00,-0.384166667,1.015
68,1.035,3/9/2014 19:00,-0.671923077,1.015
69,1.035,3/9/2014 20:00,-0.948333333,1.015
70,1.035,3/9/2014 21:00,-1.1825,1.015
71,1.035,3/9/2014 22:00,-1.321,1.015
72,1.035,3/9/2014 23:00,-1.2,1.005
73,1.035,3/10/2014 0:00,-0.917857143,1.015
74,1.035,3/10/2014 1:00,-0.582333333,1.015
75,1.035,3/10/2014 2:00,-0.258076923,1.015
76,1.035,3/10/2014 3:00,0.030833333,1.015
77,1.025,3/10/2014 4:00,0.187,1.015
78,1.025,3/10/2014 5:00,0.08625,1.025
79,1.025,3/10/2014 6:00,-0.1275,1.03
80,1.025,3/10/2014 7:00,-0.39,1.03
81,1.025,3/10/2014 8:00,-0.665,1.035
82,1.035,3/10/2014 9:00,-0.903,1.035
83,1.035,3/10/2014 10:00,-1.046666667,1.035
84,1.035,3/10/2014 11:00,-1.011,1.03
85,1.035,3/10/2014 12:00,-0.815,1.025
86,1.035,3/10/2014 13:00,-0.506428571,1.01
87,1.035,3/10/2014 14:00,-0.184230769,1.015
88,1.035,3/10/2014 15:00,0.108333333,1.015
89,1.025,3/10/2014 16:00,0.281,1.015
90,1.025,3/10/2014 17:00,0.2025,1.02
91,1.025,3/10/2014 18:00,-0.028333333,1.035
92,1.025,3/10/2014 19:00,-0.328333333,1.035
93,1.025,3/10/2014 20:00,-0.652333333,1.045
94,1.025,3/10/2014 21:00,-0.963666667,1.03
95,1.025,3/10/2014 22:00,-1.224090909,1.025
96,1.025,3/10/2014 23:00,-1.363,1.025
97,1.025,3/11/2014 0:00,-1.253888889,1.015
98,1.025,3/11/2014 1:00,-0.986333333,1.015
99,1.025,3/11/2014 2:00,-0.667857143,1.015
100,1.015,3/11/2014 3:00,-0.313235294,1.015
101,1.015,3/11/2014 4:00,-0.010833333,1.015
102,1.005,3/11/2014 5:00,0.153333333,1.025
103,1.005,3/11/2014 6:00,0.09,1.025
104,1.015,3/11/2014 7:00,-0.115833333,1.025
105,1.015,3/11/2014 8:00,-0.388076923,1.03
106,1.015,3/11/2014 9:00,-0.689285714,1.015
107,1.015,3/11/2014 10:00,-0.954166667,1.01
108,1.015,3/11/2014 11:00,-1.152142857,1.005
109,1.015,3/11/2014 12:00,-1.10875,1.005
110,1.005,3/11/2014 13:00,-0.849375,0.995
111,1.005,3/11/2014 14:00,-0.49125,0.995
112,1.005,3/11/2014 15:00,-0.144230769,0.995
113,1.005,3/11/2014 16:00,0.139545455,0.995
114,0.995,3/11/2014 17:00,0.346428571,1.005
115,0.995,3/11/2014 18:00,0.365,1.01
116,0.995,3/11/2014 19:00,0.145,1.015
117,0.995,3/11/2014 20:00,-0.133461538,1.015
118,1.005,3/11/2014 21:00,-0.445714286,1.015
119,1.005,3/11/2014 22:00,-0.755769231,1.005
120,1.005,3/11/2014 23:00,-0.988333333,1.005
121,1.005,3/12/2014 0:00,-1.115,0.995
122,1.005,3/12/2014 1:00,-1.001363636,0.995
123,1.005,3/12/2014 2:00,-0.720333333,0.995
124,0.995,3/12/2014 3:00,-0.375,0.995
125,0.995,3/12/2014 4:00,-0.02375,0.995
126,0.985,3/12/2014 5:00,0.304230769,1
127,0.975,3/12/2014 6:00,0.446666667,1.005
128,0.975,3/12/2014 7:00,0.295769231,1.005
129,0.975,3/12/2014 8:00,0.015833333,1.005
130,0.985,3/12/2014 9:00,-0.280384615,1
131,0.985,3/12/2014 10:00,-0.619166667,0.995
132,0.985,3/12/2014 11:00,-0.912272727,0.985
133,0.985,3/12/2014 12:00,-1.138333333,0.985
134,0.975,3/12/2014 13:00,-1.202777778,0.985
135,0.975,3/12/2014 14:00,-0.984230769,0.985
136,0.965,3/12/2014 15:00,-0.664230769,0.985
137,0.965,3/12/2014 16:00,-0.3575,0.985
138,0.965,3/12/2014 17:00,-0.078333333,0.995
139,0.965,3/12/2014 18:00,0.111666667,0.995
140,0.965,3/12/2014 19:00,0.049444444,1.005
141,0.965,3/12/2014 20:00,-0.212333333,1.005
142,0.975,3/12/2014 21:00,-0.541470588,0.995
143,0.975,3/12/2014 22:00,-0.898125,0.995
144,0.975,3/12/2014 23:00,-1.228571429,0.985
145,0.975,3/13/2014 0:00,-1.471,0.985
146,0.975,3/13/2014 1:00,-1.596666667,0.985
147,0.975,3/13/2014 2:00,-1.410333333,0.975
148,0.965,3/13/2014 3:00,-1.087857143,0.975
149,0.965,3/13/2014 4:00,-0.771428571,0.98
150,0.965,3/13/2014 5:00,-0.439666667,0.985
151,0.965,3/13/2014 6:00,-0.172142857,0.985
152,0.965,3/13/2014 7:00,-0.11,0.995
153,0.965,3/13/2014 8:00,-0.271,0.995
154,0.965,3/13/2014 9:00,-0.525909091,0.995
155,0.965,3/13/2014 10:00,-0.79,0.99
156,0.965,3/13/2014 11:00,-1.081666667,0.98
157,0.965,3/13/2014 12:00,-1.354090909,0.975
158,0.965,3/13/2014 13:00,-1.465,0.97
159,0.965,3/13/2014 14:00,-1.3125,0.965
160,0.965,3/13/2014 15:00,-1.050714286,0.96
161,0.965,3/13/2014 16:00,-0.675,0.955
162,0.965,3/13/2014 17:00,-0.2425,0.965
163,0.965,3/13/2014 18:00,0.106538462,0.98
164,0.965,3/13/2014 19:00,0.309,0.985
165,0.965,3/13/2014 20:00,0.252,0.985
166,0.965,3/13/2014 21:00,-0.061470588,0.975
167,0.965,3/13/2014 22:00,-0.47375,0.975
168,0.965,3/13/2014 23:00,-0.843571429,0.965
169,0.965,3/14/2014 0:00,-1.174375,0.965
170,0.965,3/14/2014 1:00,-1.445,0.965
171,0.955,3/14/2014 2:00,-1.52,0.965
172,0.955,3/14/2014 3:00,-1.265,0.965
173,0.955,3/14/2014 4:00,-0.851666667,0.96
174,0.945,3/14/2014 5:00,-0.402368421,0.975
175,0.945,3/14/2014 6:00,0.056578947,0.975
176,0.945,3/14/2014 7:00,0.389,0.975
177,0.945,3/14/2014 8:00,0.537941176,0.975
178,0.955,3/14/2014 9:00,0.247352941,0.97
179,0.955,3/14/2014 10:00,-0.101875,0.96
180,0.955,3/14/2014 11:00,-0.502647059,0.955
181,0.945,3/14/2014 12:00,-0.851666667,0.95
182,0.945,3/14/2014 13:00,-1.13,0.945
183,0.945,3/14/2014 14:00,-1.33875,0.945
184,0.945,3/14/2014 15:00,-1.217307692,0.945
185,0.935,3/14/2014 16:00,-0.88125,0.945
186,0.935,3/14/2014 17:00,-0.463,0.955
187,0.935,3/14/2014 18:00,-0.146333333,0.96
188,0.935,3/14/2014 19:00,0.198846154,0.965
189,0.935,3/14/2014 20:00,0.393333333,0.965
190,0.935,3/14/2014 21:00,0.137666667,0.965
191,0.935,3/14/2014 22:00,-0.201428571,0.955
192,0.935,3/14/2014 23:00,-0.583235294,0.955
193,0.935,3/15/2014 0:00,-0.974411765,0.955
194,0.935,3/15/2014 1:00,-1.2925,0.95
195,0.935,3/15/2014 2:00,-1.51625,0.945
196,0.935,3/15/2014 3:00,-1.511,0.945
197,0.925,3/15/2014 4:00,-1.16,0.945
198,0.925,3/15/2014 5:00,-0.680294118,0.945
199,0.915,3/15/2014 6:00,-0.243125,0.935
200,0.915,3/15/2014 7:00,0.135,0.935
201,0.915,3/15/2014 8:00,0.356111111,0.935
202,0.905,3/15/2014 9:00,0.245,0.93
203,0.905,3/15/2014 10:00,-0.076333333,0.925
204,0.905,3/15/2014 11:00,-0.472058824,0.925
205,0.905,3/15/2014 12:00,-0.841666667,0.915
206,0.905,3/15/2014 13:00,-1.189666667,0.915
207,0.905,3/15/2014 14:00,-1.468636364,0.915
208,0.905,3/15/2014 15:00,-1.6025,0.915
209,0.905,3/15/2014 16:00,-1.327105263,0.915
210,0.895,3/15/2014 17:00,-0.88875,0.915
211,0.895,3/15/2014 18:00,-0.461315789,0.915
