index,well,date,tide
112,0.822,4/3/2010 15:00,-0.901333333
113,0.812,4/3/2010 16:00,-1.348
114,0.812,4/3/2010 17:00,-1.723
115,0.812,4/3/2010 18:00,-2.003
116,0.812,4/3/2010 19:00,-2.068
117,0.802,4/3/2010 20:00,-1.834666667
118,0.802,4/3/2010 21:00,-1.384666667
119,0.802,4/3/2010 22:00,-0.921333333
120,0.802,4/3/2010 23:00,-0.398
121,0.802,4/4/2010 0:00,0.067
122,0.802,4/4/2010 1:00,0.202
123,0.802,4/4/2010 2:00,-0.058
124,0.802,4/4/2010 3:00,-0.494666667
125,0.792,4/4/2010 4:00,-0.893
126,0.792,4/4/2010 5:00,-1.198
127,0.792,4/4/2010 6:00,-1.488
128,0.792,4/4/2010 7:00,-1.698
129,0.772,4/4/2010 8:00,-1.618
130,0.772,4/4/2010 9:00,-1.251333333
131,0.772,4/4/2010 10:00,-0.788
132,0.752,4/4/2010 11:00,-0.418
133,0.752,4/4/2010 12:00,-0.143
134,0.752,4/4/2010 13:00,-0.038
135,0.752,4/4/2010 14:00,-0.228
136,0.752,4/4/2010 15:00,-0.631333333
137,0.752,4/4/2010 16:00,-1.068
138,0.752,4/4/2010 17:00,-1.428
139,0.752,4/4/2010 18:00,-1.788
140,0.742,4/4/2010 19:00,-1.998
141,0.742,4/4/2010 20:00,-1.968
142,0.742,4/4/2010 21:00,-1.718
143,0.742,4/4/2010 22:00,-1.348
144,0.742,4/4/2010 23:00,-0.858
145,0.732,4/5/2010 0:00,-0.404666667
146,0.732,4/5/2010 1:00,-0.033
147,0.732,4/5/2010 2:00,0.022
148,0.732,4/5/2010 3:00,-0.148
149,0.732,4/5/2010 4:00,-0.534666667
150,0.732,4/5/2010 5:00,-0.913
151,0.732,4/5/2010 6:00,-1.254666667
152,0.732,4/5/2010 7:00,-1.518
153,0.722,4/5/2010 8:00,-1.628
154,0.722,4/5/2010 9:00,-1.458
155,0.722,4/5/2010 10:00,-1.101333333
156,0.722,4/5/2010 11:00,-0.733
157,0.712,4/5/2010 12:00,-0.408
158,0.712,4/5/2010 13:00,-0.148
159,0.712,4/5/2010 14:00,-0.178
160,0.702,4/5/2010 15:00,-0.393
161,0.702,4/5/2010 16:00,-0.678
162,0.692,4/5/2010 17:00,-1.011333333
163,0.682,4/5/2010 18:00,-1.373
164,0.682,4/5/2010 19:00,-1.653
165,0.682,4/5/2010 20:00,-1.838
166,0.682,4/5/2010 21:00,-1.823
167,0.682,4/5/2010 22:00,-1.543
168,0.682,4/5/2010 23:00,-1.158
169,0.682,4/6/2010 0:00,-0.701333333
170,0.682,4/6/2010 1:00,-0.333
171,0.682,4/6/2010 2:00,-0.043
172,0.682,4/6/2010 3:00,-0.058
173,0.682,4/6/2010 4:00,-0.243
174,0.682,4/6/2010 5:00,-0.601333333
175,0.662,4/6/2010 6:00,-0.968
176,0.662,4/6/2010 7:00,-1.258
177,0.652,4/6/2010 8:00,-1.503
178,0.652,4/6/2010 10:00,-1.453
179,0.652,4/6/2010 11:00,-1.178
180,0.652,4/6/2010 12:00,-0.808
181,0.652,4/6/2010 13:00,-0.443
182,0.642,4/6/2010 14:00,-0.248
183,0.642,4/6/2010 15:00,-0.248
184,0.642,4/6/2010 16:00,-0.428
185,0.642,4/6/2010 17:00,-0.733
186,0.642,4/6/2010 18:00,-1.033
187,0.642,4/6/2010 19:00,-1.313
188,0.632,4/6/2010 20:00,-1.563
189,0.632,4/6/2010 21:00,-1.758
190,0.632,4/6/2010 22:00,-1.663
191,0.622,4/6/2010 23:00,-1.393
192,0.622,4/7/2010 0:00,-1.024666667
193,0.622,4/7/2010 1:00,-0.588
194,0.622,4/7/2010 2:00,-0.223
195,0.622,4/7/2010 3:00,-0.018
196,0.622,4/7/2010 4:00,-0.018
197,0.622,4/7/2010 5:00,-0.263
198,0.612,4/7/2010 6:00,-0.563
199,0.612,4/7/2010 7:00,-0.853
200,0.612,4/7/2010 8:00,-1.138
201,0.612,4/7/2010 9:00,-1.383
202,0.612,4/7/2010 10:00,-1.488
203,0.602,4/7/2010 11:00,-1.358
204,0.602,4/7/2010 12:00,-1.038
205,0.602,4/7/2010 13:00,-0.633
206,0.602,4/7/2010 14:00,-0.323
207,0.602,4/7/2010 15:00,-0.158
208,0.592,4/7/2010 16:00,-0.178
209,0.592,4/7/2010 17:00,-0.343
210,0.592,4/7/2010 18:00,-0.623
211,0.592,4/7/2010 19:00,-0.964666667
212,0.592,4/7/2010 20:00,-1.298
213,0.582,4/7/2010 21:00,-1.563
214,0.582,4/7/2010 22:00,-1.698
215,0.582,4/7/2010 23:00,-1.578
216,0.582,4/8/2010 0:00,-1.373
217,0.582,4/8/2010 1:00,-1.011333333
218,0.582,4/8/2010 2:00,-0.594666667
219,0.582,4/8/2010 3:00,-0.243
220,0.582,4/8/2010 4:00,-0.028
221,0.582,4/8/2010 5:00,-0.008
222,0.582,4/8/2010 6:00,-0.221333333
223,0.572,4/8/2010 7:00,-0.578
224,0.572,4/8/2010 8:00,-0.883
225,0.572,4/8/2010 9:00,-1.163
226,0.572,4/8/2010 10:00,-1.423
227,0.572,4/8/2010 11:00,-1.528
228,0.572,4/8/2010 12:00,-1.323
229,0.572,4/8/2010 13:00,-1.053
230,0.562,4/8/2010 14:00,-0.691333333
231,0.562,4/8/2010 15:00,-0.323
232,0.562,4/8/2010 16:00,-0.098
233,0.562,4/8/2010 17:00,-0.068
234,0.562,4/8/2010 18:00,-0.228
235,0.562,4/8/2010 19:00,-0.523
236,0.562,4/8/2010 20:00,-0.808
237,0.562,4/8/2010 21:00,-1.181333333
238,0.552,4/8/2010 22:00,-1.438
239,0.552,4/8/2010 23:00,-1.578
240,0.552,4/9/2010 0:00,-1.513
241,0.552,4/9/2010 1:00,-1.213
242,0.552,4/9/2010 2:00,-0.828
243,0.552,4/9/2010 3:00,-0.463
244,0.552,4/9/2010 4:00,-0.173
245,0.552,4/9/2010 5:00,0.002
246,0.542,4/9/2010 6:00,-0.098
247,0.542,4/9/2010 7:00,-0.318
248,0.532,4/9/2010 8:00,-0.603
249,0.532,4/9/2010 9:00,-0.968
250,0.532,4/9/2010 10:00,-1.313
251,0.532,4/9/2010 11:00,-1.488
252,0.532,4/9/2010 12:00,-1.623
253,0.532,4/9/2010 13:00,-1.423
254,0.522,4/9/2010 14:00,-1.148
255,0.522,4/9/2010 15:00,-0.778
256,0.512,4/9/2010 16:00,-0.378
257,0.512,4/9/2010 17:00,-0.108
258,0.512,4/9/2010 18:00,-0.088
259,0.512,4/9/2010 19:00,-0.298
260,0.512,4/9/2010 20:00,-0.603
261,0.512,4/9/2010 21:00,-0.981333333
262,0.512,4/9/2010 22:00,-1.343
263,0.512,4/9/2010 23:00,-1.623
264,0.512,4/10/2010 0:00,-1.818
265,0.512,4/10/2010 1:00,-1.708
266,0.512,4/10/2010 2:00,-1.443
267,0.512,4/10/2010 3:00,-1.068
268,0.512,4/10/2010 4:00,-0.663
269,0.512,4/10/2010 5:00,-0.363
270,0.512,4/10/2010 6:00,-0.138
271,0.512,4/10/2010 7:00,-0.133
272,0.512,4/10/2010 8:00,-0.488
273,0.492,4/10/2010 9:00,-0.921333333
274,0.492,4/10/2010 10:00,-1.303
275,0.492,4/10/2010 11:00,-1.603
276,0.492,4/10/2010 12:00,-1.858
277,0.492,4/10/2010 13:00,-1.838
278,0.492,4/10/2010 14:00,-1.613
279,0.492,4/10/2010 15:00,-1.313
280,0.492,4/10/2010 16:00,-0.884666667
281,0.482,4/10/2010 17:00,-0.463
282,0.482,4/10/2010 18:00,-0.178
283,0.482,4/10/2010 19:00,-0.118
284,0.482,4/10/2010 20:00,-0.318
285,0.482,4/10/2010 21:00,-0.694666667
286,0.472,4/10/2010 22:00,-1.073
287,0.472,4/10/2010 23:00,-1.388

