index,well,date,tide,hw
1,-0.132,2/3/2009 0:00,-0.7345,-0.311
2,-0.132,2/3/2009 1:00,-0.304,-0.171
3,-0.132,2/3/2009 2:00,-0.0285,-0.0085
4,-0.132,2/3/2009 3:00,-0.0695,0.0275
5,-0.132,2/3/2009 4:00,-0.355,-0.0405
6,-0.132,2/3/2009 5:00,-0.7275,-0.1685
7,-0.132,2/3/2009 6:00,-1.0805,-0.3155
8,-0.132,2/3/2009 7:00,-1.4065,-0.4705
9,-0.132,2/3/2009 8:00,-1.8068,-0.2784
10,-0.132,2/3/2009 9:00,-1.894,-0.058
11,-0.132,2/3/2009 10:00,-1.6825,0.061
12,-0.132,2/3/2009 11:00,-1.331473684,0.144842105
13,-0.132,2/3/2009 12:00,-0.905,0.206
14,-0.132,2/3/2009 13:00,-0.462769231,0.248
15,-0.132,2/3/2009 14:00,-0.2245,0.288
16,-0.132,2/3/2009 15:00,-0.234,0.3125
17,-0.132,2/3/2009 16:00,-0.512,0.33
18,-0.132,2/3/2009 17:00,-0.903,0.3355
19,-0.132,2/3/2009 18:00,-1.32,0.34
20,-0.132,2/3/2009 19:00,-1.7365,0.344
21,-0.132,2/3/2009 20:00,-2.063428571,0.307047619
22,-0.132,2/3/2009 21:00,-1.957238095,-0.234380952
23,-0.132,2/3/2009 22:00,-1.997217391,-0.476347826
24,-0.132,2/3/2009 23:00,-2.140571429,-0.124857143
25,-0.132,2/4/2009 0:00,-1.6965,0.0505
26,-0.132,2/4/2009 1:00,-1.199,0.1475
27,-0.132,2/4/2009 2:00,-0.706,0.2
28,-0.132,2/4/2009 3:00,-0.3155,0.241
29,-0.132,2/4/2009 4:00,-0.219,0.2725
30,-0.132,2/4/2009 5:00,-0.473,0.29
31,-0.132,2/4/2009 6:00,-0.843052632,0.309052632
32,-0.132,2/4/2009 7:00,-1.223,0.3235
33,-0.132,2/4/2009 8:00,-1.569368421,0.334842105
34,-0.132,2/4/2009 9:00,-1.827,0.3395
35,-0.132,2/4/2009 10:00,-1.73825,0.078416667
36,-0.132,2/4/2009 11:00,-1.5605,-0.2535
37,-0.142,2/4/2009 12:00,-1.338,-0.348
38,-0.142,2/4/2009 13:00,-1.002,-0.368
39,-0.142,2/4/2009 14:00,-0.684,-0.316
40,-0.142,2/4/2009 15:00,-0.4835,-0.251
41,-0.142,2/4/2009 16:00,-0.4795,-0.233
42,-0.142,2/4/2009 17:00,-0.6895,-0.282
43,-0.142,2/4/2009 18:00,-1.0175,-0.397
44,-0.142,2/4/2009 19:00,-1.492416667,-0.407833333
45,-0.142,2/4/2009 20:00,-1.9815,-0.1735
46,-0.142,2/4/2009 21:00,-2.3775,-0.03
47,-0.142,2/4/2009 22:00,-2.689,0.046
48,-0.152,2/4/2009 23:00,-2.777,0.103
49,-0.152,2/5/2009 0:00,-2.5735,0.1535
50,-0.152,2/5/2009 1:00,-2.168,0.1925
51,-0.152,2/5/2009 2:00,-1.686,0.2135
52,-0.152,2/5/2009 3:00,-1.183,0.2415
53,-0.152,2/5/2009 4:00,-0.7815,0.266
54,-0.152,2/5/2009 5:00,-0.6095,0.2785
55,-0.152,2/5/2009 6:00,-0.7695,0.284
56,-0.152,2/5/2009 7:00,-1.113,0.3
57,-0.152,2/5/2009 8:00,-1.515,0.306
