index,well,date,tide,hw
1,0.728,2/14/2014 0:00,-0.529692308,-0.278875
2,0.728,2/14/2014 1:00,-0.854857143,-0.590666667
3,0.728,2/14/2014 2:00,-1.116545455,-0.840333333
4,0.728,2/14/2014 3:00,-1.206,-0.972
5,0.728,2/14/2014 4:00,-1.041230769,-0.879
6,0.728,2/14/2014 5:00,-0.695684211,-0.596375
7,0.718,2/14/2014 6:00,-0.2305,-0.207263158
8,0.718,2/14/2014 7:00,0.262090909,0.145222222
9,0.718,2/14/2014 8:00,0.702482759,0.336
10,0.708,2/14/2014 9:00,0.779333333,0.3855
11,0.708,2/14/2014 10:00,0.444842105,0.424666667
12,0.708,2/14/2014 11:00,-0.0035,0.362444444
13,0.708,2/14/2014 12:00,-0.467,0.199111111
14,0.708,2/14/2014 13:00,-0.878470588,0.022444444
15,0.708,2/14/2014 14:00,-1.212833333,-0.144222222
16,0.708,2/14/2014 15:00,-1.345333333,-0.265333333
17,0.708,2/14/2014 16:00,-1.128666667,-0.315333333
18,0.708,2/14/2014 17:00,-0.7125,-0.252
19,0.708,2/14/2014 18:00,-0.222526316,-0.082833333
20,0.708,2/14/2014 19:00,0.2715,0.083454545
21,0.698,2/14/2014 20:00,0.688,0.214
22,0.698,2/14/2014 21:00,0.8605,0.306333333
23,0.698,2/14/2014 22:00,0.552761905,0.374
24,0.698,2/14/2014 23:00,0.078526316,0.34925
25,0.698,2/15/2014 0:00,-0.396,0.193
26,0.698,2/15/2014 1:00,-0.821411765,0.019111111
27,0.698,2/15/2014 2:00,-1.176615385,-0.137
28,0.698,2/15/2014 3:00,-1.377714286,-0.272
29,0.698,2/15/2014 4:00,-1.186375,-0.332
30,0.688,2/15/2014 5:00,-0.803176471,-0.282
31,0.688,2/15/2014 6:00,-0.325181818,-0.13
32,0.688,2/15/2014 7:00,0.19847619,0.048
33,0.688,2/15/2014 8:00,0.689666667,0.19425
34,0.688,2/15/2014 9:00,0.984666667,0.311333333
35,0.688,2/15/2014 10:00,0.820222222,0.394
36,0.678,2/15/2014 11:00,0.394875,0.443
37,0.678,2/15/2014 12:00,-0.018,0.296823529
38,0.678,2/15/2014 13:00,-0.461411765,-0.04325
39,0.678,2/15/2014 14:00,-0.819857143,-0.332
