date,year,month,day,hour,well,tide,hw
1/1/2017 0:00,2017,1,1,0,0.928,-0.024608696,1.078
1/1/2017 1:00,2017,1,1,1,0.928,-0.438206897,1.03
1/1/2017 2:00,2017,1,1,2,0.928,-0.8691875,0.978
1/1/2017 3:00,2017,1,1,3,0.928,-1.306444444,1.156888889
1/1/2017 4:00,2017,1,1,4,0.928,-1.5395,1.254
1/1/2017 5:00,2017,1,1,5,0.918,-1.65825,1.2555
1/1/2017 6:00,2017,1,1,6,0.918,-1.362,1.274666667
1/1/2017 7:00,2017,1,1,7,0.918,-0.856285714,1.293
1/1/2017 8:00,2017,1,1,8,0.918,-0.376285714,1.298
1/1/2017 9:00,2017,1,1,9,0.918,0.145727273,1.313
1/1/2017 10:00,2017,1,1,10,0.908,0.573625,1.318
1/1/2017 11:00,2017,1,1,11,0.908,0.744666667,1.3205
1/1/2017 12:00,2017,1,1,12,0.918,0.514842105,1.3205
1/1/2017 13:00,2017,1,1,13,0.908,0.057,1.313
1/1/2017 14:00,2017,1,1,14,0.908,-0.399619048,1.332
1/1/2017 15:00,2017,1,1,15,0.908,-0.772434783,1.334666667
1/1/2017 16:00,2017,1,1,16,0.908,-1.136615385,1.328
1/1/2017 17:00,2017,1,1,17,0.908,-1.314,1.351333333
1/1/2017 18:00,2017,1,1,18,0.908,-1.163071429,1.162
1/1/2017 19:00,2017,1,1,19,0.908,-0.779317073,1.08
1/1/2017 20:00,2017,1,1,20,0.908,-0.336482759,1.108
1/1/2017 21:00,2017,1,1,21,0.908,0.092761905,1.1255
1/1/2017 22:00,2017,1,1,22,0.908,0.468833333,1.168
1/1/2017 23:00,2017,1,1,23,0.908,0.660857143,1.183
1/2/2017 0:00,2017,1,2,0,0.908,0.468625,1.158
1/2/2017 1:00,2017,1,2,1,0.908,0.028952381,1.114
1/2/2017 2:00,2017,1,2,2,0.908,-0.364692308,1.056
1/2/2017 3:00,2017,1,2,3,0.908,-0.853875,0.9955
1/2/2017 4:00,2017,1,2,4,0.908,-1.221230769,1.094363636
1/2/2017 5:00,2017,1,2,5,0.908,-1.392909091,1.218769231
1/2/2017 6:00,2017,1,2,6,0.898,-1.450235294,1.26
1/2/2017 7:00,2017,1,2,7,0.898,-1.156444444,1.278
1/2/2017 8:00,2017,1,2,8,0.898,-0.696,1.283
1/2/2017 9:00,2017,1,2,9,0.898,-0.2435,1.298
1/2/2017 10:00,2017,1,2,10,0.908,0.158588235,1.288
1/2/2017 11:00,2017,1,2,11,0.898,0.463,1.298
1/2/2017 12:00,2017,1,2,12,0.908,0.435,1.323
1/2/2017 13:00,2017,1,2,13,0.898,0.063,1.321333333
1/2/2017 14:00,2017,1,2,14,0.898,-0.3645,1.318
1/2/2017 15:00,2017,1,2,15,0.898,-0.755333333,1.338
1/2/2017 16:00,2017,1,2,16,0.898,-1.194173913,1.338909091
1/2/2017 17:00,2017,1,2,17,0.908,-1.4605,1.246888889
1/2/2017 18:00,2017,1,2,18,0.908,-1.696716981,1.048909091
1/2/2017 19:00,2017,1,2,19,0.908,-1.502,0.994666667
1/2/2017 20:00,2017,1,2,20,0.908,-1.037,1.008
1/2/2017 21:00,2017,1,2,21,0.908,-0.632,1.028
1/2/2017 22:00,2017,1,2,22,0.908,-0.2116,1.06
1/2/2017 23:00,2017,1,2,23,0.908,0.158,1.094666667
1/3/2017 0:00,2017,1,3,0,0.908,0.273,1.108
1/3/2017 1:00,2017,1,3,1,0.908,0.087230769,1.088
1/3/2017 2:00,2017,1,3,2,0.908,-0.29,1.048
1/3/2017 3:00,2017,1,3,3,0.908,-0.710666667,0.993
1/3/2017 4:00,2017,1,3,4,0.908,-1.163290323,1.089818182
1/3/2017 5:00,2017,1,3,5,0.908,-1.420571429,1.226333333
1/3/2017 6:00,2017,1,3,6,0.898,-1.66075,1.258
1/3/2017 7:00,2017,1,3,7,0.898,-1.565333333,1.263
1/3/2017 8:00,2017,1,3,8,0.898,-1.228,1.284666667
1/3/2017 9:00,2017,1,3,9,0.898,-0.748315789,1.298
1/3/2017 10:00,2017,1,3,10,0.898,-0.2815,1.318
1/3/2017 11:00,2017,1,3,11,0.898,0.14925,1.318
1/3/2017 12:00,2017,1,3,12,0.898,0.417,1.333
1/3/2017 13:00,2017,1,3,13,0.898,0.288625,1.338
1/3/2017 14:00,2017,1,3,14,0.898,-0.091565217,1.341333333
1/3/2017 15:00,2017,1,3,15,0.898,-0.51,1.343
1/3/2017 16:00,2017,1,3,16,0.898,-0.898666667,1.353
1/3/2017 17:00,2017,1,3,17,0.898,-1.267555556,1.186461538
1/3/2017 18:00,2017,1,3,18,0.898,-1.603315789,1.112
1/3/2017 19:00,2017,1,3,19,0.908,-1.701791667,1.058
1/3/2017 20:00,2017,1,3,20,0.908,-1.432232558,1.048
1/3/2017 21:00,2017,1,3,21,0.908,-0.970181818,1.071333333
1/3/2017 22:00,2017,1,3,22,0.908,-0.531583333,1.103
1/3/2017 23:00,2017,1,3,23,0.908,-0.057,1.156
1/4/2017 0:00,2017,1,4,0,0.908,0.225,1.194666667
1/4/2017 1:00,2017,1,4,1,0.908,0.348,1.208
1/4/2017 2:00,2017,1,4,2,0.908,0.062736842,1.184666667
1/4/2017 3:00,2017,1,4,3,0.908,-0.376230769,1.148
1/4/2017 4:00,2017,1,4,4,0.908,-0.756375,1.103
1/4/2017 5:00,2017,1,4,5,0.908,-1.1195,1.0605
1/4/2017 6:00,2017,1,4,6,0.908,-1.454093023,1.0205
1/4/2017 7:00,2017,1,4,7,0.898,-1.637918367,0.988
1/4/2017 8:00,2017,1,4,8,0.898,-1.506210526,0.983
1/4/2017 9:00,2017,1,4,9,0.898,-1.05093617,1.023
1/4/2017 10:00,2017,1,4,10,0.898,-0.5860625,1.072
1/4/2017 11:00,2017,1,4,11,0.908,-0.021428571,1.220941176
1/4/2017 12:00,2017,1,4,12,0.908,0.313,1.053
1/4/2017 13:00,2017,1,4,13,0.908,0.508714286,1.088
1/4/2017 14:00,2017,1,4,14,0.918,0.258952381,1.044666667
1/4/2017 15:00,2017,1,4,15,0.918,-0.1535,1.033833333
1/4/2017 16:00,2017,1,4,16,0.918,-0.604,1.131333333
1/4/2017 17:00,2017,1,4,17,0.918,-1.019058824,1.108
1/4/2017 18:00,2017,1,4,18,0.918,-1.380409091,1.0655
1/4/2017 19:00,2017,1,4,19,0.918,-1.674368421,1.031333333
1/4/2017 20:00,2017,1,4,20,0.928,-1.75004878,1.014666667
1/4/2017 21:00,2017,1,4,21,0.928,-1.485333333,1.031333333
1/4/2017 22:00,2017,1,4,22,0.928,-0.971117647,1.068
1/4/2017 23:00,2017,1,4,23,0.928,-0.550333333,1.112285714
1/5/2017 0:00,2017,1,5,0,0.928,-0.119916667,1.1705
1/5/2017 1:00,2017,1,5,1,0.928,0.156888889,1.194666667
1/5/2017 2:00,2017,1,5,2,0.938,0.11925,1.208
1/5/2017 3:00,2017,1,5,3,0.938,-0.185461538,1.178
1/5/2017 4:00,2017,1,5,4,0.928,-0.614307692,1.1405
1/5/2017 5:00,2017,1,5,5,0.928,-0.973944444,1.098
1/5/2017 6:00,2017,1,5,6,0.928,-1.302,1.058
1/5/2017 7:00,2017,1,5,7,0.918,-1.5815,1.0205
1/5/2017 8:00,2017,1,5,8,0.918,-1.734258065,0.994666667
1/5/2017 9:00,2017,1,5,9,0.918,-1.543428571,1.011333333
1/5/2017 10:00,2017,1,5,10,0.918,-1.086857143,1.0455
1/5/2017 11:00,2017,1,5,11,0.918,-0.639037037,1.1005
1/5/2017 12:00,2017,1,5,12,0.918,-0.187555556,1.158
1/5/2017 13:00,2017,1,5,13,0.928,0.191076923,1.2055
1/5/2017 14:00,2017,1,5,14,0.928,0.339666667,1.223
1/5/2017 15:00,2017,1,5,15,0.928,0.061157895,1.204666667
1/5/2017 16:00,2017,1,5,16,0.918,-0.327294118,1.1605
1/5/2017 17:00,2017,1,5,17,0.928,-0.696705882,1.1155
1/5/2017 18:00,2017,1,5,18,0.928,-1.063142857,1.0705
1/5/2017 19:00,2017,1,5,19,0.928,-1.435142857,1.018
1/5/2017 20:00,2017,1,5,20,0.928,-1.699755102,0.981333333
1/5/2017 21:00,2017,1,5,21,0.928,-1.799142857,1.144363636
1/5/2017 22:00,2017,1,5,22,0.928,-1.348764706,1.219923077
1/5/2017 23:00,2017,1,5,23,0.928,-0.997263158,1.073714286
1/6/2017 0:00,2017,1,6,0,0.928,-0.555157895,1.083
1/6/2017 1:00,2017,1,6,1,0.928,-0.138818182,1.128
1/6/2017 2:00,2017,1,6,2,0.938,0.244363636,1.1705
1/6/2017 3:00,2017,1,6,3,0.928,0.314666667,1.183
1/6/2017 4:00,2017,1,6,4,0.928,0.008,1.154666667
1/6/2017 5:00,2017,1,6,5,0.928,-0.360333333,1.118
1/6/2017 6:00,2017,1,6,6,0.928,-0.7198125,1.078
1/6/2017 7:00,2017,1,6,7,0.918,-1.081210526,1.033
1/6/2017 8:00,2017,1,6,8,0.918,-1.35,0.998
1/6/2017 9:00,2017,1,6,9,0.918,-1.465414634,0.978
1/6/2017 10:00,2017,1,6,10,0.918,-1.2365,0.991333333
1/6/2017 11:00,2017,1,6,11,0.918,-0.772714286,1.0305
1/6/2017 12:00,2017,1,6,12,0.928,-0.32,1.078
1/6/2017 13:00,2017,1,6,13,0.928,0.142736842,1.136
1/6/2017 14:00,2017,1,6,14,0.928,0.495692308,1.184
1/6/2017 15:00,2017,1,6,15,0.918,0.636,1.213
1/6/2017 16:00,2017,1,6,16,0.928,0.458,1.198
1/6/2017 17:00,2017,1,6,17,0.928,0.0805,1.1605
1/6/2017 18:00,2017,1,6,18,0.928,-0.311259259,1.1205
1/6/2017 19:00,2017,1,6,19,0.928,-0.732645161,1.073
1/6/2017 20:00,2017,1,6,20,0.928,-1.128590909,1.0255
1/6/2017 21:00,2017,1,6,21,0.928,-1.390666667,0.983
1/6/2017 22:00,2017,1,6,22,0.928,-1.46375,1.181571429
1/6/2017 23:00,2017,1,6,23,0.928,-0.9991875,1.186888889
1/7/2017 0:00,2017,1,7,0,0.928,-0.614666667,1.050857143
1/7/2017 1:00,2017,1,7,1,0.928,-0.1198125,1.103
1/7/2017 2:00,2017,1,7,2,0.928,0.348,1.158
1/7/2017 3:00,2017,1,7,3,0.938,0.644666667,1.201333333
1/7/2017 4:00,2017,1,7,4,0.928,0.659666667,1.214666667
1/7/2017 5:00,2017,1,7,5,0.928,0.4255,1.188
1/7/2017 6:00,2017,1,7,6,0.928,-0.013904762,1.143
1/7/2017 7:00,2017,1,7,7,0.918,-0.469857143,1.093
1/7/2017 8:00,2017,1,7,8,0.918,-0.909941176,1.0505
1/7/2017 9:00,2017,1,7,9,0.918,-1.232930233,1.0005
1/7/2017 10:00,2017,1,7,10,0.918,-1.377294118,0.968
1/7/2017 11:00,2017,1,7,11,0.918,-1.271756098,0.9805
1/7/2017 12:00,2017,1,7,12,0.918,-0.840157895,1.0205
1/7/2017 13:00,2017,1,7,13,0.918,-0.366444444,1.080222222
1/7/2017 14:00,2017,1,7,14,0.918,-0.176583333,1.122
1/7/2017 15:00,2017,1,7,15,0.918,0.083263158,1.133
1/7/2017 16:00,2017,1,7,16,0.918,0.376,1.164666667
1/7/2017 17:00,2017,1,7,17,0.928,0.124875,1.153
1/7/2017 18:00,2017,1,7,18,0.928,-0.334647059,1.12
1/7/2017 19:00,2017,1,7,19,0.928,-0.902555556,1.063
1/7/2017 20:00,2017,1,7,20,0.928,-1.411090909,0.991333333
1/7/2017 21:00,2017,1,7,21,0.928,-1.749352941,1.188833333
1/7/2017 22:00,2017,1,7,22,0.928,-1.926375,1.089785714
1/7/2017 23:00,2017,1,7,23,0.928,-2.095428571,1.255
1/8/2017 0:00,2017,1,8,0,0.928,-1.827434783,1.028
1/8/2017 1:00,2017,1,8,1,0.928,-1.502,1.123
1/8/2017 2:00,2017,1,8,2,0.928,-0.852588235,1.202761905
1/8/2017 3:00,2017,1,8,3,0.928,-0.448666667,1.094
1/8/2017 4:00,2017,1,8,4,0.928,-0.079727273,1.128
1/8/2017 5:00,2017,1,8,5,0.918,0.143833333,1.1455
1/8/2017 6:00,2017,1,8,6,0.918,-0.035043478,1.29
1/8/2017 7:00,2017,1,8,7,0.908,-0.316130435,1.098833333
1/8/2017 8:00,2017,1,8,8,0.908,-0.857777778,1.044842105
1/8/2017 9:00,2017,1,8,9,0.908,-1.235414634,1.022
1/8/2017 10:00,2017,1,8,10,0.908,-1.543818182,1.048909091
1/8/2017 11:00,2017,1,8,11,0.908,-1.485548387,1.269538462
1/8/2017 12:00,2017,1,8,12,0.908,-1.292,1.044923077
1/8/2017 13:00,2017,1,8,13,0.908,-0.843,1.036
1/8/2017 14:00,2017,1,8,14,0.908,-0.359096774,1.083555556
1/8/2017 15:00,2017,1,8,15,0.908,0.112444444,1.136333333
1/8/2017 16:00,2017,1,8,16,0.908,0.514428571,1.169666667
1/8/2017 17:00,2017,1,8,17,0.908,0.701333333,1.193
1/8/2017 18:00,2017,1,8,18,0.908,0.548666667,1.194666667
1/8/2017 19:00,2017,1,8,19,0.908,0.0764,1.146
1/8/2017 20:00,2017,1,8,20,0.908,-0.456333333,1.082
1/8/2017 21:00,2017,1,8,21,0.898,-0.903176471,1.0255
1/8/2017 22:00,2017,1,8,22,0.898,-1.361722222,1.083
1/8/2017 23:00,2017,1,8,23,0.898,-1.590947368,1.269428571
1/9/2017 0:00,2017,1,9,0,0.898,-1.693,1.308
1/9/2017 1:00,2017,1,9,1,0.898,-1.326,1.338
1/9/2017 2:00,2017,1,9,2,0.898,-0.741130435,1.252285714
1/9/2017 3:00,2017,1,9,3,0.898,-0.2495,1.144666667
1/9/2017 4:00,2017,1,9,4,0.898,0.28752381,1.183
1/9/2017 5:00,2017,1,9,5,0.898,0.687166667,1.228
1/9/2017 6:00,2017,1,9,6,0.898,0.784666667,1.243
1/9/2017 7:00,2017,1,9,7,0.888,0.4835,1.2105
1/9/2017 8:00,2017,1,9,8,0.888,0.009818182,1.155777778
1/9/2017 9:00,2017,1,9,9,0.888,-0.340846154,1.1155
1/9/2017 10:00,2017,1,9,10,0.888,-0.725076923,1.0655
1/9/2017 11:00,2017,1,9,11,0.898,-1.106210526,1.008
1/9/2017 12:00,2017,1,9,12,0.898,-1.360648649,1.150666667
1/9/2017 13:00,2017,1,9,13,0.898,-1.245214286,1.304896552
1/9/2017 14:00,2017,1,9,14,0.898,-0.856285714,1.292615385
1/9/2017 15:00,2017,1,9,15,0.898,-0.391411765,1.334666667
1/9/2017 16:00,2017,1,9,16,0.898,0.094818182,1.213384615
1/9/2017 17:00,2017,1,9,17,0.898,0.487444444,1.206333333
1/9/2017 18:00,2017,1,9,18,0.898,0.70425,1.238
1/9/2017 19:00,2017,1,9,19,0.898,0.5755,1.2105
1/9/2017 20:00,2017,1,9,20,0.898,0.127583333,1.158
1/9/2017 21:00,2017,1,9,21,0.898,-0.3935625,1.102
1/9/2017 22:00,2017,1,9,22,0.898,-0.85825,1.044
1/9/2017 23:00,2017,1,9,23,0.898,-1.288285714,0.9855
1/10/2017 0:00,2017,1,10,0,0.898,-1.616358974,1.158714286
1/10/2017 1:00,2017,1,10,1,0.908,-1.657789474,1.312545455
1/10/2017 2:00,2017,1,10,2,0.908,-1.241,1.3055
1/10/2017 3:00,2017,1,10,3,0.908,-0.654222222,1.341333333
1/10/2017 4:00,2017,1,10,4,0.908,-0.102,1.348
1/10/2017 5:00,2017,1,10,5,0.898,0.438,1.25925
1/10/2017 6:00,2017,1,10,6,0.898,0.855333333,1.263714286
1/10/2017 7:00,2017,1,10,7,0.898,1.088,1.33
1/10/2017 8:00,2017,1,10,8,0.898,0.858,1.272
1/10/2017 9:00,2017,1,10,9,0.888,0.418,1.2155
1/10/2017 10:00,2017,1,10,10,0.898,-0.07575,1.1585
1/10/2017 11:00,2017,1,10,11,0.898,-0.586545455,1.098
1/10/2017 12:00,2017,1,10,12,0.898,-1.000055556,1.0405
1/10/2017 13:00,2017,1,10,13,0.898,-1.253363636,0.993
1/10/2017 14:00,2017,1,10,14,0.898,-1.156736842,0.978
1/10/2017 15:00,2017,1,10,15,0.898,-0.6079375,1.013
1/10/2017 16:00,2017,1,10,16,0.898,-0.062909091,1.063
1/10/2017 17:00,2017,1,10,17,0.898,0.540666667,1.139666667
1/10/2017 18:00,2017,1,10,18,0.898,1.039538462,1.2555
1/10/2017 19:00,2017,1,10,19,0.898,1.212,1.334666667
1/10/2017 20:00,2017,1,10,20,0.908,0.9885,1.25675
1/10/2017 21:00,2017,1,10,21,0.908,0.518,1.194666667
1/10/2017 22:00,2017,1,10,22,0.908,-0.039407407,1.14
1/10/2017 23:00,2017,1,10,23,0.908,-0.558285714,1.074
1/11/2017 0:00,2017,1,11,0,0.908,-1.077714286,1.0105
1/11/2017 1:00,2017,1,11,1,0.908,-1.460888889,1.098
1/11/2017 2:00,2017,1,11,2,0.918,-1.486761905,1.255692308
1/11/2017 3:00,2017,1,11,3,0.918,-1.099272727,1.3
1/11/2017 4:00,2017,1,11,4,0.908,-0.471574468,1.316181818
1/11/2017 5:00,2017,1,11,5,0.908,0.037642857,1.341333333
1/11/2017 6:00,2017,1,11,6,0.908,0.642,1.278
1/11/2017 7:00,2017,1,11,7,0.908,1.083625,1.329428571
1/11/2017 8:00,2017,1,11,8,0.898,1.259111111,1.389666667
1/11/2017 9:00,2017,1,11,9,0.908,0.988909091,1.318
1/11/2017 10:00,2017,1,11,10,0.908,0.431636364,1.203
1/11/2017 11:00,2017,1,11,11,0.898,-0.144857143,1.164666667
1/11/2017 12:00,2017,1,11,12,0.908,-0.64075,1.104
1/11/2017 13:00,2017,1,11,13,0.908,-1.06825,1.043
1/11/2017 14:00,2017,1,11,14,0.908,-1.323578947,0.994875
1/11/2017 15:00,2017,1,11,15,0.908,-1.1845,0.981333333
1/11/2017 16:00,2017,1,11,16,0.908,-0.637714286,1.026333333
1/11/2017 17:00,2017,1,11,17,0.908,-0.0768,1.081333333
1/11/2017 18:00,2017,1,11,18,0.908,0.511333333,1.154
1/11/2017 19:00,2017,1,11,19,0.918,0.966235294,1.246571429
1/11/2017 20:00,2017,1,11,20,0.918,1.202583333,1.31175
1/11/2017 21:00,2017,1,11,21,0.918,0.948384615,1.329428571
1/11/2017 22:00,2017,1,11,22,0.918,0.4285,1.343
1/11/2017 23:00,2017,1,11,23,0.918,-0.106347826,1.341333333
1/12/2017 0:00,2017,1,12,0,0.928,-0.664307692,1.232545455
1/12/2017 1:00,2017,1,12,1,0.928,-1.171787234,1.058
1/12/2017 2:00,2017,1,12,2,0.928,-1.550604651,0.996
1/12/2017 3:00,2017,1,12,3,0.928,-1.696,1.092285714
1/12/2017 4:00,2017,1,12,4,0.918,-1.215103448,1.268
1/12/2017 5:00,2017,1,12,5,0.918,-0.57,1.181333333
1/12/2017 6:00,2017,1,12,6,0.918,-0.074,1.12
1/12/2017 7:00,2017,1,12,7,0.918,0.544363636,1.189666667
1/12/2017 8:00,2017,1,12,8,0.918,0.908714286,1.239428571
1/12/2017 9:00,2017,1,12,9,0.908,0.989666667,1.261333333
1/12/2017 10:00,2017,1,12,10,0.918,0.583833333,1.203
1/12/2017 11:00,2017,1,12,11,0.908,0.015272727,1.148
1/12/2017 12:00,2017,1,12,12,0.918,-0.456117647,1.094666667
1/12/2017 13:00,2017,1,12,13,0.918,-1.0095,1.029666667
1/12/2017 14:00,2017,1,12,14,0.918,-1.43525,1.098
1/12/2017 15:00,2017,1,12,15,0.918,-1.598341463,1.153555556
1/12/2017 16:00,2017,1,12,16,0.918,-1.354307692,1.292545455
1/12/2017 17:00,2017,1,12,17,0.918,-0.73,1.302285714
1/12/2017 18:00,2017,1,12,18,0.918,-0.15075,1.338
1/12/2017 19:00,2017,1,12,19,0.918,0.390608696,1.351333333
1/12/2017 20:00,2017,1,12,20,0.918,0.828625,1.304666667
1/12/2017 21:00,2017,1,12,21,0.918,0.998,1.293
1/12/2017 22:00,2017,1,12,22,0.918,0.702545455,1.253
1/12/2017 23:00,2017,1,12,23,0.918,0.153925926,1.18675
1/13/2017 0:00,2017,1,13,0,0.928,-0.387,1.128
1/13/2017 1:00,2017,1,13,1,0.928,-0.884702703,1.073
1/13/2017 2:00,2017,1,13,2,0.928,-1.378363636,1.008
1/13/2017 3:00,2017,1,13,3,0.928,-1.644727273,1.120222222
1/13/2017 4:00,2017,1,13,4,0.928,-1.640163265,1.196157895
1/13/2017 5:00,2017,1,13,5,0.918,-1.17093617,1.148909091
1/13/2017 6:00,2017,1,13,6,0.918,-0.471230769,1.202375
1/13/2017 7:00,2017,1,13,7,0.918,0.09837037,1.113714286
1/13/2017 8:00,2017,1,13,8,0.918,0.713909091,1.199666667
1/13/2017 9:00,2017,1,13,9,0.918,1.063555556,1.268
1/13/2017 10:00,2017,1,13,10,0.918,1.033,1.254
1/13/2017 11:00,2017,1,13,11,0.918,0.606846154,1.196571429
1/13/2017 12:00,2017,1,13,12,0.918,0.028869565,1.146
1/13/2017 13:00,2017,1,13,13,0.918,-0.538486486,1.077
1/13/2017 14:00,2017,1,13,14,0.918,-1.049708333,1.015692308
1/13/2017 15:00,2017,1,13,15,0.918,-1.470787879,1.121181818
1/13/2017 16:00,2017,1,13,16,0.918,-1.54,1.259428571
1/13/2017 17:00,2017,1,13,17,0.918,-1.285478261,1.28925
1/13/2017 18:00,2017,1,13,18,0.918,-0.749826087,1.308
1/13/2017 19:00,2017,1,13,19,0.918,-0.195333333,1.334666667
1/13/2017 20:00,2017,1,13,20,0.918,0.329428571,1.3555
1/13/2017 21:00,2017,1,13,21,0.918,0.701076923,1.31925
1/13/2017 22:00,2017,1,13,22,0.918,0.720857143,1.254
1/13/2017 23:00,2017,1,13,23,0.918,0.388454545,1.212
1/14/2017 0:00,2017,1,14,0,0.928,-0.18,1.146333333
1/14/2017 1:00,2017,1,14,1,0.928,-0.712625,1.084666667
1/14/2017 2:00,2017,1,14,2,0.928,-1.143578947,1.028
1/14/2017 3:00,2017,1,14,3,0.928,-1.620863636,0.971333333
1/14/2017 4:00,2017,1,14,4,0.928,-1.8082,0.953833333
1/14/2017 5:00,2017,1,14,5,0.928,-1.786102564,0.933
1/14/2017 6:00,2017,1,14,6,0.928,-1.329352941,0.95
1/14/2017 7:00,2017,1,14,7,0.918,-0.725,0.98925
1/14/2017 8:00,2017,1,14,8,0.918,-0.153875,1.041
1/14/2017 9:00,2017,1,14,9,0.918,0.454666667,1.116333333
1/14/2017 10:00,2017,1,14,10,0.918,0.76175,1.158
1/14/2017 11:00,2017,1,14,11,0.918,0.644,1.168
1/14/2017 12:00,2017,1,14,12,0.918,0.102444444,1.108
1/14/2017 13:00,2017,1,14,13,0.918,-0.410148148,1.056
1/14/2017 14:00,2017,1,14,14,0.918,-0.84825,0.986333333
1/14/2017 15:00,2017,1,14,15,0.918,-1.279708333,1.095
1/14/2017 16:00,2017,1,14,16,0.918,-1.56825,1.245
1/14/2017 17:00,2017,1,14,17,0.918,-1.667,1.256
1/14/2017 18:00,2017,1,14,18,0.918,-1.337,1.291333333
1/14/2017 19:00,2017,1,14,19,0.918,-0.805043478,1.304
1/14/2017 20:00,2017,1,14,20,0.918,-0.2395,1.328
1/14/2017 21:00,2017,1,14,21,0.918,0.2545,1.338
1/14/2017 22:00,2017,1,14,22,0.918,0.581636364,1.351333333
1/14/2017 23:00,2017,1,14,23,0.918,0.6255,1.298
1/15/2017 0:00,2017,1,15,0,0.918,0.186461538,1.179428571
1/15/2017 1:00,2017,1,15,1,0.918,-0.338956522,1.12
1/15/2017 2:00,2017,1,15,2,0.918,-0.728071429,1.052
1/15/2017 3:00,2017,1,15,3,0.918,-1.221666667,0.9905
1/15/2017 4:00,2017,1,15,4,0.918,-1.612322581,1.101888889
1/15/2017 5:00,2017,1,15,5,0.918,-1.796117647,1.289818182
1/15/2017 6:00,2017,1,15,6,0.908,-1.564105263,1.2855
1/15/2017 7:00,2017,1,15,7,0.908,-1.031130435,1.318
1/15/2017 8:00,2017,1,15,8,0.908,-0.442416667,1.334666667
1/15/2017 9:00,2017,1,15,9,0.908,0.122782609,1.338
1/15/2017 10:00,2017,1,15,10,0.908,0.5655,1.340222222
1/15/2017 11:00,2017,1,15,11,0.908,0.782,1.275857143
1/15/2017 12:00,2017,1,15,12,0.908,0.493555556,1.204
1/15/2017 13:00,2017,1,15,13,0.908,-0.003428571,1.163555556
1/15/2017 14:00,2017,1,15,14,0.908,-0.506516129,1.104666667
1/15/2017 15:00,2017,1,15,15,0.898,-0.939941176,1.0305
1/15/2017 16:00,2017,1,15,16,0.908,-1.377714286,1.034153846
1/15/2017 17:00,2017,1,15,17,0.908,-1.617416667,1.250142857
1/15/2017 18:00,2017,1,15,18,0.908,-1.614727273,1.288
1/15/2017 19:00,2017,1,15,19,0.908,-1.214727273,1.308
1/15/2017 20:00,2017,1,15,20,0.898,-0.688363636,1.328
1/15/2017 21:00,2017,1,15,21,0.908,-0.158363636,1.338
1/15/2017 22:00,2017,1,15,22,0.898,0.292,1.348
1/15/2017 23:00,2017,1,15,23,0.898,0.580941176,1.256
1/16/2017 0:00,2017,1,16,0,0.908,0.525142857,1.203
1/16/2017 1:00,2017,1,16,1,0.908,0.0688,1.161333333
1/16/2017 2:00,2017,1,16,2,0.908,-0.457833333,1.101333333
1/16/2017 3:00,2017,1,16,3,0.908,-0.837517241,1.038
1/16/2017 4:00,2017,1,16,4,0.898,-1.30425,1.067166667
1/16/2017 5:00,2017,1,16,5,0.898,-1.588956522,1.251333333
1/16/2017 6:00,2017,1,16,6,0.898,-1.713,1.288
1/16/2017 7:00,2017,1,16,7,0.898,-1.404,1.306
1/16/2017 8:00,2017,1,16,8,0.898,-0.8965,1.308
1/16/2017 9:00,2017,1,16,9,0.898,-0.386545455,1.323
1/16/2017 10:00,2017,1,16,10,0.898,0.084315789,1.3355
1/16/2017 11:00,2017,1,16,11,0.898,0.428714286,1.338
1/16/2017 12:00,2017,1,16,12,0.898,0.549111111,1.338
1/16/2017 13:00,2017,1,16,13,0.898,0.193652174,1.353
1/16/2017 14:00,2017,1,16,14,0.898,-0.3165,1.358
1/16/2017 15:00,2017,1,16,15,0.898,-0.722,1.188
1/16/2017 16:00,2017,1,16,16,0.898,-1.168666667,1.052285714
1/16/2017 17:00,2017,1,16,17,0.888,-1.556222222,1.006823529
1/16/2017 18:00,2017,1,16,18,0.888,-1.792,1.2555
1/16/2017 19:00,2017,1,16,19,0.888,-1.707714286,1.318
1/16/2017 20:00,2017,1,16,20,0.888,-1.311090909,1.332
1/16/2017 21:00,2017,1,16,21,0.898,-0.833363636,1.341333333
1/16/2017 22:00,2017,1,16,22,0.898,-0.337217391,1.346571429
1/16/2017 23:00,2017,1,16,23,0.898,0.110941176,1.092
1/17/2017 0:00,2017,1,17,0,0.898,0.202705882,1.053
1/17/2017 1:00,2017,1,17,1,0.898,0.062666667,1.138
1/17/2017 2:00,2017,1,17,2,0.898,-0.394121212,1.088
1/17/2017 3:00,2017,1,17,3,0.898,-0.734857143,1.038
1/17/2017 4:00,2017,1,17,4,0.898,-1.153515152,0.982
1/17/2017 5:00,2017,1,17,5,0.888,-1.521393939,1.146461538
1/17/2017 6:00,2017,1,17,6,0.888,-1.718363636,1.273555556
1/17/2017 7:00,2017,1,17,7,0.888,-1.802,1.2705
1/17/2017 8:00,2017,1,17,8,0.888,-1.474173913,1.294666667
1/17/2017 9:00,2017,1,17,9,0.888,-0.981473684,1.308
1/17/2017 10:00,2017,1,17,10,0.878,-0.515809524,1.318
1/17/2017 11:00,2017,1,17,11,0.878,-0.058086957,1.32675
1/17/2017 12:00,2017,1,17,12,0.878,0.211125,1.312
1/17/2017 13:00,2017,1,17,13,0.878,0.178,1.313
