index,well,date,tide,hw
1,0.698,1/22/2013 0:00,-1.4405,1.357
2,0.698,1/22/2013 1:00,-1.0995,1.3555
3,0.698,1/22/2013 2:00,-0.7455,1.3585
4,0.698,1/22/2013 3:00,-0.3945,1.3575
5,0.698,1/22/2013 4:00,-0.063,1.358
6,0.698,1/22/2013 5:00,0.1195,1.359
7,0.698,1/22/2013 6:00,0.0785,1.3635
8,0.698,1/22/2013 7:00,-0.15,1.362
9,0.698,1/22/2013 8:00,-0.456,1.3645
10,0.698,1/22/2013 9:00,-0.747,1.363
11,0.708,1/22/2013 10:00,-0.9925,1.3695
12,0.708,1/22/2013 11:00,-1.1665,1.3735
13,0.708,1/22/2013 12:00,-1.1945,1.3735
14,0.708,1/22/2013 13:00,-0.951,1.378
15,0.708,1/22/2013 14:00,-0.6315,1.373
16,0.708,1/22/2013 15:00,-0.283,1.381157895
17,0.708,1/22/2013 16:00,0.0365,1.375
18,0.708,1/22/2013 17:00,0.2005,1.371
19,0.708,1/22/2013 18:00,0.1895,1.3655
20,0.708,1/22/2013 19:00,-0.019,1.3675
21,0.708,1/22/2013 20:00,-0.3025,1.37
22,0.708,1/22/2013 21:00,-0.6215,1.3665
23,0.708,1/22/2013 22:00,-1.001,1.3665
24,0.708,1/22/2013 23:00,-1.2255,1.363
25,0.708,1/23/2013 0:00,-1.301,1.361
26,0.708,1/23/2013 1:00,-1.157,1.3615
27,0.708,1/23/2013 2:00,-0.836,1.3615
28,0.708,1/23/2013 3:00,-0.5085,1.36
29,0.708,1/23/2013 4:00,-0.1455,1.3635
30,0.708,1/23/2013 5:00,0.2035,1.3645
31,0.708,1/23/2013 6:00,0.403,1.3575
32,0.708,1/23/2013 7:00,0.3775,1.3595
33,0.708,1/23/2013 8:00,0.069578947,1.359052632
34,0.708,1/23/2013 9:00,-0.3025,1.3575
35,0.708,1/23/2013 10:00,-0.606,1.354
36,0.708,1/23/2013 11:00,-0.9145,1.3535
37,0.708,1/23/2013 12:00,-1.1145,1.3455
38,0.708,1/23/2013 13:00,-1.147,1.3475
