index,well,date,tide,hw
1,0.888,12/10/2017 0:00,-0.147,0.433714286
2,0.888,12/10/2017 1:00,0.184923077,0.583
3,0.888,12/10/2017 2:00,0.403,0.714666667
4,0.878,12/10/2017 3:00,0.372444444,0.7455
5,0.878,12/10/2017 4:00,0.095777778,0.6505
6,0.878,12/10/2017 5:00,-0.3416,0.5055
7,0.878,12/10/2017 6:00,-0.656814815,0.34925
8,0.878,12/10/2017 7:00,-0.9295,0.219428571
9,0.878,12/10/2017 8:00,-1.127,0.12
10,0.878,12/10/2017 9:00,-1.102666667,0.078
11,0.878,12/10/2017 10:00,-0.858521739,0.144
12,0.878,12/10/2017 11:00,-0.452,0.272444444
13,0.868,12/10/2017 12:00,0.024,0.478
14,0.868,12/10/2017 13:00,0.454470588,0.684
15,0.868,12/10/2017 14:00,0.744,0.894
16,0.868,12/10/2017 15:00,0.822,0.996
17,0.868,12/10/2017 16:00,0.606125,0.883454545
18,0.858,12/10/2017 17:00,0.193238095,0.708714286
19,0.868,12/10/2017 18:00,-0.164962963,0.56
20,0.858,12/10/2017 19:00,-0.5308,0.398
21,0.858,12/10/2017 20:00,-0.893851852,0.253714286
22,0.858,12/10/2017 21:00,-1.054424242,0.144666667
23,0.858,12/10/2017 22:00,-0.974083333,0.108
24,0.858,12/10/2017 23:00,-0.6396,0.193
25,0.868,12/11/2017 0:00,-0.274142857,0.323
26,0.868,12/11/2017 1:00,0.09175,0.488
27,0.868,12/11/2017 2:00,0.4005,0.65925
28,0.858,12/11/2017 3:00,0.576333333,0.772
29,0.858,12/11/2017 4:00,0.53175,0.778
30,0.858,12/11/2017 5:00,0.258,0.6855
31,0.848,12/11/2017 6:00,-0.10825,0.5455
32,0.848,12/11/2017 7:00,-0.5084,0.385777778
33,0.848,12/11/2017 8:00,-0.773666667,0.245142857
34,0.848,12/11/2017 9:00,-0.956285714,0.144
35,0.848,12/11/2017 10:00,-0.914121212,0.128
36,0.848,12/11/2017 11:00,-0.569894737,0.209666667
37,0.848,12/11/2017 12:00,-0.414222222,0.60847619
38,0.848,12/11/2017 13:00,0.081684211,0.929111111
39,0.848,12/11/2017 14:00,0.473294118,1.0205
40,0.838,12/11/2017 15:00,0.758,1.0605
41,0.838,12/11/2017 16:00,0.845142857,1.094666667
42,0.838,12/11/2017 17:00,0.610352941,1.108
43,0.838,12/11/2017 18:00,0.223555556,1.134666667
44,0.838,12/11/2017 19:00,-0.175888889,1.154666667
45,0.838,12/11/2017 20:00,-0.606,1.163
46,0.838,12/11/2017 21:00,-0.939272727,1.181333333
47,0.838,12/11/2017 22:00,-1.10825,1.198
48,0.838,12/11/2017 23:00,-0.962,1.213
49,0.838,12/12/2017 0:00,-0.576210526,1.224666667
50,0.848,12/12/2017 1:00,-0.102454545,1.241333333
51,0.848,12/12/2017 2:00,0.376095238,1.253
52,0.838,12/12/2017 3:00,0.776125,1.264666667
53,0.838,12/12/2017 4:00,0.992285714,1.273
54,0.838,12/12/2017 5:00,0.920727273,1.288
55,0.838,12/12/2017 6:00,0.5815,1.293
56,0.838,12/12/2017 7:00,0.138,1.311333333
57,0.838,12/12/2017 8:00,-0.290947368,1.318
58,0.838,12/12/2017 9:00,-0.658,1.328
59,0.838,12/12/2017 10:00,-0.88575,1.343
60,0.838,12/12/2017 11:00,-0.872,1.354666667
61,0.838,12/12/2017 12:00,-0.581473684,1.358
62,0.838,12/12/2017 13:00,-0.198428571,1.385142857
63,0.848,12/12/2017 14:00,0.148625,1.393
64,0.848,12/12/2017 15:00,0.473,1.414666667
65,0.848,12/12/2017 16:00,0.701636364,1.40925
66,0.848,12/12/2017 17:00,0.689666667,1.388
67,0.848,12/12/2017 18:00,0.452705882,1.383
68,0.848,12/12/2017 19:00,0.1055,1.388
69,0.848,12/12/2017 20:00,-0.3245,1.393
70,0.848,12/12/2017 21:00,-0.786,1.398
71,0.858,12/12/2017 22:00,-1.149857143,1.408
72,0.858,12/12/2017 23:00,-1.32,1.408
73,0.858,12/13/2017 0:00,-1.16575,1.414666667
74,0.858,12/13/2017 1:00,-0.756736842,1.423
75,0.858,12/13/2017 2:00,-0.362,1.444666667
76,0.858,12/13/2017 3:00,-0.004666667,1.443
77,0.858,12/13/2017 4:00,0.3455,1.443
78,0.848,12/13/2017 5:00,0.566333333,1.448
79,0.848,12/13/2017 6:00,0.508,1.453
80,0.848,12/13/2017 7:00,0.261333333,1.453
81,0.848,12/13/2017 8:00,-0.123578947,1.458
82,0.848,12/13/2017 9:00,-0.552,1.468
83,0.848,12/13/2017 10:00,-0.874727273,1.481333333
84,0.848,12/13/2017 11:00,-1.092,1.483
85,0.848,12/13/2017 12:00,-1.112,1.483
86,0.848,12/13/2017 13:00,-0.7555,1.494
87,0.848,12/13/2017 14:00,-0.32325,1.508
88,0.848,12/13/2017 15:00,0.069666667,1.493
89,0.858,12/13/2017 16:00,0.460631579,1.493
90,0.858,12/13/2017 17:00,0.705777778,1.488
91,0.858,12/13/2017 18:00,0.683,1.488
92,0.858,12/13/2017 19:00,0.359,1.488
93,0.858,12/13/2017 20:00,-0.076444444,1.488
94,0.858,12/13/2017 21:00,-0.484222222,1.488
95,0.858,12/13/2017 22:00,-0.890888889,1.493
