index,well,date,tide,hw
1,0.878,3/7/2014 0:00,0.102545455,1.048
2,0.878,3/7/2014 1:00,0.329428571,1.084666667
3,0.878,3/7/2014 2:00,0.163,1.068
4,0.878,3/7/2014 3:00,-0.216736842,1.033
5,0.878,3/7/2014 4:00,-0.547357143,0.988
6,0.878,3/7/2014 5:00,-0.91575,0.9505
7,0.878,3/7/2014 6:00,-1.236375,0.9
8,0.878,3/7/2014 7:00,-1.495928571,0.990222222
9,0.878,3/7/2014 8:00,-1.460095238,1.162166667
10,0.878,3/7/2014 9:00,-1.252,1.268
11,0.878,3/7/2014 10:00,-0.808363636,1.254
12,0.878,3/7/2014 11:00,-0.545333333,1.082
13,0.888,3/7/2014 12:00,-0.215076923,1.098
14,0.888,3/7/2014 13:00,-0.041444444,1.1
15,0.888,3/7/2014 14:00,-0.202555556,1.080857143
16,0.888,3/7/2014 15:00,-0.515181818,1.044666667
17,0.888,3/7/2014 16:00,-0.825461538,0.98
18,0.888,3/7/2014 17:00,-1.150461538,0.923
19,0.888,3/7/2014 18:00,-1.488451613,1.07
20,0.878,3/7/2014 19:00,-1.682833333,1.217
21,0.878,3/7/2014 20:00,-1.823666667,1.228
22,0.878,3/7/2014 21:00,-1.666545455,1.258
23,0.878,3/7/2014 22:00,-1.346666667,1.278
24,0.878,3/7/2014 23:00,-0.961444444,1.288
25,0.878,3/8/2014 0:00,-0.5,1.308
26,0.878,3/8/2014 1:00,-0.126615385,1.318
27,0.878,3/8/2014 2:00,0.042,1.321333333
28,0.878,3/8/2014 3:00,-0.102,1.333
29,0.878,3/8/2014 4:00,-0.404727273,1.338
30,0.878,3/8/2014 5:00,-0.678923077,1.338
31,0.878,3/8/2014 6:00,-0.938363636,1.338
32,0.878,3/8/2014 7:00,-1.178666667,1.348
33,0.878,3/8/2014 8:00,-1.293818182,1.219428571
34,0.878,3/8/2014 9:00,-1.2391875,1.05925
35,0.878,3/8/2014 10:00,-0.93062069,1.023
36,0.878,3/8/2014 11:00,-0.589272727,1.041333333
37,0.878,3/8/2014 12:00,-0.265157895,1.058
38,0.878,3/8/2014 13:00,0.100307692,1.084666667
39,0.878,3/8/2014 14:00,0.265,1.103
40,0.878,3/8/2014 15:00,0.189538462,1.088
41,0.878,3/8/2014 16:00,-0.153904762,1.042
42,0.878,3/8/2014 17:00,-0.546375,0.9855
43,0.878,3/8/2014 18:00,-0.796230769,0.938
44,0.878,3/8/2014 19:00,-1.115870968,0.888
45,0.878,3/8/2014 20:00,-1.390333333,0.988
46,0.878,3/8/2014 21:00,-1.428875,1.1555
47,0.878,3/8/2014 22:00,-1.2895,1.231333333
48,0.878,3/8/2014 23:00,-0.958875,1.251333333
49,0.878,3/9/2014 0:00,-0.583875,1.274666667
50,0.878,3/9/2014 1:00,-0.229333333,1.283
51,0.878,3/9/2014 2:00,0.053,1.298
52,0.878,3/9/2014 3:00,0.181333333,1.313
53,0.878,3/9/2014 4:00,0.047090909,1.321333333
54,0.878,3/9/2014 5:00,-0.239142857,1.328
55,0.878,3/9/2014 6:00,-0.529333333,1.333
56,0.878,3/9/2014 7:00,-0.792769231,1.344666667
57,0.878,3/9/2014 8:00,-1.054,1.358
58,0.878,3/9/2014 9:00,-1.175333333,1.183
59,0.878,3/9/2014 10:00,-1.1479375,1.041333333
