index,well,date,tide,hw
1,0.928,3/7/2020 0:00,-1.91237037,1.331
2,0.928,3/7/2020 1:00,-2.033666667,1.351
3,0.938,3/7/2020 2:00,-1.772967742,1.361636364
4,0.928,3/7/2020 3:00,-1.279083333,1.373714286
5,0.928,3/7/2020 4:00,-0.780888889,1.388
6,0.918,3/7/2020 5:00,-0.318363636,1.409818182
7,0.918,3/7/2020 6:00,-0.001,1.408909091
8,0.908,3/7/2020 7:00,0.09925,1.419
9,0.918,3/7/2020 8:00,-0.149391304,1.418
10,0.918,3/7/2020 9:00,-0.510717949,1.3068
11,0.918,3/7/2020 10:00,-0.896375,1.133882353
12,0.918,3/7/2020 11:00,-1.187348837,1.066461538
13,0.918,3/7/2020 12:00,-1.482888889,0.989875
14,0.908,3/7/2020 13:00,-1.682833333,1.217677419
15,0.908,3/7/2020 14:00,-1.442,1.339111111
16,0.908,3/7/2020 15:00,-1.092,1.35
17,0.908,3/7/2020 16:00,-0.60825,1.356181818
18,0.908,3/7/2020 17:00,-0.1008,1.37675
19,0.898,3/7/2020 18:00,0.316181818,1.376
20,0.898,3/7/2020 19:00,0.55925,1.377
21,0.908,3/7/2020 20:00,0.417473684,1.388
22,0.898,3/7/2020 21:00,0.002444444,1.388416667
23,0.898,3/7/2020 22:00,-0.483944444,1.390631579
24,0.898,3/7/2020 23:00,-0.860076923,1.3955
25,0.898,3/8/2020 0:00,-1.331722222,1.379904762
26,0.898,3/8/2020 1:00,-1.547882353,1.388
27,0.898,3/8/2020 2:00,-1.648190476,1.3955
28,0.898,3/8/2020 3:00,-1.218756757,1.391333333
29,0.898,3/8/2020 4:00,-0.88827907,1.383
30,0.898,3/8/2020 5:00,-0.187,1.405647059
31,0.888,3/8/2020 6:00,0.285037037,1.398833333
32,0.888,3/8/2020 7:00,0.611636364,1.400727273
33,0.888,3/8/2020 8:00,0.703517241,1.406181818
34,0.878,3/8/2020 9:00,0.4544,1.394
35,0.878,3/8/2020 10:00,-0.00337931,1.389666667
36,0.888,3/8/2020 11:00,-0.486615385,1.402
37,0.878,3/8/2020 12:00,-0.842769231,1.383
38,0.888,3/8/2020 13:00,-1.242666667,1.384666667
39,0.888,3/8/2020 14:00,-1.363,1.378909091
40,0.888,3/8/2020 15:00,-1.176583333,1.375777778
41,0.878,3/8/2020 16:00,-0.786137931,1.388
42,0.878,3/8/2020 17:00,-0.249142857,1.39675
43,0.878,3/8/2020 18:00,0.2308,1.390857143
44,0.888,3/8/2020 19:00,0.71847619,1.401636364
45,0.878,3/8/2020 20:00,0.948,1.395
46,0.878,3/8/2020 21:00,0.734896552,1.391636364
47,0.878,3/8/2020 22:00,0.2755,1.392285714
48,0.878,3/8/2020 23:00,-0.19,1.40175
49,0.888,3/9/2020 0:00,-0.657666667,1.397285714
50,0.888,3/9/2020 1:00,-1.0629375,1.388666667
51,0.888,3/9/2020 2:00,-1.408666667,1.388
52,0.888,3/9/2020 3:00,-1.388666667,1.395692308
53,0.888,3/9/2020 4:00,-0.995,1.393
54,0.878,3/9/2020 5:00,-0.438969697,1.403384615
55,0.868,3/9/2020 6:00,0.1464375,1.405142857
56,0.868,3/9/2020 7:00,0.729851852,1.398
57,0.868,3/9/2020 8:00,1.105083333,1.387090909
58,0.868,3/9/2020 9:00,1.198555556,1.383714286
59,0.868,3/9/2020 10:00,0.833517241,1.369666667
60,0.868,3/9/2020 11:00,0.353833333,1.373
61,0.868,3/9/2020 12:00,-0.144580645,1.358
62,0.868,3/9/2020 13:00,-0.661642857,1.350222222
63,0.878,3/9/2020 14:00,-1.033052632,1.353555556
64,0.878,3/9/2020 15:00,-1.204142857,1.349
65,0.878,3/9/2020 16:00,-1.009234043,1.361076923
66,0.878,3/9/2020 17:00,-0.439567568,1.383882353
67,0.888,3/9/2020 18:00,0.154206897,1.389
68,0.878,3/9/2020 19:00,0.711214286,1.396571429
69,0.878,3/9/2020 20:00,1.19937931,1.402375
70,0.888,3/9/2020 21:00,1.380916667,1.401125
71,0.888,3/9/2020 22:00,1.090162162,1.399875
72,0.898,3/9/2020 23:00,0.530962963,1.4055
73,0.888,3/10/2020 0:00,-0.014580645,1.403555556
74,0.888,3/10/2020 1:00,-0.616375,1.404363636
75,0.898,3/10/2020 2:00,-1.123071429,1.406461538
76,0.898,3/10/2020 3:00,-1.441,1.41
77,0.898,3/10/2020 4:00,-1.513363636,1.414153846
78,0.898,3/10/2020 5:00,-1.051473684,1.414153846
79,0.888,3/10/2020 6:00,-0.4304375,1.415777778
80,0.888,3/10/2020 7:00,0.1555,1.408
81,0.888,3/10/2020 8:00,0.6355,1.399111111
82,0.888,3/10/2020 9:00,0.921636364,1.392285714
83,0.888,3/10/2020 10:00,0.8488,1.378
84,0.898,3/10/2020 11:00,0.306275862,1.366333333
85,0.898,3/10/2020 12:00,-0.2256,1.366888889
86,0.908,3/10/2020 13:00,-0.701230769,1.353555556
87,0.898,3/10/2020 14:00,-1.1716,1.357090909
88,0.898,3/10/2020 15:00,-1.577,1.363714286
89,0.898,3/10/2020 16:00,-1.745076923,1.36675
90,0.908,3/10/2020 17:00,-1.420965517,1.3805
91,0.908,3/10/2020 18:00,-0.775235294,1.393
92,0.898,3/10/2020 19:00,-0.137806452,1.406
93,0.908,3/10/2020 20:00,0.472193548,1.405777778
94,0.908,3/10/2020 21:00,0.938909091,1.4105
95,0.908,3/10/2020 22:00,1.110666667,1.413714286
96,0.908,3/10/2020 23:00,0.732,1.409428571
97,0.908,3/11/2020 0:00,0.153,1.40925
98,0.908,3/11/2020 1:00,-0.419,1.413714286
99,0.918,3/11/2020 2:00,-0.944222222,1.414666667
100,0.908,3/11/2020 3:00,-1.392869565,1.408
101,0.908,3/11/2020 4:00,-1.653333333,1.408
102,0.908,3/11/2020 5:00,-1.538521739,1.408
103,0.898,3/11/2020 6:00,-1.0129375,1.408
104,0.898,3/11/2020 7:00,-0.402,1.418
105,0.898,3/11/2020 8:00,0.170666667,1.423
106,0.888,3/11/2020 9:00,0.681478261,1.41425
107,0.898,3/11/2020 10:00,0.937333333,1.410727273
108,0.898,3/11/2020 11:00,0.728833333,1.398
109,0.898,3/11/2020 12:00,0.194551724,1.374666667
110,0.908,3/11/2020 13:00,-0.33,1.362285714
111,0.898,3/11/2020 14:00,-0.819142857,1.363555556
112,0.898,3/11/2020 15:00,-1.280695652,1.3655
113,0.898,3/11/2020 16:00,-1.636117647,1.370857143
114,0.908,3/11/2020 17:00,-1.793666667,1.39
115,0.908,3/11/2020 18:00,-1.375225806,1.402285714
116,0.898,3/11/2020 19:00,-0.71825,1.40675
117,0.908,3/11/2020 20:00,-0.065225806,1.403714286
