index,well,date,tide
1,0.221,2/1/2017 0:00,-0.062
2,0.221,2/1/2017 1:00,-0.423
3,0.221,2/1/2017 2:00,-0.988
4,0.221,2/1/2017 3:00,-1.417
5,0.221,2/1/2017 4:00,-1.811
6,0.221,2/1/2017 5:00,-2.113
7,0.221,2/1/2017 6:00,-2.221
8,0.221,2/1/2017 7:00,-1.998
9,0.221,2/1/2017 8:00,-1.532
10,0.221,2/1/2017 9:00,-1.04
11,0.211,2/1/2017 10:00,-0.577
12,0.211,2/1/2017 11:00,-0.151
13,0.211,2/1/2017 12:00,0.085
14,0.211,2/1/2017 13:00,-0.098
15,0.211,2/1/2017 14:00,-0.646
16,0.201,2/1/2017 15:00,-1.201
17,0.201,2/1/2017 16:00,-1.598
18,0.201,2/1/2017 17:00,-1.965
19,0.201,2/1/2017 18:00,-2.165
20,0.201,2/1/2017 19:00,-2.096
21,0.201,2/1/2017 20:00,-1.801
22,0.201,2/1/2017 21:00,-1.286
23,0.201,2/1/2017 22:00,-0.843
24,0.201,2/1/2017 23:00,-0.446
25,0.201,2/2/2017 0:00,-0.135
26,0.201,2/2/2017 1:00,-0.108
27,0.201,2/2/2017 2:00,-0.476
28,0.201,2/2/2017 3:00,-1.001
29,0.201,2/2/2017 4:00,-1.398
30,0.201,2/2/2017 5:00,-1.772
31,0.201,2/2/2017 6:00,-2.034
32,0.201,2/2/2017 7:00,-2.073
33,0.191,2/2/2017 8:00,-1.801
34,0.191,2/2/2017 9:00,-1.332
35,0.191,2/2/2017 10:00,-0.85
36,0.191,2/2/2017 11:00,-0.453
37,0.191,2/2/2017 12:00,-0.121
38,0.191,2/2/2017 13:00,-0.007
39,0.181,2/2/2017 14:00,-0.282
40,0.181,2/2/2017 15:00,-0.823
41,0.181,2/2/2017 16:00,-1.293
42,0.181,2/2/2017 17:00,-1.69
43,0.181,2/2/2017 18:00,-2.034
44,0.181,2/2/2017 19:00,-2.169
45,0.181,2/2/2017 20:00,-2.067
46,0.181,2/2/2017 21:00,-1.716
47,0.181,2/2/2017 22:00,-1.161
48,0.181,2/2/2017 23:00,-0.709
49,0.181,2/3/2017 0:00,-0.302
50,0.181,2/3/2017 1:00,-0.013
51,0.181,2/3/2017 2:00,0.026
52,0.181,2/3/2017 3:00,-0.315
53,0.181,2/3/2017 4:00,-0.837
54,0.181,2/3/2017 5:00,-1.23
55,0.181,2/3/2017 6:00,-1.565
56,0.181,2/3/2017 7:00,-1.814
57,0.181,2/3/2017 8:00,-1.818
58,0.181,2/3/2017 9:00,-1.568
59,0.181,2/3/2017 10:00,-1.102
60,0.171,2/3/2017 11:00,-0.673
61,0.171,2/3/2017 12:00,-0.292
62,0.171,2/3/2017 13:00,-0.003
63,0.171,2/3/2017 14:00,0.079
64,0.171,2/3/2017 15:00,-0.266
65,0.161,2/3/2017 16:00,-0.791
66,0.161,2/3/2017 17:00,-1.224
67,0.161,2/3/2017 18:00,-1.621
68,0.171,2/3/2017 19:00,-1.936
69,0.171,2/3/2017 20:00,-2.06
70,0.171,2/3/2017 21:00,-1.975
71,0.171,2/3/2017 22:00,-1.614
72,0.171,2/3/2017 23:00,-1.109
73,0.171,2/4/2017 0:00,-0.696
74,0.171,2/4/2017 1:00,-0.289
75,0.171,2/4/2017 2:00,-0.007
76,0.171,2/4/2017 3:00,0.007
77,0.161,2/4/2017 4:00,-0.367
78,0.161,2/4/2017 5:00,-0.892
79,0.161,2/4/2017 6:00,-1.237
80,0.161,2/4/2017 7:00,-1.591
81,0.161,2/4/2017 8:00,-1.837
82,0.171,2/4/2017 9:00,-1.818
83,0.171,2/4/2017 10:00,-1.516
84,0.161,2/4/2017 11:00,-1.033
85,0.161,2/4/2017 12:00,-0.656
86,0.161,2/4/2017 13:00,-0.328
87,0.161,2/4/2017 14:00,-0.036
88,0.161,2/4/2017 15:00,-0.003
89,0.161,2/4/2017 16:00,-0.315
90,0.161,2/4/2017 17:00,-0.758
91,0.161,2/4/2017 18:00,-1.142
92,0.161,2/4/2017 19:00,-1.516
93,0.161,2/4/2017 20:00,-1.854
94,0.161,2/4/2017 21:00,-2.018
95,0.161,2/4/2017 22:00,-1.923
96,0.161,2/4/2017 23:00,-1.565
97,0.161,2/5/2017 0:00,-1.037
98,0.161,2/5/2017 1:00,-0.594
99,0.161,2/5/2017 2:00,-0.171
100,0.161,2/5/2017 3:00,0.115
101,0.161,2/5/2017 4:00,0.128
102,0.161,2/5/2017 5:00,-0.223
103,0.161,2/5/2017 6:00,-0.712
104,0.161,2/5/2017 7:00,-1.096
105,0.161,2/5/2017 8:00,-1.447
106,0.161,2/5/2017 9:00,-1.69
107,0.161,2/5/2017 10:00,-1.739
108,0.161,2/5/2017 11:00,-1.522
109,0.161,2/5/2017 12:00,-1.086
110,0.161,2/5/2017 13:00,-0.719
111,0.161,2/5/2017 14:00,-0.394
112,0.161,2/5/2017 15:00,-0.125
113,0.161,2/5/2017 16:00,-0.052
114,0.161,2/5/2017 17:00,-0.272
115,0.161,2/5/2017 18:00,-0.761
116,0.161,2/5/2017 19:00,-1.204
117,0.161,2/5/2017 20:00,-1.621
118,0.161,2/5/2017 21:00,-1.959
119,0.161,2/5/2017 22:00,-2.119
120,0.161,2/5/2017 23:00,-2.037
121,0.161,2/6/2017 0:00,-1.637
122,0.161,2/6/2017 1:00,-1.135
123,0.161,2/6/2017 2:00,-0.702
124,0.161,2/6/2017 3:00,-0.282
125,0.161,2/6/2017 4:00,0.026
126,0.161,2/6/2017 5:00,0.115
127,0.151,2/6/2017 6:00,-0.131
128,0.151,2/6/2017 7:00,-0.623
129,0.151,2/6/2017 8:00,-1.06
130,0.151,2/6/2017 9:00,-1.398
131,0.161,2/6/2017 10:00,-1.65
132,0.161,2/6/2017 11:00,-1.68
133,0.151,2/6/2017 12:00,-1.47
134,0.151,2/6/2017 13:00,-1.056
135,0.151,2/6/2017 14:00,-0.692
136,0.151,2/6/2017 15:00,-0.338
137,0.151,2/6/2017 16:00,-0.013
138,0.151,2/6/2017 17:00,0.154
139,0.151,2/6/2017 18:00,-0.023
140,0.151,2/6/2017 19:00,-0.515
141,0.151,2/6/2017 20:00,-1.02
142,0.161,2/6/2017 21:00,-1.47
143,0.161,2/6/2017 22:00,-1.847
144,0.161,2/6/2017 23:00,-2.037
145,0.161,2/7/2017 0:00,-1.978
146,0.161,2/7/2017 1:00,-1.637
147,0.161,2/7/2017 2:00,-1.109
148,0.161,2/7/2017 3:00,-0.646
149,0.161,2/7/2017 4:00,-0.203
150,0.161,2/7/2017 5:00,0.079
151,0.161,2/7/2017 6:00,0.118
152,0.161,2/7/2017 7:00,-0.167
153,0.161,2/7/2017 8:00,-0.663
154,0.161,2/7/2017 9:00,-1.099
155,0.161,2/7/2017 10:00,-1.522
156,0.161,2/7/2017 11:00,-1.814
157,0.161,2/7/2017 12:00,-1.926
158,0.161,2/7/2017 13:00,-1.759
159,0.161,2/7/2017 14:00,-1.299
160,0.161,2/7/2017 15:00,-0.853
161,0.161,2/7/2017 16:00,-0.423
162,0.161,2/7/2017 17:00,-0.066
163,0.161,2/7/2017 18:00,0.141
164,0.161,2/7/2017 19:00,0.007
165,0.161,2/7/2017 20:00,-0.486
166,0.161,2/7/2017 21:00,-0.988
167,0.161,2/7/2017 22:00,-1.417
168,0.161,2/7/2017 23:00,-1.824
169,0.161,2/8/2017 0:00,-2.047
170,0.161,2/8/2017 1:00,-1.962
171,0.161,2/8/2017 2:00,-1.572
172,0.161,2/8/2017 3:00,-0.994
173,0.161,2/8/2017 4:00,-0.499
174,0.161,2/8/2017 5:00,-0.085
175,0.161,2/8/2017 6:00,0.269
176,0.161,2/8/2017 7:00,0.476
177,0.161,2/8/2017 8:00,0.262
178,0.161,2/8/2017 9:00,-0.381
179,0.161,2/8/2017 10:00,-0.797
180,0.161,2/8/2017 11:00,-1.23
181,0.161,2/8/2017 12:00,-1.601
182,0.171,2/8/2017 13:00,-1.772
183,0.171,2/8/2017 14:00,-1.565
184,0.171,2/8/2017 15:00,-1.142
185,0.171,2/8/2017 16:00,-0.617
186,0.171,2/8/2017 17:00,-0.161
187,0.171,2/8/2017 18:00,0.226
188,0.171,2/8/2017 19:00,0.341
189,0.171,2/8/2017 20:00,0.033
190,0.171,2/8/2017 21:00,-0.571
191,0.171,2/8/2017 22:00,-1.112
192,0.171,2/8/2017 23:00,-1.588
193,0.171,2/9/2017 0:00,-2.008
194,0.181,2/9/2017 1:00,-2.26
195,0.181,2/9/2017 2:00,-2.251
196,0.181,2/9/2017 3:00,-1.9
197,0.181,2/9/2017 4:00,-1.332
198,0.181,2/9/2017 5:00,-0.761
199,0.181,2/9/2017 6:00,-0.292
200,0.171,2/9/2017 7:00,0.108
201,0.171,2/9/2017 8:00,0.207
202,0.171,2/9/2017 9:00,-0.194
203,0.161,2/9/2017 10:00,-0.748
204,0.171,2/9/2017 11:00,-1.227
205,0.171,2/9/2017 12:00,-1.686
206,0.171,2/9/2017 13:00,-2.031
207,0.171,2/9/2017 14:00,-2.149
208,0.161,2/9/2017 15:00,-1.946
209,0.161,2/9/2017 16:00,-1.499
210,0.161,2/9/2017 17:00,-0.948
211,0.161,2/9/2017 18:00,-0.43
212,0.161,2/9/2017 19:00,0.007
213,0.151,2/9/2017 20:00,0.207
214,0.151,2/9/2017 21:00,-0.092
215,0.151,2/9/2017 22:00,-0.741
216,0.151,2/9/2017 23:00,-1.339
217,0.151,2/10/2017 0:00,-1.837
218,0.151,2/10/2017 1:00,-2.267
219,0.151,2/10/2017 2:00,-2.415
220,0.151,2/10/2017 3:00,-2.352
221,0.151,2/10/2017 4:00,-2.054
222,0.141,2/10/2017 5:00,-1.565
223,0.141,2/10/2017 6:00,-1.01
224,0.141,2/10/2017 7:00,-0.453
225,0.141,2/10/2017 8:00,-0.003
226,0.141,2/10/2017 9:00,0.174
227,0.131,2/10/2017 10:00,-0.226
228,0.131,2/10/2017 11:00,-0.915
229,0.131,2/10/2017 12:00,-1.493
230,0.121,2/10/2017 13:00,-1.939
231,0.121,2/10/2017 14:00,-2.208
232,0.121,2/10/2017 15:00,-2.247
233,0.121,2/10/2017 16:00,-1.932
