index,well,date,tide
117,0.431,4/3/2010 20:00,-1.841
118,0.411,4/3/2010 21:00,-1.352
119,0.411,4/3/2010 22:00,-0.915
120,0.401,4/3/2010 23:00,-0.479
121,0.401,4/4/2010 0:00,-0.125
122,0.401,4/4/2010 1:00,0.003
123,0.401,4/4/2010 2:00,-0.272
124,0.401,4/4/2010 3:00,-0.745
125,0.391,4/4/2010 4:00,-1.102
126,0.391,4/4/2010 5:00,-1.44
127,0.391,4/4/2010 6:00,-1.69
128,0.391,4/4/2010 7:00,-1.775
129,0.391,4/4/2010 8:00,-1.611
130,0.391,4/4/2010 9:00,-1.227
131,0.391,4/4/2010 10:00,-0.827
132,0.381,4/4/2010 11:00,-0.499
133,0.381,4/4/2010 12:00,-0.253
134,0.381,4/4/2010 13:00,-0.154
135,0.381,4/4/2010 14:00,-0.427
136,0.381,4/4/2010 15:00,-0.876
137,0.381,4/4/2010 16:00,-1.266
138,0.381,4/4/2010 17:00,-1.614
139,0.381,4/4/2010 18:00,-1.916
140,0.361,4/4/2010 19:00,-2.067
141,0.361,4/4/2010 20:00,-2.005
142,0.361,4/4/2010 21:00,-1.706
143,0.361,4/4/2010 22:00,-1.25
144,0.361,4/4/2010 23:00,-0.843
145,0.361,4/5/2010 0:00,-0.476
146,0.361,4/5/2010 1:00,-0.197
147,0.361,4/5/2010 2:00,-0.131
148,0.361,4/5/2010 3:00,-0.361
149,0.361,4/5/2010 4:00,-0.758
150,0.361,4/5/2010 5:00,-1.138
151,0.361,4/5/2010 6:00,-1.427
152,0.361,4/5/2010 7:00,-1.617
153,0.361,4/5/2010 8:00,-1.66
154,0.361,4/5/2010 9:00,-1.45
155,0.361,4/5/2010 10:00,-1.112
156,0.361,4/5/2010 11:00,-0.827
157,0.361,4/5/2010 12:00,-0.554
158,0.361,4/5/2010 13:00,-0.292
159,0.361,4/5/2010 14:00,-0.262
160,0.341,4/5/2010 15:00,-0.482
161,0.341,4/5/2010 16:00,-0.83
162,0.331,4/5/2010 17:00,-1.171
163,0.331,4/5/2010 18:00,-1.532
164,0.331,4/5/2010 19:00,-1.745
165,0.331,4/5/2010 20:00,-1.883
166,0.331,4/5/2010 21:00,-1.824
167,0.331,4/5/2010 22:00,-1.496
168,0.331,4/5/2010 23:00,-1.096
169,0.331,4/6/2010 0:00,-0.761
170,0.331,4/6/2010 1:00,-0.423
171,0.331,4/6/2010 2:00,-0.223
172,0.331,4/6/2010 3:00,-0.184
173,0.321,4/6/2010 4:00,-0.436
174,0.321,4/6/2010 5:00,-0.784
175,0.321,4/6/2010 6:00,-1.096
176,0.321,4/6/2010 7:00,-1.375
177,0.321,4/6/2010 8:00,-1.568
178,0.321,4/6/2010 9:00,-1.598
179,0.321,4/6/2010 10:00,-1.47
180,0.321,4/6/2010 11:00,-1.175
181,0.321,4/6/2010 12:00,-0.899
182,0.321,4/6/2010 13:00,-0.646
183,0.321,4/6/2010 14:00,-0.44
184,0.321,4/6/2010 15:00,-0.404
185,0.321,4/6/2010 16:00,-0.568
186,0.321,4/6/2010 17:00,-0.912
187,0.321,4/6/2010 18:00,-1.184
188,0.321,4/6/2010 19:00,-1.453
189,0.321,4/6/2010 20:00,-1.673
190,0.321,4/6/2010 21:00,-1.772
191,0.321,4/6/2010 22:00,-1.677
192,0.321,4/6/2010 23:00,-1.398
193,0.321,4/7/2010 0:00,-1.033
194,0.301,4/7/2010 1:00,-0.712
195,0.301,4/7/2010 2:00,-0.387
196,0.301,4/7/2010 3:00,-0.151
197,0.301,4/7/2010 4:00,-0.18
198,0.301,4/7/2010 5:00,-0.42
199,0.301,4/7/2010 6:00,-0.748
200,0.301,4/7/2010 7:00,-1.04
201,0.301,4/7/2010 8:00,-1.306
202,0.301,4/7/2010 9:00,-1.483
203,0.301,4/7/2010 10:00,-1.516
204,0.301,4/7/2010 11:00,-1.385
205,0.301,4/7/2010 12:00,-1.083
206,0.301,4/7/2010 13:00,-0.81
207,0.301,4/7/2010 14:00,-0.558
208,0.301,4/7/2010 15:00,-0.367
209,0.301,4/7/2010 16:00,-0.322
210,0.301,4/7/2010 17:00,-0.512
211,0.301,4/7/2010 18:00,-0.856
212,0.301,4/7/2010 19:00,-1.148
213,0.301,4/7/2010 20:00,-1.424
214,0.301,4/7/2010 21:00,-1.647
215,0.301,4/7/2010 22:00,-1.716
216,0.291,4/7/2010 23:00,-1.624
217,0.291,4/8/2010 0:00,-1.358
218,0.291,4/8/2010 1:00,-0.978
219,0.291,4/8/2010 2:00,-0.689
220,0.291,4/8/2010 3:00,-0.397
221,0.291,4/8/2010 4:00,-0.223
222,0.291,4/8/2010 5:00,-0.171
223,0.281,4/8/2010 6:00,-0.427
224,0.281,4/8/2010 7:00,-0.751
225,0.281,4/8/2010 8:00,-1.053
226,0.281,4/8/2010 9:00,-1.339
227,0.281,4/8/2010 10:00,-1.539
228,0.281,4/8/2010 11:00,-1.611
229,0.281,4/8/2010 12:00,-1.476
230,0.281,4/8/2010 13:00,-1.142
231,0.281,4/8/2010 14:00,-0.81
232,0.281,4/8/2010 15:00,-0.561
233,0.281,4/8/2010 16:00,-0.341
234,0.281,4/8/2010 17:00,-0.276
235,0.281,4/8/2010 18:00,-0.44
236,0.281,4/8/2010 19:00,-0.764
237,0.281,4/8/2010 20:00,-1.06
238,0.281,4/8/2010 21:00,-1.381
239,0.271,4/8/2010 22:00,-1.621
240,0.271,4/8/2010 23:00,-1.713
241,0.271,4/9/2010 0:00,-1.588
242,0.271,4/9/2010 1:00,-1.309
243,0.271,4/9/2010 2:00,-0.968
244,0.271,4/9/2010 3:00,-0.65
245,0.271,4/9/2010 4:00,-0.361
246,0.271,4/9/2010 5:00,-0.207
247,0.271,4/9/2010 6:00,-0.292
248,0.271,4/9/2010 7:00,-0.545
249,0.271,4/9/2010 8:00,-0.912
250,0.271,4/9/2010 9:00,-1.191
251,0.261,4/9/2010 10:00,-1.549
252,0.261,4/9/2010 11:00,-1.742
253,0.261,4/9/2010 12:00,-1.765
254,0.261,4/9/2010 13:00,-1.522
255,0.261,4/9/2010 14:00,-1.191
256,0.261,4/9/2010 15:00,-0.86
257,0.261,4/9/2010 16:00,-0.561
258,0.261,4/9/2010 17:00,-0.351
259,0.261,4/9/2010 18:00,-0.299
260,0.261,4/9/2010 19:00,-0.486
261,0.261,4/9/2010 20:00,-0.863
262,0.261,4/9/2010 21:00,-1.273
263,0.261,4/9/2010 22:00,-1.617
264,0.261,4/9/2010 23:00,-1.834

