index,well,date,tide
1,0.561,2/13/2014 0:00,-1.06
2,0.581,2/13/2014 1:00,-1.25
3,0.621,2/13/2014 2:00,-1.325
4,0.621,2/13/2014 3:00,-1.066
5,0.621,2/13/2014 4:00,-0.669
6,0.621,2/13/2014 5:00,-0.154
7,0.621,2/13/2014 6:00,0.302
8,0.621,2/13/2014 7:00,0.63
9,0.621,2/13/2014 8:00,0.866
10,0.641,2/13/2014 9:00,0.676
11,0.671,2/13/2014 10:00,0.108
12,0.671,2/13/2014 11:00,-0.354
13,0.671,2/13/2014 12:00,-0.794
14,0.671,2/13/2014 13:00,-1.165
15,0.671,2/13/2014 14:00,-1.253
16,0.671,2/13/2014 15:00,-1.158
17,0.671,2/13/2014 16:00,-0.804
18,0.671,2/13/2014 17:00,-0.384
19,0.671,2/13/2014 18:00,-0.02
20,0.671,2/13/2014 19:00,0.374
21,0.671,2/13/2014 20:00,0.571
22,0.671,2/13/2014 21:00,0.476
23,0.671,2/13/2014 22:00,0.026
24,0.671,2/13/2014 23:00,-0.456
25,0.671,2/14/2014 0:00,-0.906
26,0.671,2/14/2014 1:00,-1.28
27,0.671,2/14/2014 2:00,-1.516
28,0.671,2/14/2014 3:00,-1.453
29,0.661,2/14/2014 4:00,-1.155
30,0.661,2/14/2014 5:00,-0.705
31,0.661,2/14/2014 6:00,-0.282
32,0.651,2/14/2014 7:00,0.18
33,0.651,2/14/2014 8:00,0.545
34,0.651,2/14/2014 9:00,0.627
35,0.651,2/14/2014 10:00,0.361
36,0.651,2/14/2014 11:00,-0.194
37,0.651,2/14/2014 12:00,-0.682
38,0.651,2/14/2014 13:00,-1.076
39,0.651,2/14/2014 14:00,-1.325
40,0.651,2/14/2014 15:00,-1.388
41,0.651,2/14/2014 16:00,-1.152
42,0.651,2/14/2014 17:00,-0.682
43,0.651,2/14/2014 18:00,-0.226
44,0.651,2/14/2014 19:00,0.197
45,0.651,2/14/2014 20:00,0.577
46,0.651,2/14/2014 21:00,0.791
47,0.651,2/14/2014 22:00,0.446
48,0.651,2/14/2014 23:00,-0.075
49,0.651,2/15/2014 0:00,-0.587
50,0.651,2/15/2014 1:00,-1.047
51,0.651,2/15/2014 2:00,-1.319
52,0.651,2/15/2014 3:00,-1.453
53,0.651,2/15/2014 4:00,-1.211
54,0.651,2/15/2014 5:00,-0.787
55,0.651,2/15/2014 6:00,-0.292
56,0.651,2/15/2014 7:00,0.125
57,0.651,2/15/2014 8:00,0.554
58,0.651,2/15/2014 9:00,0.846
59,0.651,2/15/2014 10:00,0.751
60,0.651,2/15/2014 11:00,0.213
61,0.651,2/15/2014 12:00,-0.341
62,0.651,2/15/2014 13:00,-0.787
63,0.651,2/15/2014 14:00,-1.194
64,0.651,2/15/2014 15:00,-1.47
65,0.651,2/15/2014 16:00,-1.342
66,0.651,2/15/2014 17:00,-0.945
67,0.651,2/15/2014 18:00,-0.41
68,0.651,2/15/2014 19:00,0.007
69,0.651,2/15/2014 20:00,0.423
70,0.651,2/15/2014 21:00,0.682
71,0.651,2/15/2014 22:00,0.653
72,0.651,2/15/2014 23:00,0.174
73,0.651,2/16/2014 0:00,-0.39
74,0.651,2/16/2014 1:00,-0.863
75,0.651,2/16/2014 2:00,-1.283
76,0.651,2/16/2014 3:00,-1.522
77,0.651,2/16/2014 4:00,-1.516
78,0.651,2/16/2014 5:00,-1.243
79,0.651,2/16/2014 6:00,-0.791
80,0.651,2/16/2014 7:00,-0.272
81,0.651,2/16/2014 8:00,0.24
82,0.611,2/16/2014 9:00,0.633
83,0.611,2/16/2014 10:00,0.771
84,0.611,2/16/2014 11:00,0.525
85,0.611,2/16/2014 12:00,-0.043
86,0.611,2/16/2014 13:00,-0.597
87,0.611,2/16/2014 14:00,-1.05
88,0.611,2/16/2014 15:00,-1.371
89,0.611,2/16/2014 16:00,-1.476
90,0.611,2/16/2014 17:00,-1.27
91,0.611,2/16/2014 18:00,-0.797
92,0.611,2/16/2014 19:00,-0.318
93,0.611,2/16/2014 20:00,0.131
94,0.611,2/16/2014 21:00,0.512
95,0.611,2/16/2014 22:00,0.702
96,0.611,2/16/2014 23:00,0.545
97,0.611,2/17/2014 0:00,0.03
98,0.611,2/17/2014 1:00,-0.482
99,0.611,2/17/2014 2:00,-0.915
100,0.611,2/17/2014 3:00,-1.325
101,0.611,2/17/2014 4:00,-1.539
102,0.611,2/17/2014 5:00,-1.43
103,0.611,2/17/2014 6:00,-1.053
104,0.611,2/17/2014 7:00,-0.584
105,0.611,2/17/2014 8:00,-0.128
106,0.611,2/17/2014 9:00,0.282
107,0.611,2/17/2014 10:00,0.535
108,0.611,2/17/2014 11:00,0.538
109,0.611,2/17/2014 12:00,0.075
110,0.611,2/17/2014 13:00,-0.509
111,0.611,2/17/2014 14:00,-1.004
112,0.611,2/17/2014 15:00,-1.444
113,0.611,2/17/2014 16:00,-1.686
114,0.611,2/17/2014 17:00,-1.706
115,0.611,2/17/2014 18:00,-1.381
116,0.611,2/17/2014 19:00,-0.846
117,0.611,2/17/2014 20:00,-0.377
118,0.601,2/17/2014 21:00,0.062
119,0.601,2/17/2014 22:00,0.42
120,0.601,2/17/2014 23:00,0.548
121,0.601,2/18/2014 0:00,0.249
122,0.601,2/18/2014 1:00,-0.253
123,0.601,2/18/2014 2:00,-0.732
124,0.601,2/18/2014 3:00,-1.191
125,0.601,2/18/2014 4:00,-1.509
126,0.601,2/18/2014 5:00,-1.581
127,0.601,2/18/2014 6:00,-1.332
128,0.601,2/18/2014 7:00,-0.886
129,0.601,2/18/2014 8:00,-0.4
130,0.601,2/18/2014 9:00,-0.003
131,0.591,2/18/2014 10:00,0.354
132,0.591,2/18/2014 11:00,0.518
133,0.591,2/18/2014 12:00,0.262
134,0.591,2/18/2014 13:00,-0.279
135,0.591,2/18/2014 14:00,-0.774
136,0.591,2/18/2014 15:00,-1.194
137,0.591,2/18/2014 16:00,-1.565
138,0.591,2/18/2014 17:00,-1.749
139,0.591,2/18/2014 18:00,-1.65
140,0.591,2/18/2014 19:00,-1.266
141,0.591,2/18/2014 20:00,-0.751
142,0.591,2/18/2014 21:00,-0.315
143,0.591,2/18/2014 22:00,0.108
144,0.591,2/18/2014 23:00,0.381
145,0.591,2/19/2014 0:00,0.374
146,0.591,2/19/2014 1:00,-0.036
147,0.591,2/19/2014 2:00,-0.509
148,0.591,2/19/2014 3:00,-0.909
149,0.591,2/19/2014 4:00,-1.302
150,0.591,2/19/2014 5:00,-1.526
151,0.591,2/19/2014 6:00,-1.539
152,0.571,2/19/2014 7:00,-1.25
153,0.571,2/19/2014 8:00,-0.781
154,0.571,2/19/2014 9:00,-0.364
155,0.571,2/19/2014 10:00,0.043
156,0.571,2/19/2014 11:00,0.331
157,0.571,2/19/2014 12:00,0.344
158,0.571,2/19/2014 13:00,-0.03
159,0.571,2/19/2014 14:00,-0.548
160,0.571,2/19/2014 15:00,-0.978
161,0.571,2/19/2014 16:00,-1.378
162,0.571,2/19/2014 17:00,-1.686
163,0.571,2/19/2014 18:00,-1.749
164,0.571,2/19/2014 19:00,-1.532
165,0.571,2/19/2014 20:00,-1.119
166,0.571,2/19/2014 21:00,-0.673
167,0.571,2/19/2014 22:00,-0.256
168,0.571,2/19/2014 23:00,0.128
169,0.541,2/20/2014 0:00,0.351
170,0.541,2/20/2014 1:00,0.243
171,0.541,2/20/2014 2:00,-0.187
172,0.541,2/20/2014 3:00,-0.627
173,0.541,2/20/2014 4:00,-1.007
174,0.541,2/20/2014 5:00,-1.329
175,0.541,2/20/2014 6:00,-1.473
176,0.541,2/20/2014 7:00,-1.407
177,0.541,2/20/2014 8:00,-1.102
178,0.531,2/20/2014 9:00,-0.666
179,0.531,2/20/2014 10:00,-0.302
180,0.531,2/20/2014 11:00,0.036
181,0.531,2/20/2014 12:00,0.236
182,0.531,2/20/2014 13:00,0.125
183,0.531,2/20/2014 14:00,-0.299
184,0.531,2/20/2014 15:00,-0.794
185,0.531,2/20/2014 16:00,-1.194
186,0.531,2/20/2014 17:00,-1.594
187,0.531,2/20/2014 18:00,-1.821
188,0.531,2/20/2014 19:00,-1.847
189,0.531,2/20/2014 20:00,-1.614
190,0.501,2/20/2014 21:00,-1.102
191,0.501,2/20/2014 22:00,-0.673
192,0.501,2/20/2014 23:00,-0.226
193,0.501,2/21/2014 0:00,0.121
194,0.501,2/21/2014 1:00,0.299
195,0.501,2/21/2014 2:00,0.115
196,0.501,2/21/2014 3:00,-0.246
197,0.501,2/21/2014 4:00,-0.663
198,0.501,2/21/2014 5:00,-1.056
199,0.501,2/21/2014 6:00,-1.329
200,0.501,2/21/2014 7:00,-1.45
201,0.501,2/21/2014 8:00,-1.375
202,0.501,2/21/2014 9:00,-1.033
203,0.501,2/21/2014 10:00,-0.61
204,0.501,2/21/2014 11:00,-0.305
205,0.501,2/21/2014 12:00,-0.003
206,0.501,2/21/2014 13:00,0.161
207,0.501,2/21/2014 14:00,-0.092
208,0.501,2/21/2014 15:00,-0.528
209,0.501,2/21/2014 16:00,-0.958
210,0.501,2/21/2014 17:00,-1.365
211,0.501,2/21/2014 18:00,-1.69
212,0.501,2/21/2014 19:00,-1.873
213,0.501,2/21/2014 20:00,-1.903
214,0.501,2/21/2014 21:00,-1.709
215,0.501,2/21/2014 22:00,-1.24
216,0.471,2/21/2014 23:00,-0.837
217,0.471,2/22/2014 0:00,-0.479
218,0.471,2/22/2014 1:00,-0.161
219,0.461,2/22/2014 2:00,-0.02
220,0.461,2/22/2014 3:00,-0.167
221,0.461,2/22/2014 4:00,-0.587
222,0.461,2/22/2014 5:00,-0.965
223,0.461,2/22/2014 6:00,-1.28
224,0.461,2/22/2014 7:00,-1.529
225,0.461,2/22/2014 8:00,-1.624
226,0.451,2/22/2014 9:00,-1.535
227,0.451,2/22/2014 10:00,-1.204
228,0.451,2/22/2014 11:00,-0.794
229,0.451,2/22/2014 12:00,-0.502
230,0.451,2/22/2014 13:00,-0.226
231,0.451,2/22/2014 14:00,-0.079
232,0.451,2/22/2014 15:00,-0.23
233,0.451,2/22/2014 16:00,-0.663
234,0.441,2/22/2014 17:00,-1.076
235,0.441,2/22/2014 18:00,-1.437
236,0.441,2/22/2014 19:00,-1.785
237,0.441,2/22/2014 20:00,-1.978
238,0.411,2/22/2014 21:00,-2.005
239,0.411,2/22/2014 22:00,-1.841
240,0.411,2/22/2014 23:00,-1.411
241,0.411,2/23/2014 0:00,-0.978
242,0.411,2/23/2014 1:00,-0.614
243,0.401,2/23/2014 2:00,-0.299
244,0.401,2/23/2014 3:00,-0.115
245,0.401,2/23/2014 4:00,-0.213
246,0.401,2/23/2014 5:00,-0.581
247,0.381,2/23/2014 6:00,-0.961
248,0.381,2/23/2014 7:00,-1.273
249,0.381,2/23/2014 8:00,-1.48
250,0.381,2/23/2014 9:00,-1.624
251,0.381,2/23/2014 10:00,-1.486
252,0.381,2/23/2014 11:00,-1.138
253,0.371,2/23/2014 12:00,-0.732
254,0.371,2/23/2014 13:00,-0.407
255,0.371,2/23/2014 14:00,-0.135
256,0.371,2/23/2014 15:00,-0.013
257,0.371,2/23/2014 16:00,-0.121
258,0.371,2/23/2014 17:00,-0.459
259,0.371,2/23/2014 18:00,-0.863
260,0.371,2/23/2014 19:00,-1.23
261,0.371,2/23/2014 20:00,-1.565
262,0.371,2/23/2014 21:00,-1.778
263,0.351,2/23/2014 22:00,-1.785
264,0.351,2/23/2014 23:00,-1.545
265,0.351,2/24/2014 0:00,-1.079
266,0.351,2/24/2014 1:00,-0.686
267,0.351,2/24/2014 2:00,-0.312
268,0.331,2/24/2014 3:00,-0.02
269,0.331,2/24/2014 4:00,0.157
270,0.331,2/24/2014 5:00,0.016
271,0.331,2/24/2014 6:00,-0.358
272,0.331,2/24/2014 7:00,-0.764
273,0.331,2/24/2014 8:00,-1.096
274,0.331,2/24/2014 9:00,-1.348
275,0.331,2/24/2014 10:00,-1.473
276,0.331,2/24/2014 11:00,-1.391
277,0.331,2/24/2014 12:00,-1.073
278,0.331,2/24/2014 13:00,-0.64
279,0.331,2/24/2014 14:00,-0.305
280,0.331,2/24/2014 15:00,-0.026
281,0.331,2/24/2014 16:00,0.141
282,0.331,2/24/2014 17:00,0.072
283,0.331,2/24/2014 18:00,-0.305
284,0.331,2/24/2014 19:00,-0.748
285,0.331,2/24/2014 20:00,-1.214
286,0.331,2/24/2014 21:00,-1.585
287,0.331,2/24/2014 22:00,-1.854
288,0.331,2/24/2014 23:00,-1.932
289,0.331,2/25/2014 0:00,-1.686
290,0.331,2/25/2014 1:00,-1.266
291,0.331,2/25/2014 2:00,-0.797
292,0.331,2/25/2014 3:00,-0.318
293,0.331,2/25/2014 4:00,0.105
294,0.321,2/25/2014 5:00,0.344
295,0.321,2/25/2014 6:00,0.308
296,0.321,2/25/2014 7:00,-0.167
297,0.321,2/25/2014 8:00,-0.62
298,0.321,2/25/2014 9:00,-1.027
299,0.321,2/25/2014 10:00,-1.348
300,0.321,2/25/2014 11:00,-1.473
301,0.321,2/25/2014 12:00,-1.385
302,0.321,2/25/2014 13:00,-1.053
303,0.321,2/25/2014 14:00,-0.61
304,0.321,2/25/2014 15:00,-0.243
305,0.321,2/25/2014 16:00,0.171
306,0.321,2/25/2014 17:00,0.459
307,0.321,2/25/2014 18:00,0.463
308,0.321,2/25/2014 19:00,-0.01
309,0.321,2/25/2014 20:00,-0.564
310,,2/25/2014 21:00,-1.047
311,,2/25/2014 22:00,-1.526
312,,2/25/2014 23:00,-1.831
313,,2/26/2014 0:00,-1.886
314,,2/26/2014 1:00,-1.65
315,,2/26/2014 2:00,-1.214
316,,2/26/2014 3:00,-0.666
317,,2/26/2014 4:00,-0.135
318,,2/26/2014 5:00,0.328
319,,2/26/2014 6:00,0.617
320,,2/26/2014 7:00,0.571
321,,2/26/2014 8:00,0.052
322,,2/26/2014 9:00,-0.482
323,,2/26/2014 10:00,-0.886
324,,2/26/2014 11:00,-1.243
325,,2/26/2014 12:00,-1.437
326,,2/26/2014 13:00,-1.283
327,,2/26/2014 14:00,-0.856
328,,2/26/2014 15:00,-0.367
329,,2/26/2014 16:00,0.092
330,,2/26/2014 17:00,0.522
331,,2/26/2014 18:00,0.889
332,,2/26/2014 19:00,0.843
333,,2/26/2014 20:00,0.344
334,,2/26/2014 21:00,-0.272
335,,2/26/2014 22:00,-0.814
336,,2/26/2014 23:00,-1.319
