index,well,date,tide
1,0.001,1/10/2012 0:00,-1.43
2,0.001,1/10/2012 1:00,-1.873
3,0.001,1/10/2012 2:00,-2.241
4,0.001,1/10/2012 3:00,-2.451
5,0.001,1/10/2012 4:00,-2.415
6,0.001,1/10/2012 5:00,-2.031
7,0.001,1/10/2012 6:00,-1.496
8,0.001,1/10/2012 7:00,-1.02
9,0.001,1/10/2012 8:00,-0.558
10,0.001,1/10/2012 9:00,-0.19
11,0.001,1/10/2012 10:00,-0.092
12,0.001,1/10/2012 11:00,-0.404
13,0.001,1/10/2012 12:00,-0.974
14,0.001,1/10/2012 13:00,-1.453
15,0.001,1/10/2012 14:00,-1.804
16,0.001,1/10/2012 15:00,-2.08
17,0.001,1/10/2012 16:00,-2.11
18,0.001,1/10/2012 17:00,-1.854
19,0.001,1/10/2012 18:00,-1.378
20,0.001,1/10/2012 19:00,-0.886
21,0.001,1/10/2012 20:00,-0.472
22,0.001,1/10/2012 21:00,-0.148
23,0.001,1/10/2012 22:00,-0.003
24,0.001,1/10/2012 23:00,-0.292
25,0.001,1/11/2012 0:00,-0.863
26,0.001,1/11/2012 1:00,-1.348
27,-0.009,1/11/2012 2:00,-1.788
28,-0.009,1/11/2012 3:00,-2.11
29,-0.009,1/11/2012 4:00,-2.198
30,-0.009,1/11/2012 5:00,-1.985
31,-0.009,1/11/2012 6:00,-1.572
32,-0.009,1/11/2012 7:00,-0.981
33,-0.009,1/11/2012 8:00,-0.469
34,-0.009,1/11/2012 9:00,0.052
35,-0.009,1/11/2012 10:00,0.417
36,-0.009,1/11/2012 11:00,0.308
37,-0.009,1/11/2012 12:00,-0.2
38,-0.009,1/11/2012 13:00,-0.735
39,-0.009,1/11/2012 14:00,-1.243
40,-0.009,1/11/2012 15:00,-1.614
41,-0.009,1/11/2012 16:00,-1.785
42,-0.009,1/11/2012 17:00,-1.847
43,-0.009,1/11/2012 18:00,-1.526
44,-0.009,1/11/2012 19:00,-1.033
45,-0.009,1/11/2012 20:00,-0.617
46,-0.019,1/11/2012 21:00,-0.197
47,-0.019,1/11/2012 22:00,0.135
48,-0.019,1/11/2012 23:00,0.138
49,-0.019,1/12/2012 0:00,-0.341
50,-0.019,1/12/2012 1:00,-0.915
51,-0.019,1/12/2012 2:00,-1.414
52,-0.039,1/12/2012 3:00,-1.926
53,-0.039,1/12/2012 4:00,-2.26
54,-0.039,1/12/2012 5:00,-2.28
55,-0.039,1/12/2012 6:00,-1.998
56,-0.039,1/12/2012 7:00,-1.47
57,-0.039,1/12/2012 8:00,-0.919
58,-0.049,1/12/2012 9:00,-0.41
59,-0.049,1/12/2012 10:00,0.007
60,-0.049,1/12/2012 11:00,0.184
61,-0.049,1/12/2012 12:00,0.016
62,-0.049,1/12/2012 13:00,-0.535
63,-0.049,1/12/2012 14:00,-1.106
64,-0.049,1/12/2012 15:00,-1.535
65,-0.049,1/12/2012 16:00,-1.89
66,-0.049,1/12/2012 17:00,-2.067
67,-0.049,1/12/2012 18:00,-1.991
68,-0.049,1/12/2012 19:00,-1.588
69,-0.049,1/12/2012 20:00,-1.03
70,-0.049,1/12/2012 21:00,-0.558
71,-0.049,1/12/2012 22:00,-0.161
72,-0.049,1/12/2012 23:00,0.049
73,-0.049,1/13/2012 0:00,-0.036
74,-0.049,1/13/2012 1:00,-0.584
75,-0.049,1/13/2012 2:00,-1.109
76,-0.049,1/13/2012 3:00,-1.565
77,-0.049,1/13/2012 4:00,-1.982
78,-0.049,1/13/2012 5:00,-2.244
79,-0.049,1/13/2012 6:00,-2.26
80,-0.089,1/13/2012 7:00,-1.982
81,-0.089,1/13/2012 8:00,-1.476
82,-0.089,1/13/2012 9:00,-0.981
83,-0.089,1/13/2012 10:00,-0.541
84,-0.089,1/13/2012 11:00,-0.157
85,-0.089,1/13/2012 12:00,-0.079
86,-0.089,1/13/2012 13:00,-0.502
87,-0.089,1/13/2012 14:00,-1.102
88,-0.089,1/13/2012 15:00,-1.608
89,-0.089,1/13/2012 16:00,-2.014
90,-0.089,1/13/2012 17:00,-2.333
91,-0.089,1/13/2012 18:00,-2.444
92,-0.099,1/13/2012 19:00,-2.254
93,-0.099,1/13/2012 20:00,-1.85
94,-0.099,1/13/2012 21:00,-1.329
95,-0.099,1/13/2012 22:00,-0.915
96,-0.099,1/13/2012 23:00,-0.561
97,-0.099,1/14/2012 0:00,-0.361
98,-0.109,1/14/2012 1:00,-0.469
99,-0.109,1/14/2012 2:00,-1.02
100,-0.109,1/14/2012 3:00,-1.562
101,-0.109,1/14/2012 4:00,-1.995
102,-0.109,1/14/2012 5:00,-2.336
103,-0.109,1/14/2012 6:00,-2.562
104,-0.109,1/14/2012 7:00,-2.566
105,-0.109,1/14/2012 8:00,-2.228
106,-0.109,1/14/2012 9:00,-1.732
107,-0.109,1/14/2012 10:00,-1.178
108,-0.109,1/14/2012 11:00,-0.732
109,-0.109,1/14/2012 12:00,-0.413
110,-0.109,1/14/2012 13:00,-0.351
111,-0.109,1/14/2012 14:00,-0.758
112,-0.109,1/14/2012 15:00,-1.322
113,-0.109,1/14/2012 16:00,-1.768
114,-0.109,1/14/2012 17:00,-2.201
115,-0.119,1/14/2012 18:00,-2.47
116,-0.119,1/14/2012 19:00,-2.539
117,-0.119,1/14/2012 20:00,-2.411
118,-0.119,1/14/2012 21:00,-2.034
119,-0.119,1/14/2012 22:00,-1.529
120,-0.119,1/14/2012 23:00,-1.112
121,-0.119,1/15/2012 0:00,-0.781
122,-0.119,1/15/2012 1:00,-0.61
123,-0.119,1/15/2012 2:00,-0.686
124,-0.119,1/15/2012 3:00,-1.099
125,-0.129,1/15/2012 4:00,-1.631
126,-0.129,1/15/2012 5:00,-2.024
127,-0.129,1/15/2012 6:00,-2.29
128,-0.129,1/15/2012 7:00,-2.444
129,-0.129,1/15/2012 8:00,-2.365
130,-0.129,1/15/2012 9:00,-2.018
131,-0.129,1/15/2012 10:00,-1.516
132,-0.129,1/15/2012 11:00,-1.089
133,-0.129,1/15/2012 12:00,-0.702
134,-0.129,1/15/2012 13:00,-0.482
135,-0.129,1/15/2012 14:00,-0.486
136,-0.129,1/15/2012 15:00,-0.853
137,-0.129,1/15/2012 16:00,-1.345
138,-0.129,1/15/2012 17:00,-1.778
139,-0.129,1/15/2012 18:00,-2.192
140,-0.129,1/15/2012 19:00,-2.487
141,-0.129,1/15/2012 20:00,-2.582
142,-0.129,1/15/2012 21:00,-2.434
143,-0.119,1/15/2012 22:00,-2.034
144,-0.119,1/15/2012 23:00,-1.552
145,-0.119,1/16/2012 0:00,-1.112
146,-0.119,1/16/2012 1:00,-0.748
147,-0.119,1/16/2012 2:00,-0.538
148,-0.119,1/16/2012 3:00,-0.604
149,-0.119,1/16/2012 4:00,-0.951
150,-0.119,1/16/2012 5:00,-1.358
151,-0.119,1/16/2012 6:00,-1.716
152,-0.119,1/16/2012 7:00,-1.998
153,-0.119,1/16/2012 8:00,-2.126
154,-0.119,1/16/2012 9:00,-2.083
155,-0.119,1/16/2012 10:00,-1.785
156,-0.119,1/16/2012 11:00,-1.348
157,-0.119,1/16/2012 12:00,-0.994
158,-0.119,1/16/2012 13:00,-0.692
159,-0.119,1/16/2012 14:00,-0.495
160,-0.119,1/16/2012 15:00,-0.558
161,-0.119,1/16/2012 16:00,-0.866
162,-0.119,1/16/2012 17:00,-1.312
163,-0.119,1/16/2012 18:00,-1.762
164,-0.119,1/16/2012 19:00,-2.096
165,-0.119,1/16/2012 20:00,-2.352
166,-0.119,1/16/2012 21:00,-2.444
167,-0.109,1/16/2012 22:00,-2.27
168,-0.109,1/16/2012 23:00,-1.841
169,-0.109,1/17/2012 0:00,-1.352
170,-0.109,1/17/2012 1:00,-0.915
171,-0.099,1/17/2012 2:00,-0.538
172,-0.099,1/17/2012 3:00,-0.328
173,-0.099,1/17/2012 4:00,-0.404
174,-0.099,1/17/2012 5:00,-0.768
175,-0.099,1/17/2012 6:00,-1.211
176,-0.099,1/17/2012 7:00,-1.578
177,-0.099,1/17/2012 8:00,-1.88
178,-0.099,1/17/2012 9:00,-2.014
179,-0.099,1/17/2012 10:00,-1.965
180,-0.099,1/17/2012 11:00,-1.654
181,-0.099,1/17/2012 12:00,-1.184
182,-0.079,1/17/2012 13:00,-0.837
183,-0.049,1/17/2012 14:00,-0.571
184,0.001,1/17/2012 15:00,-0.384
185,0.021,1/17/2012 16:00,-0.387
186,0.041,1/17/2012 17:00,-0.682
187,0.041,1/17/2012 18:00,-1.145
188,0.041,1/17/2012 19:00,-1.562
189,0.081,1/17/2012 20:00,-1.972
190,0.131,1/17/2012 21:00,-2.251
191,0.151,1/17/2012 22:00,-2.388
192,0.161,1/17/2012 23:00,-2.205
193,0.161,1/18/2012 0:00,-1.745
194,0.161,1/18/2012 1:00,-1.22
195,0.171,1/18/2012 2:00,-0.801
196,0.171,1/18/2012 3:00,-0.413
197,0.171,1/18/2012 4:00,-0.184
198,0.171,1/18/2012 5:00,-0.18
