index,well,date,tide
203,0.401,3/18/2020 10:00,-1.394
204,0.401,3/18/2020 11:00,-1.46
205,0.401,3/18/2020 12:00,-1.286
206,0.391,3/18/2020 13:00,-0.945
207,0.391,3/18/2020 14:00,-0.627
208,0.381,3/18/2020 15:00,-0.364
209,0.381,3/18/2020 16:00,-0.148
210,0.381,3/18/2020 17:00,-0.059
211,0.381,3/18/2020 18:00,-0.233
212,0.381,3/18/2020 19:00,-0.591
213,0.381,3/18/2020 20:00,-0.961
214,0.381,3/18/2020 21:00,-1.312
215,0.381,3/18/2020 22:00,-1.594
216,0.381,3/18/2020 23:00,-1.742
217,0.381,3/19/2020 0:00,-1.654
218,0.381,3/19/2020 1:00,-1.325
219,0.381,3/19/2020 2:00,-0.879
220,0.381,3/19/2020 3:00,-0.499
221,0.371,3/19/2020 4:00,-0.115
222,0.371,3/19/2020 5:00,0.131
223,0.371,3/19/2020 6:00,0.19
224,0.341,3/19/2020 7:00,-0.062
225,0.341,3/19/2020 8:00,-0.449
226,0.341,3/19/2020 9:00,-0.823
227,0.341,3/19/2020 10:00,-1.158
228,0.341,3/19/2020 11:00,-1.391
229,0.341,3/19/2020 12:00,-1.45
230,0.341,3/19/2020 13:00,-1.27
231,0.341,3/19/2020 14:00,-0.919
232,0.341,3/19/2020 15:00,-0.604
233,0.341,3/19/2020 16:00,-0.279
234,0.341,3/19/2020 17:00,0.013
235,0.331,3/19/2020 18:00,0.098
236,0.331,3/19/2020 19:00,-0.102
237,0.331,3/19/2020 20:00,-0.528
238,0.331,3/19/2020 21:00,-0.899
239,0.341,3/19/2020 22:00,-1.273
240,0.341,3/19/2020 23:00,-1.558
241,0.341,3/20/2020 0:00,-1.673
242,0.341,3/20/2020 1:00,-1.575
243,0.341,3/20/2020 2:00,-1.273
244,0.341,3/20/2020 3:00,-0.837
245,0.341,3/20/2020 4:00,-0.453
246,0.331,3/20/2020 5:00,-0.098
247,0.331,3/20/2020 6:00,0.115
248,0.331,3/20/2020 7:00,0.098
249,0.331,3/20/2020 8:00,-0.226
250,0.331,3/20/2020 9:00,-0.62
251,0.331,3/20/2020 10:00,-1.004
252,0.331,3/20/2020 11:00,-1.348
253,0.331,3/20/2020 12:00,-1.617
254,0.331,3/20/2020 13:00,-1.683
255,0.331,3/20/2020 14:00,-1.49
256,0.331,3/20/2020 15:00,-1.125
257,0.331,3/20/2020 16:00,-0.758
258,0.331,3/20/2020 17:00,-0.476
259,0.331,3/20/2020 18:00,-0.226
260,0.331,3/20/2020 19:00,-0.112
261,0.331,3/20/2020 20:00,-0.312
262,0.331,3/20/2020 21:00,-0.748
263,0.331,3/20/2020 22:00,-1.165
264,0.331,3/20/2020 23:00,-1.522
265,0.331,3/21/2020 0:00,-1.808
266,0.331,3/21/2020 1:00,-1.946
267,0.331,3/21/2020 2:00,-1.821
268,0.331,3/21/2020 3:00,-1.467
269,0.321,3/21/2020 4:00,-1.02
270,0.321,3/21/2020 5:00,-0.636
271,0.321,3/21/2020 6:00,-0.269
272,0.321,3/21/2020 7:00,-0.049
273,0.321,3/21/2020 8:00,-0.066
274,0.321,3/21/2020 9:00,-0.469
275,0.311,3/21/2020 10:00,-0.958
276,0.311,3/21/2020 11:00,-1.342
277,0.311,3/21/2020 12:00,-1.706
278,0.311,3/21/2020 13:00,-1.929
279,0.311,3/21/2020 14:00,-1.946
280,0.311,3/21/2020 15:00,-1.673
281,0.301,3/21/2020 16:00,-1.25
282,0.301,3/21/2020 17:00,-0.833
283,0.301,3/21/2020 18:00,-0.466
284,0.301,3/21/2020 19:00,-0.187
285,0.301,3/21/2020 20:00,-0.144
286,0.301,3/21/2020 21:00,-0.459
287,0.301,3/21/2020 22:00,-0.974
288,0.301,3/21/2020 23:00,-1.385
289,0.301,3/22/2020 0:00,-1.736
290,0.301,3/22/2020 1:00,-1.998
291,0.301,3/22/2020 2:00,-2.037
292,0.301,3/22/2020 3:00,-1.834
293,0.291,3/22/2020 4:00,-1.391
294,0.291,3/22/2020 5:00,-0.922
295,0.291,3/22/2020 6:00,-0.509
296,0.291,3/22/2020 7:00,-0.138
297,0.291,3/22/2020 8:00,0.059
298,0.291,3/22/2020 9:00,-0.079
299,0.291,3/22/2020 10:00,-0.548
300,0.281,3/22/2020 11:00,-1.014
301,0.281,3/22/2020 12:00,-1.391
302,0.281,3/22/2020 13:00,-1.716
303,0.281,3/22/2020 14:00,-1.844
304,0.281,3/22/2020 15:00,-1.722
305,0.281,3/22/2020 16:00,-1.385
306,0.271,3/22/2020 17:00,-0.866
307,0.271,3/22/2020 18:00,-0.479
308,0.271,3/22/2020 19:00,-0.089
309,0.271,3/22/2020 20:00,0.138
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,

