date,year,month,day,hour,well,tide
1/1/2017 0:00,2017,1,1,0,0.581,-0.059
1/1/2017 1:00,2017,1,1,1,0.581,-0.558
1/1/2017 2:00,2017,1,1,2,0.581,-1.001
1/1/2017 3:00,2017,1,1,3,0.581,-1.417
1/1/2017 4:00,2017,1,1,4,0.581,-1.699
1/1/2017 5:00,2017,1,1,5,0.581,-1.752
1/1/2017 6:00,2017,1,1,6,0.581,-1.493
1/1/2017 7:00,2017,1,1,7,0.581,-0.994
1/1/2017 8:00,2017,1,1,8,0.581,-0.518
1/1/2017 9:00,2017,1,1,9,0.571,-0.016
1/1/2017 10:00,2017,1,1,10,0.571,0.436
1/1/2017 11:00,2017,1,1,11,0.571,0.656
1/1/2017 12:00,2017,1,1,12,0.571,0.466
1/1/2017 13:00,2017,1,1,13,0.571,-0.079
1/1/2017 14:00,2017,1,1,14,0.571,-0.538
1/1/2017 15:00,2017,1,1,15,0.571,-0.919
1/1/2017 16:00,2017,1,1,16,0.571,-1.273
1/1/2017 17:00,2017,1,1,17,0.571,-1.421
1/1/2017 18:00,2017,1,1,18,0.571,-1.276
1/1/2017 19:00,2017,1,1,19,0.571,-0.942
1/1/2017 20:00,2017,1,1,20,0.581,-0.492
1/1/2017 21:00,2017,1,1,21,0.581,-0.085
1/1/2017 22:00,2017,1,1,22,0.581,0.308
1/1/2017 23:00,2017,1,1,23,0.581,0.499
1/2/2017 0:00,2017,1,2,0,0.581,0.397
1/2/2017 1:00,2017,1,2,1,0.581,-0.075
1/2/2017 2:00,2017,1,2,2,0.581,-0.548
1/2/2017 3:00,2017,1,2,3,0.581,-0.981
1/2/2017 4:00,2017,1,2,4,0.581,-1.378
1/2/2017 5:00,2017,1,2,5,0.581,-1.627
1/2/2017 6:00,2017,1,2,6,0.581,-1.585
1/2/2017 7:00,2017,1,2,7,0.581,-1.339
1/2/2017 8:00,2017,1,2,8,0.581,-0.86
1/2/2017 9:00,2017,1,2,9,0.581,-0.397
1/2/2017 10:00,2017,1,2,10,0.581,-0.036
1/2/2017 11:00,2017,1,2,11,0.581,0.318
1/2/2017 12:00,2017,1,2,12,0.581,0.4
1/2/2017 13:00,2017,1,2,13,0.581,0.033
1/2/2017 14:00,2017,1,2,14,0.581,-0.499
1/2/2017 15:00,2017,1,2,15,0.581,-0.915
1/2/2017 16:00,2017,1,2,16,0.581,-1.335
1/2/2017 17:00,2017,1,2,17,0.581,-1.637
1/2/2017 18:00,2017,1,2,18,0.581,-1.716
1/2/2017 19:00,2017,1,2,19,0.581,-1.568
1/2/2017 20:00,2017,1,2,20,0.581,-1.152
1/2/2017 21:00,2017,1,2,21,0.581,-0.741
1/2/2017 22:00,2017,1,2,22,0.581,-0.354
1/2/2017 23:00,2017,1,2,23,0.581,0.013
1/3/2017 0:00,2017,1,3,0,0.581,0.171
1/3/2017 1:00,2017,1,3,1,0.581,0.02
1/3/2017 2:00,2017,1,3,2,0.581,-0.341
1/3/2017 3:00,2017,1,3,3,0.581,-0.81
1/3/2017 4:00,2017,1,3,4,0.581,-1.24
1/3/2017 5:00,2017,1,3,5,0.581,-1.578
1/3/2017 6:00,2017,1,3,6,0.581,-1.749
1/3/2017 7:00,2017,1,3,7,0.581,-1.67
1/3/2017 8:00,2017,1,3,8,0.571,-1.345
1/3/2017 9:00,2017,1,3,9,0.571,-0.837
1/3/2017 10:00,2017,1,3,10,0.571,-0.39
1/3/2017 11:00,2017,1,3,11,0.571,0
1/3/2017 12:00,2017,1,3,12,0.571,0.276
1/3/2017 13:00,2017,1,3,13,0.571,0.256
1/3/2017 14:00,2017,1,3,14,0.571,-0.184
1/3/2017 15:00,2017,1,3,15,0.561,-0.63
1/3/2017 16:00,2017,1,3,16,0.561,-0.958
1/3/2017 17:00,2017,1,3,17,0.561,-1.339
1/3/2017 18:00,2017,1,3,18,0.571,-1.588
1/3/2017 19:00,2017,1,3,19,0.571,-1.64
1/3/2017 20:00,2017,1,3,20,0.571,-1.398
1/3/2017 21:00,2017,1,3,21,0.571,-0.991
1/3/2017 22:00,2017,1,3,22,0.571,-0.571
1/3/2017 23:00,2017,1,3,23,0.571,-0.184
1/4/2017 0:00,2017,1,4,0,0.571,0.128
1/4/2017 1:00,2017,1,4,1,0.571,0.322
1/4/2017 2:00,2017,1,4,2,0.571,0.105
1/4/2017 3:00,2017,1,4,3,0.571,-0.42
1/4/2017 4:00,2017,1,4,4,0.571,-0.823
1/4/2017 5:00,2017,1,4,5,0.571,-1.184
1/4/2017 6:00,2017,1,4,6,0.571,-1.493
1/4/2017 7:00,2017,1,4,7,0.571,-1.611
1/4/2017 8:00,2017,1,4,8,0.571,-1.47
1/4/2017 9:00,2017,1,4,9,0.571,-1.073
1/4/2017 10:00,2017,1,4,10,0.561,-0.614
1/4/2017 11:00,2017,1,4,11,0.561,-0.223
1/4/2017 12:00,2017,1,4,12,0.741,0.171
1/4/2017 13:00,2017,1,4,13,0.741,0.322
1/4/2017 14:00,2017,1,4,14,0.731,0.256
1/4/2017 15:00,2017,1,4,15,0.721,-0.23
1/4/2017 16:00,2017,1,4,16,0.711,-0.659
1/4/2017 17:00,2017,1,4,17,0.711,-1.04
1/4/2017 18:00,2017,1,4,18,0.701,-1.378
1/4/2017 19:00,2017,1,4,19,0.701,-1.667
1/4/2017 20:00,2017,1,4,20,0.701,-1.654
1/4/2017 21:00,2017,1,4,21,0.701,-1.427
1/4/2017 22:00,2017,1,4,22,0.691,-0.994
1/4/2017 23:00,2017,1,4,23,0.691,-0.574
1/5/2017 0:00,2017,1,5,0,0.691,-0.23
1/5/2017 1:00,2017,1,5,1,0.681,0.062
1/5/2017 2:00,2017,1,5,2,0.671,0.105
1/5/2017 3:00,2017,1,5,3,0.671,-0.154
1/5/2017 4:00,2017,1,5,4,0.671,-0.65
1/5/2017 5:00,2017,1,5,5,0.661,-1.01
1/5/2017 6:00,2017,1,5,6,0.661,-1.348
1/5/2017 7:00,2017,1,5,7,0.661,-1.608
1/5/2017 8:00,2017,1,5,8,0.661,-1.716
1/5/2017 9:00,2017,1,5,9,0.651,-1.539
1/5/2017 10:00,2017,1,5,10,0.651,-1.125
1/5/2017 11:00,2017,1,5,11,0.651,-0.669
1/5/2017 12:00,2017,1,5,12,0.651,-0.331
1/5/2017 13:00,2017,1,5,13,0.641,0.026
1/5/2017 14:00,2017,1,5,14,0.641,0.253
1/5/2017 15:00,2017,1,5,15,0.641,0.092
1/5/2017 16:00,2017,1,5,16,0.641,-0.39
1/5/2017 17:00,2017,1,5,17,0.631,-0.801
1/5/2017 18:00,2017,1,5,18,0.631,-1.115
1/5/2017 19:00,2017,1,5,19,0.631,-1.516
1/5/2017 20:00,2017,1,5,20,0.631,-1.742
1/5/2017 21:00,2017,1,5,21,0.631,-1.745
1/5/2017 22:00,2017,1,5,22,0.621,-1.509
1/5/2017 23:00,2017,1,5,23,0.621,-1.04
1/6/2017 0:00,2017,1,6,0,0.621,-0.587
1/6/2017 1:00,2017,1,6,1,0.621,-0.19
1/6/2017 2:00,2017,1,6,2,0.621,0.151
1/6/2017 3:00,2017,1,6,3,0.621,0.299
1/6/2017 4:00,2017,1,6,4,0.611,0.072
1/6/2017 5:00,2017,1,6,5,0.611,-0.394
1/6/2017 6:00,2017,1,6,6,0.611,-0.801
1/6/2017 7:00,2017,1,6,7,0.611,-1.165
1/6/2017 8:00,2017,1,6,8,0.611,-1.414
1/6/2017 9:00,2017,1,6,9,0.611,-1.457
1/6/2017 10:00,2017,1,6,10,0.611,-1.266
1/6/2017 11:00,2017,1,6,11,0.601,-0.846
1/6/2017 12:00,2017,1,6,12,0.601,-0.417
1/6/2017 13:00,2017,1,6,13,0.601,-0.01
1/6/2017 14:00,2017,1,6,14,0.601,0.381
1/6/2017 15:00,2017,1,6,15,0.601,0.551
1/6/2017 16:00,2017,1,6,16,0.601,0.41
1/6/2017 17:00,2017,1,6,17,0.601,-0.003
1/6/2017 18:00,2017,1,6,18,0.601,-0.456
1/6/2017 19:00,2017,1,6,19,0.601,-0.856
1/6/2017 20:00,2017,1,6,20,0.601,-1.247
1/6/2017 21:00,2017,1,6,21,0.601,-1.48
1/6/2017 22:00,2017,1,6,22,0.601,-1.486
1/6/2017 23:00,2017,1,6,23,0.601,-1.168
1/7/2017 0:00,2017,1,7,0,0.601,-0.686
1/7/2017 1:00,2017,1,7,1,0.601,-0.217
1/7/2017 2:00,2017,1,7,2,0.601,0.23
1/7/2017 3:00,2017,1,7,3,0.601,0.571
1/7/2017 4:00,2017,1,7,4,0.601,0.62
1/7/2017 5:00,2017,1,7,5,0.601,0.39
1/7/2017 6:00,2017,1,7,6,0.601,-0.03
1/7/2017 7:00,2017,1,7,7,0.601,-0.584
1/7/2017 8:00,2017,1,7,8,0.601,-1.014
1/7/2017 9:00,2017,1,7,9,0.601,-1.309
1/7/2017 10:00,2017,1,7,10,0.601,-1.365
1/7/2017 11:00,2017,1,7,11,0.601,-1.27
1/7/2017 12:00,2017,1,7,12,0.601,-0.869
1/7/2017 13:00,2017,1,7,13,0.601,-0.305
1/7/2017 14:00,2017,1,7,14,0.591,0.059
1/7/2017 15:00,2017,1,7,15,0.601,0.075
1/7/2017 16:00,2017,1,7,16,0.611,0.328
1/7/2017 17:00,2017,1,7,17,0.611,0.184
1/7/2017 18:00,2017,1,7,18,0.611,-0.243
1/7/2017 19:00,2017,1,7,19,0.611,-0.869
1/7/2017 20:00,2017,1,7,20,0.601,-1.45
1/7/2017 21:00,2017,1,7,21,0.611,-1.896
1/7/2017 22:00,2017,1,7,22,0.611,-2.139
1/7/2017 23:00,2017,1,7,23,0.601,-2.064
1/8/2017 0:00,2017,1,8,0,0.601,-1.795
1/8/2017 1:00,2017,1,8,1,0.601,-1.476
1/8/2017 2:00,2017,1,8,2,0.601,-0.955
1/8/2017 3:00,2017,1,8,3,0.601,-0.528
1/8/2017 4:00,2017,1,8,4,0.601,-0.141
1/8/2017 5:00,2017,1,8,5,0.601,0.052
1/8/2017 6:00,2017,1,8,6,0.591,0
1/8/2017 7:00,2017,1,8,7,0.591,-0.285
1/8/2017 8:00,2017,1,8,8,0.591,-0.814
1/8/2017 9:00,2017,1,8,9,0.591,-1.299
1/8/2017 10:00,2017,1,8,10,0.581,-1.608
1/8/2017 11:00,2017,1,8,11,0.581,-1.621
1/8/2017 12:00,2017,1,8,12,0.581,-1.483
1/8/2017 13:00,2017,1,8,13,0.581,-1.083
1/8/2017 14:00,2017,1,8,14,0.581,-0.561
1/8/2017 15:00,2017,1,8,15,0.571,-0.072
1/8/2017 16:00,2017,1,8,16,0.571,0.256
1/8/2017 17:00,2017,1,8,17,0.571,0.558
1/8/2017 18:00,2017,1,8,18,0.571,0.495
1/8/2017 19:00,2017,1,8,19,0.571,-0.016
1/8/2017 20:00,2017,1,8,20,0.561,-0.541
1/8/2017 21:00,2017,1,8,21,0.561,-1.076
1/8/2017 22:00,2017,1,8,22,0.561,-1.414
1/8/2017 23:00,2017,1,8,23,0.561,-1.716
1/9/2017 0:00,2017,1,9,0,0.571,-1.755
1/9/2017 1:00,2017,1,9,1,0.571,-1.493
1/9/2017 2:00,2017,1,9,2,0.571,-0.955
1/9/2017 3:00,2017,1,9,3,0.561,-0.404
1/9/2017 4:00,2017,1,9,4,0.561,0.125
1/9/2017 5:00,2017,1,9,5,0.561,0.531
1/9/2017 6:00,2017,1,9,6,0.561,0.732
1/9/2017 7:00,2017,1,9,7,0.561,0.482
1/9/2017 8:00,2017,1,9,8,0.561,-0.095
1/9/2017 9:00,2017,1,9,9,0.561,-0.584
1/9/2017 10:00,2017,1,9,10,0.561,-1.099
1/9/2017 11:00,2017,1,9,11,0.561,-1.46
1/9/2017 12:00,2017,1,9,12,0.561,-1.617
1/9/2017 13:00,2017,1,9,13,0.561,-1.509
1/9/2017 14:00,2017,1,9,14,0.561,-1.168
1/9/2017 15:00,2017,1,9,15,0.561,-0.659
1/9/2017 16:00,2017,1,9,16,0.561,-0.207
1/9/2017 17:00,2017,1,9,17,0.571,0.197
1/9/2017 18:00,2017,1,9,18,0.561,0.453
1/9/2017 19:00,2017,1,9,19,0.561,0.404
1/9/2017 20:00,2017,1,9,20,0.561,-0.102
1/9/2017 21:00,2017,1,9,21,0.561,-0.702
1/9/2017 22:00,2017,1,9,22,0.571,-1.23
1/9/2017 23:00,2017,1,9,23,0.571,-1.68
1/10/2017 0:00,2017,1,10,0,0.571,-1.926
1/10/2017 1:00,2017,1,10,1,0.571,-1.896
1/10/2017 2:00,2017,1,10,2,0.571,-1.545
1/10/2017 3:00,2017,1,10,3,0.571,-0.932
1/10/2017 4:00,2017,1,10,4,0.571,-0.4
1/10/2017 5:00,2017,1,10,5,0.571,0.18
1/10/2017 6:00,2017,1,10,6,0.571,0.65
1/10/2017 7:00,2017,1,10,7,0.571,0.889
1/10/2017 8:00,2017,1,10,8,0.571,0.738
1/10/2017 9:00,2017,1,10,9,0.571,0.184
1/10/2017 10:00,2017,1,10,10,0.571,-0.367
1/10/2017 11:00,2017,1,10,11,0.571,-0.827
1/10/2017 12:00,2017,1,10,12,0.581,-1.224
1/10/2017 13:00,2017,1,10,13,0.581,-1.407
1/10/2017 14:00,2017,1,10,14,0.581,-1.257
1/10/2017 15:00,2017,1,10,15,0.581,-0.873
1/10/2017 16:00,2017,1,10,16,0.591,-0.299
1/10/2017 17:00,2017,1,10,17,0.591,0.253
1/10/2017 18:00,2017,1,10,18,0.591,0.784
1/10/2017 19:00,2017,1,10,19,0.591,1.056
1/10/2017 20:00,2017,1,10,20,0.591,0.863
1/10/2017 21:00,2017,1,10,21,0.591,0.312
1/10/2017 22:00,2017,1,10,22,0.591,-0.302
1/10/2017 23:00,2017,1,10,23,0.591,-0.85
1/11/2017 0:00,2017,1,11,0,0.601,-1.342
1/11/2017 1:00,2017,1,11,1,0.601,-1.654
1/11/2017 2:00,2017,1,11,2,0.601,-1.677
1/11/2017 3:00,2017,1,11,3,0.601,-1.355
1/11/2017 4:00,2017,1,11,4,0.601,-0.771
1/11/2017 5:00,2017,1,11,5,0.601,-0.151
1/11/2017 6:00,2017,1,11,6,0.601,0.407
1/11/2017 7:00,2017,1,11,7,0.601,0.856
1/11/2017 8:00,2017,1,11,8,0.601,1.079
1/11/2017 9:00,2017,1,11,9,0.601,0.86
1/11/2017 10:00,2017,1,11,10,0.601,0.21
1/11/2017 11:00,2017,1,11,11,0.611,-0.423
1/11/2017 12:00,2017,1,11,12,0.611,-0.928
1/11/2017 13:00,2017,1,11,13,0.611,-1.329
1/11/2017 14:00,2017,1,11,14,0.611,-1.476
1/11/2017 15:00,2017,1,11,15,0.621,-1.299
1/11/2017 16:00,2017,1,11,16,0.621,-0.846
1/11/2017 17:00,2017,1,11,17,0.621,-0.272
1/11/2017 18:00,2017,1,11,18,0.621,0.223
1/11/2017 19:00,2017,1,11,19,0.621,0.692
1/11/2017 20:00,2017,1,11,20,0.621,0.951
1/11/2017 21:00,2017,1,11,21,0.621,0.787
1/11/2017 22:00,2017,1,11,22,0.621,0.098
1/11/2017 23:00,2017,1,11,23,0.621,-0.495
1/12/2017 0:00,2017,1,12,0,0.631,-1.027
1/12/2017 1:00,2017,1,12,1,0.631,-1.555
1/12/2017 2:00,2017,1,12,2,0.631,-1.837
1/12/2017 3:00,2017,1,12,3,0.631,-1.824
1/12/2017 4:00,2017,1,12,4,0.631,-1.444
1/12/2017 5:00,2017,1,12,5,0.631,-0.82
1/12/2017 6:00,2017,1,12,6,0.631,-0.243
1/12/2017 7:00,2017,1,12,7,0.631,0.318
1/12/2017 8:00,2017,1,12,8,0.631,0.751
1/12/2017 9:00,2017,1,12,9,0.631,0.892
1/12/2017 10:00,2017,1,12,10,0.631,0.525
1/12/2017 11:00,2017,1,12,11,0.631,-0.138
1/12/2017 12:00,2017,1,12,12,0.631,-0.686
1/12/2017 13:00,2017,1,12,13,0.631,-1.237
1/12/2017 14:00,2017,1,12,14,0.631,-1.614
1/12/2017 15:00,2017,1,12,15,0.631,-1.765
1/12/2017 16:00,2017,1,12,16,0.631,-1.499
1/12/2017 17:00,2017,1,12,17,0.641,-0.974
1/12/2017 18:00,2017,1,12,18,0.641,-0.367
1/12/2017 19:00,2017,1,12,19,0.641,0.161
1/12/2017 20:00,2017,1,12,20,0.631,0.64
1/12/2017 21:00,2017,1,12,21,0.631,0.866
1/12/2017 22:00,2017,1,12,22,0.631,0.587
1/12/2017 23:00,2017,1,12,23,0.631,-0.039
1/13/2017 0:00,2017,1,13,0,0.631,-0.643
1/13/2017 1:00,2017,1,13,1,0.631,-1.168
1/13/2017 2:00,2017,1,13,2,0.631,-1.627
1/13/2017 3:00,2017,1,13,3,0.641,-1.883
1/13/2017 4:00,2017,1,13,4,0.641,-1.785
1/13/2017 5:00,2017,1,13,5,0.641,-1.365
1/13/2017 6:00,2017,1,13,6,0.641,-0.705
1/13/2017 7:00,2017,1,13,7,0.641,-0.102
1/13/2017 8:00,2017,1,13,8,0.641,0.463
1/13/2017 9:00,2017,1,13,9,0.641,0.856
1/13/2017 10:00,2017,1,13,10,0.641,0.928
1/13/2017 11:00,2017,1,13,11,0.631,0.463
1/13/2017 12:00,2017,1,13,12,0.631,-0.23
1/13/2017 13:00,2017,1,13,13,0.631,-0.817
1/13/2017 14:00,2017,1,13,14,0.641,-1.312
1/13/2017 15:00,2017,1,13,15,0.641,-1.667
1/13/2017 16:00,2017,1,13,16,0.641,-1.759
1/13/2017 17:00,2017,1,13,17,0.641,-1.506
1/13/2017 18:00,2017,1,13,18,0.641,-0.984
1/13/2017 19:00,2017,1,13,19,0.641,-0.4
1/13/2017 20:00,2017,1,13,20,0.641,0.102
1/13/2017 21:00,2017,1,13,21,0.641,0.495
1/13/2017 22:00,2017,1,13,22,0.641,0.617
1/13/2017 23:00,2017,1,13,23,0.641,0.256
1/14/2017 0:00,2017,1,14,0,0.641,-0.407
1/14/2017 1:00,2017,1,14,1,0.641,-0.968
1/14/2017 2:00,2017,1,14,2,0.641,-1.473
1/14/2017 3:00,2017,1,14,3,0.641,-1.932
1/14/2017 4:00,2017,1,14,4,0.641,-2.116
1/14/2017 5:00,2017,1,14,5,0.651,-2.073
1/14/2017 6:00,2017,1,14,6,0.651,-1.549
1/14/2017 7:00,2017,1,14,7,0.651,-0.948
1/14/2017 8:00,2017,1,14,8,0.651,-0.361
1/14/2017 9:00,2017,1,14,9,0.651,0.207
1/14/2017 10:00,2017,1,14,10,0.651,0.538
1/14/2017 11:00,2017,1,14,11,0.641,0.554
1/14/2017 12:00,2017,1,14,12,0.641,0.013
1/14/2017 13:00,2017,1,14,13,0.641,-0.633
1/14/2017 14:00,2017,1,14,14,0.641,-1.112
1/14/2017 15:00,2017,1,14,15,0.641,-1.572
1/14/2017 16:00,2017,1,14,16,0.641,-1.864
1/14/2017 17:00,2017,1,14,17,0.641,-1.87
1/14/2017 18:00,2017,1,14,18,0.641,-1.529
1/14/2017 19:00,2017,1,14,19,0.631,-0.984
1/14/2017 20:00,2017,1,14,20,0.631,-0.443
1/14/2017 21:00,2017,1,14,21,0.631,0.075
1/14/2017 22:00,2017,1,14,22,0.631,0.397
1/14/2017 23:00,2017,1,14,23,0.631,0.502
1/15/2017 0:00,2017,1,15,0,0.631,0.098
1/15/2017 1:00,2017,1,15,1,0.631,-0.512
1/15/2017 2:00,2017,1,15,2,0.631,-1.01
1/15/2017 3:00,2017,1,15,3,0.631,-1.473
1/15/2017 4:00,2017,1,15,4,0.631,-1.834
1/15/2017 5:00,2017,1,15,5,0.631,-1.936
1/15/2017 6:00,2017,1,15,6,0.631,-1.699
1/15/2017 7:00,2017,1,15,7,0.621,-1.22
1/15/2017 8:00,2017,1,15,8,0.621,-0.663
1/15/2017 9:00,2017,1,15,9,0.621,-0.108
1/15/2017 10:00,2017,1,15,10,0.621,0.381
1/15/2017 11:00,2017,1,15,11,0.621,0.646
1/15/2017 12:00,2017,1,15,12,0.621,0.43
1/15/2017 13:00,2017,1,15,13,0.611,-0.164
1/15/2017 14:00,2017,1,15,14,0.611,-0.735
1/15/2017 15:00,2017,1,15,15,0.611,-1.188
1/15/2017 16:00,2017,1,15,16,0.611,-1.555
1/15/2017 17:00,2017,1,15,17,0.611,-1.768
1/15/2017 18:00,2017,1,15,18,0.611,-1.732
1/15/2017 19:00,2017,1,15,19,0.611,-1.398
1/15/2017 20:00,2017,1,15,20,0.611,-0.879
1/15/2017 21:00,2017,1,15,21,0.611,-0.407
1/15/2017 22:00,2017,1,15,22,0.611,0.052
1/15/2017 23:00,2017,1,15,23,0.611,0.377
1/16/2017 0:00,2017,1,16,0,0.611,0.404
1/16/2017 1:00,2017,1,16,1,0.611,-0.049
1/16/2017 2:00,2017,1,16,2,0.611,-0.63
1/16/2017 3:00,2017,1,16,3,0.611,-1.099
1/16/2017 4:00,2017,1,16,4,0.611,-1.522
1/16/2017 5:00,2017,1,16,5,0.611,-1.824
1/16/2017 6:00,2017,1,16,6,0.611,-1.893
1/16/2017 7:00,2017,1,16,7,0.611,-1.65
1/16/2017 8:00,2017,1,16,8,0.611,-1.145
1/16/2017 9:00,2017,1,16,9,0.611,-0.643
1/16/2017 10:00,2017,1,16,10,0.601,-0.128
1/16/2017 11:00,2017,1,16,11,0.601,0.236
1/16/2017 12:00,2017,1,16,12,0.601,0.4
1/16/2017 13:00,2017,1,16,13,0.601,0.098
1/16/2017 14:00,2017,1,16,14,0.601,-0.469
1/16/2017 15:00,2017,1,16,15,0.601,-0.965
1/16/2017 16:00,2017,1,16,16,0.601,-1.385
1/16/2017 17:00,2017,1,16,17,0.601,-1.745
1/16/2017 18:00,2017,1,16,18,0.601,-1.932
1/16/2017 19:00,2017,1,16,19,0.601,-1.85
1/16/2017 20:00,2017,1,16,20,0.601,-1.516
1/16/2017 21:00,2017,1,16,21,0.601,-1.02
1/16/2017 22:00,2017,1,16,22,0.601,-0.587
1/16/2017 23:00,2017,1,16,23,0.601,-0.18
1/17/2017 0:00,2017,1,17,0,0.601,0.062
1/17/2017 1:00,2017,1,17,1,0.601,0.026
1/17/2017 2:00,2017,1,17,2,0.601,-0.404
1/17/2017 3:00,2017,1,17,3,0.591,-0.889
1/17/2017 4:00,2017,1,17,4,0.591,-1.293
1/17/2017 5:00,2017,1,17,5,0.591,-1.66
1/17/2017 6:00,2017,1,17,6,0.591,-1.886
1/17/2017 7:00,2017,1,17,7,0.591,-1.909
1/17/2017 8:00,2017,1,17,8,0.591,-1.657
1/17/2017 9:00,2017,1,17,9,0.591,-1.132
1/17/2017 10:00,2017,1,17,10,0.581,-0.692
1/17/2017 11:00,2017,1,17,11,0.581,-0.262
1/17/2017 12:00,2017,1,17,12,0.571,0.082
1/17/2017 13:00,2017,1,17,13,0.571,0.108
1/17/2017 14:00,2017,1,17,14,0.571,-0.223
1/17/2017 15:00,2017,1,17,15,0.571,-0.732
1/17/2017 16:00,2017,1,17,16,0.571,-1.115
1/17/2017 17:00,2017,1,17,17,0.571,-1.486
1/17/2017 18:00,2017,1,17,18,0.571,-1.772
1/17/2017 19:00,2017,1,17,19,0.571,-1.919
1/17/2017 20:00,2017,1,17,20,0.571,-1.798
1/17/2017 21:00,2017,1,17,21,0.571,-1.447
1/17/2017 22:00,2017,1,17,22,0.571,-0.988
1/17/2017 23:00,2017,1,17,23,0.571,-0.614
1/18/2017 0:00,2017,1,18,0,0.561,-0.302
1/18/2017 1:00,2017,1,18,1,0.561,-0.115
1/18/2017 2:00,2017,1,18,2,0.561,-0.246
1/18/2017 3:00,2017,1,18,3,0.561,-0.699
1/18/2017 4:00,2017,1,18,4,0.551,-1.093
1/18/2017 5:00,2017,1,18,5,0.551,-1.44
1/18/2017 6:00,2017,1,18,6,0.551,-1.736
1/18/2017 7:00,2017,1,18,7,0.551,-1.932
1/18/2017 8:00,2017,1,18,8,0.551,-1.906
1/18/2017 9:00,2017,1,18,9,0.551,-1.637
1/18/2017 10:00,2017,1,18,10,0.541,-1.23
1/18/2017 11:00,2017,1,18,11,0.541,-0.807
1/18/2017 12:00,2017,1,18,12,0.541,-0.528
1/18/2017 13:00,2017,1,18,13,0.541,-0.285
1/18/2017 14:00,2017,1,18,14,0.531,-0.262
1/18/2017 15:00,2017,1,18,15,0.531,-0.653
1/18/2017 16:00,2017,1,18,16,0.531,-1.089
1/18/2017 17:00,2017,1,18,17,0.531,-1.388
1/18/2017 18:00,2017,1,18,18,0.531,-1.703
1/18/2017 19:00,2017,1,18,19,0.531,-1.923
1/18/2017 20:00,2017,1,18,20,0.521,-1.985
1/18/2017 21:00,2017,1,18,21,0.521,-1.847
1/18/2017 22:00,2017,1,18,22,0.521,-1.467
1/18/2017 23:00,2017,1,18,23,0.521,-1.033
1/19/2017 0:00,2017,1,19,0,0.521,-0.673
1/19/2017 1:00,2017,1,19,1,0.521,-0.325
1/19/2017 2:00,2017,1,19,2,0.521,-0.128
1/19/2017 3:00,2017,1,19,3,0.521,-0.167
1/19/2017 4:00,2017,1,19,4,0.521,-0.525
1/19/2017 5:00,2017,1,19,5,0.521,-0.919
1/19/2017 6:00,2017,1,19,6,0.511,-1.207
1/19/2017 7:00,2017,1,19,7,0.511,-1.44
1/19/2017 8:00,2017,1,19,8,0.511,-1.503
1/19/2017 9:00,2017,1,19,9,0.511,-1.371
1/19/2017 10:00,2017,1,19,10,0.511,-1.106
1/19/2017 11:00,2017,1,19,11,0.511,-0.722
1/19/2017 12:00,2017,1,19,12,0.511,-0.394
1/19/2017 13:00,2017,1,19,13,0.511,-0.121
1/19/2017 14:00,2017,1,19,14,0.511,0.115
1/19/2017 15:00,2017,1,19,15,0.511,0.059
1/19/2017 16:00,2017,1,19,16,0.501,-0.295
1/19/2017 17:00,2017,1,19,17,0.501,-0.669
1/19/2017 18:00,2017,1,19,18,0.501,-1.004
1/19/2017 19:00,2017,1,19,19,0.501,-1.332
1/19/2017 20:00,2017,1,19,20,0.501,-1.562
1/19/2017 21:00,2017,1,19,21,0.501,-1.611
1/19/2017 22:00,2017,1,19,22,0.501,-1.437
1/19/2017 23:00,2017,1,19,23,0.501,-1.037
1/20/2017 0:00,2017,1,20,0,0.501,-0.643
1/20/2017 1:00,2017,1,20,1,0.501,-0.325
1/20/2017 2:00,2017,1,20,2,0.501,-0.046
1/20/2017 3:00,2017,1,20,3,0.501,0.075
1/20/2017 4:00,2017,1,20,4,0.501,-0.095
1/20/2017 5:00,2017,1,20,5,0.501,-0.502
1/20/2017 6:00,2017,1,20,6,0.501,-0.873
1/20/2017 7:00,2017,1,20,7,0.501,-1.122
1/20/2017 8:00,2017,1,20,8,0.501,-1.329
1/20/2017 9:00,2017,1,20,9,0.501,-1.43
1/20/2017 10:00,2017,1,20,10,0.501,-1.316
1/20/2017 11:00,2017,1,20,11,0.501,-0.988
1/20/2017 12:00,2017,1,20,12,0.501,-0.656
1/20/2017 13:00,2017,1,20,13,0.501,-0.39
1/20/2017 14:00,2017,1,20,14,0.501,-0.125
1/20/2017 15:00,2017,1,20,15,0.501,0.023
1/20/2017 16:00,2017,1,20,16,0.501,-0.03
1/20/2017 17:00,2017,1,20,17,0.501,-0.312
1/20/2017 18:00,2017,1,20,18,0.501,-0.689
1/20/2017 19:00,2017,1,20,19,0.501,-1.04
1/20/2017 20:00,2017,1,20,20,0.501,-1.362
1/20/2017 21:00,2017,1,20,21,0.501,-1.558
1/20/2017 22:00,2017,1,20,22,0.501,-1.572
1/20/2017 23:00,2017,1,20,23,0.501,-1.358
1/21/2017 0:00,2017,1,21,0,0.501,-0.984
1/21/2017 1:00,2017,1,21,1,0.501,-0.63
1/21/2017 2:00,2017,1,21,2,0.501,-0.312
1/21/2017 3:00,2017,1,21,3,0.501,-0.046
1/21/2017 4:00,2017,1,21,4,0.501,0.075
1/21/2017 5:00,2017,1,21,5,0.491,-0.049
