index,well,date,tide
1,0.691,1/14/2015 0:00,-0.745
2,0.691,1/14/2015 1:00,-0.495
3,0.691,1/14/2015 2:00,-0.233
4,0.681,1/14/2015 3:00,-0.079
5,0.681,1/14/2015 4:00,-0.118
6,0.681,1/14/2015 5:00,-0.371
7,0.671,1/14/2015 6:00,-0.712
8,0.671,1/14/2015 7:00,-0.994
9,0.661,1/14/2015 8:00,-1.234
10,0.661,1/14/2015 9:00,-1.332
11,0.661,1/14/2015 10:00,-1.289
12,0.661,1/14/2015 11:00,-0.974
13,0.661,1/14/2015 12:00,-0.607
14,0.651,1/14/2015 13:00,-0.341
15,0.651,1/14/2015 14:00,-0.069
16,0.651,1/14/2015 15:00,0.072
17,0.651,1/14/2015 16:00,0.033
18,0.641,1/14/2015 17:00,-0.203
19,0.641,1/14/2015 18:00,-0.581
20,0.641,1/14/2015 19:00,-0.951
21,0.641,1/14/2015 20:00,-1.286
22,0.631,1/14/2015 21:00,-1.503
23,0.631,1/14/2015 22:00,-1.562
24,0.631,1/14/2015 23:00,-1.362
25,0.631,1/15/2015 0:00,-1.004
26,0.631,1/15/2015 1:00,-0.633
27,0.621,1/15/2015 2:00,-0.279
28,0.621,1/15/2015 3:00,0.01
29,0.611,1/15/2015 4:00,0.128
30,0.611,1/15/2015 5:00,0.118
31,0.611,1/15/2015 6:00,-0.171
32,0.601,1/15/2015 7:00,-0.554
33,0.601,1/15/2015 8:00,-0.84
34,0.601,1/15/2015 9:00,-1.066
35,0.601,1/15/2015 10:00,-1.178
36,0.601,1/15/2015 11:00,-1.089
37,0.591,1/15/2015 12:00,-0.781
38,0.591,1/15/2015 13:00,-0.453
39,0.591,1/15/2015 14:00,-0.161
40,0.591,1/15/2015 15:00,0.085
41,0.591,1/15/2015 16:00,0.233
42,0.591,1/15/2015 17:00,0.256
43,0.591,1/15/2015 18:00,-0.02
44,0.591,1/15/2015 19:00,-0.423
45,0.591,1/15/2015 20:00,-0.784
46,0.591,1/15/2015 21:00,-1.165
47,0.591,1/15/2015 22:00,-1.394
48,0.591,1/15/2015 23:00,-1.434
49,0.591,1/16/2015 0:00,-1.214
50,0.591,1/16/2015 1:00,-0.827
51,0.591,1/16/2015 2:00,-0.466
52,0.591,1/16/2015 3:00,-0.036
53,0.591,1/16/2015 4:00,0.279
54,0.581,1/16/2015 5:00,0.512
55,0.581,1/16/2015 6:00,0.436
56,0.581,1/16/2015 7:00,0.112
57,0.581,1/16/2015 8:00,-0.354
58,0.581,1/16/2015 9:00,-0.682
59,0.581,1/16/2015 10:00,-0.909
60,0.591,1/16/2015 11:00,-0.955
61,0.591,1/16/2015 12:00,-0.869
62,0.581,1/16/2015 13:00,-0.604
63,0.591,1/16/2015 14:00,-0.335
64,0.591,1/16/2015 15:00,-0.043
65,0.591,1/16/2015 16:00,0.299
66,0.581,1/16/2015 17:00,0.571
67,0.581,1/16/2015 18:00,0.61
68,0.591,1/16/2015 19:00,0.21
69,0.591,1/16/2015 20:00,-0.312
70,0.591,1/16/2015 21:00,-0.738
71,0.591,1/16/2015 22:00,-1.083
72,0.591,1/16/2015 23:00,-1.289
73,0.591,1/17/2015 0:00,-1.299
74,0.591,1/17/2015 1:00,-1.066
75,0.601,1/17/2015 2:00,-0.64
76,0.591,1/17/2015 3:00,-0.213
77,0.591,1/17/2015 4:00,0.213
78,0.591,1/17/2015 5:00,0.568
79,0.591,1/17/2015 6:00,0.771
80,0.591,1/17/2015 7:00,0.709
81,0.591,1/17/2015 8:00,0.325
82,0.591,1/17/2015 9:00,-0.148
83,0.601,1/17/2015 10:00,-0.561
84,0.601,1/17/2015 11:00,-0.892
85,0.601,1/17/2015 12:00,-1.056
86,0.601,1/17/2015 13:00,-0.922
87,0.611,1/17/2015 14:00,-0.604
88,0.611,1/17/2015 15:00,-0.177
89,0.611,1/17/2015 16:00,0.256
