index,well,date,tide
229,0.781,6/29/2020 12:00,-0.817
230,0.781,6/29/2020 13:00,-0.302
231,0.781,6/29/2020 14:00,0.125
232,0.781,6/29/2020 15:00,0.522
233,0.781,6/29/2020 16:00,0.692
234,0.781,6/29/2020 17:00,0.525
235,0.781,6/29/2020 18:00,0.043
236,0.781,6/29/2020 19:00,-0.413
237,0.781,6/29/2020 20:00,-0.794
238,0.781,6/29/2020 21:00,-1.125
239,0.781,6/29/2020 22:00,-1.237
240,0.781,6/29/2020 23:00,-1.132
241,0.781,6/30/2020 0:00,-0.771
242,0.781,6/30/2020 1:00,-0.282
243,0.781,6/30/2020 2:00,0.085
244,0.781,6/30/2020 3:00,0.41
245,0.781,6/30/2020 4:00,0.614
246,0.781,6/30/2020 5:00,0.571
247,0.781,6/30/2020 6:00,0.072
248,0.781,6/30/2020 7:00,-0.469
249,0.761,6/30/2020 8:00,-0.922
250,0.761,6/30/2020 9:00,-1.348
251,0.761,6/30/2020 10:00,-1.594
252,0.761,6/30/2020 11:00,-1.644
253,0.761,6/30/2020 12:00,-1.375
254,0.761,6/30/2020 13:00,-0.889
255,0.761,6/30/2020 14:00,-0.354
256,0.761,6/30/2020 15:00,0.098
257,0.761,6/30/2020 16:00,0.466
258,0.761,6/30/2020 17:00,0.643
259,0.761,6/30/2020 18:00,0.486
260,0.751,6/30/2020 19:00,-0.003
261,0.751,6/30/2020 20:00,-0.499
262,0.751,6/30/2020 21:00,-0.932
263,0.751,6/30/2020 22:00,-1.299
264,0.751,6/30/2020 23:00,-1.496

