index,well,date,tide
1,0.991,2/14/2014 0:00,-0.906
2,0.991,2/14/2014 1:00,-1.28
3,0.991,2/14/2014 2:00,-1.516
4,0.991,2/14/2014 3:00,-1.453
5,0.991,2/14/2014 4:00,-1.155
6,0.991,2/14/2014 5:00,-0.705
7,0.991,2/14/2014 6:00,-0.282
8,0.991,2/14/2014 7:00,0.18
9,0.971,2/14/2014 8:00,0.545
10,0.961,2/14/2014 9:00,0.627
11,0.961,2/14/2014 10:00,0.361
12,0.961,2/14/2014 11:00,-0.194
13,0.961,2/14/2014 12:00,-0.682
14,0.961,2/14/2014 13:00,-1.076
15,0.961,2/14/2014 14:00,-1.325
16,0.961,2/14/2014 15:00,-1.388
17,0.961,2/14/2014 16:00,-1.152
18,0.961,2/14/2014 17:00,-0.682
19,0.961,2/14/2014 18:00,-0.226
20,0.961,2/14/2014 19:00,0.197
21,0.961,2/14/2014 20:00,0.577
22,0.961,2/14/2014 21:00,0.791
23,0.961,2/14/2014 22:00,0.446
24,0.961,2/14/2014 23:00,-0.075
25,0.961,2/15/2014 0:00,-0.587
26,0.961,2/15/2014 1:00,-1.047
27,0.941,2/15/2014 2:00,-1.319
28,0.941,2/15/2014 3:00,-1.453
29,0.941,2/15/2014 4:00,-1.211
30,0.941,2/15/2014 5:00,-0.787
31,0.941,2/15/2014 6:00,-0.292
32,0.941,2/15/2014 7:00,0.125
33,0.941,2/15/2014 8:00,0.554
34,0.881,2/15/2014 9:00,0.846
35,0.881,2/15/2014 10:00,0.751
36,0.881,2/15/2014 11:00,0.213
37,0.881,2/15/2014 12:00,-0.341
38,0.881,2/15/2014 13:00,-0.787
39,0.881,2/15/2014 14:00,-1.194
40,0.881,2/15/2014 15:00,-1.47
41,0.881,2/15/2014 16:00,-1.342
42,0.881,2/15/2014 17:00,-0.945
43,0.881,2/15/2014 18:00,-0.41
44,0.881,2/15/2014 19:00,0.007
45,0.881,2/15/2014 20:00,0.423
46,0.881,2/15/2014 21:00,0.682
47,0.881,2/15/2014 22:00,0.653
48,0.881,2/15/2014 23:00,0.174
49,0.881,2/16/2014 0:00,-0.39
50,0.881,2/16/2014 1:00,-0.863
51,0.881,2/16/2014 2:00,-1.283
52,0.881,2/16/2014 3:00,-1.522
53,0.881,2/16/2014 4:00,-1.516
54,0.881,2/16/2014 5:00,-1.243
55,0.881,2/16/2014 6:00,-0.791
56,0.881,2/16/2014 7:00,-0.272
57,0.881,2/16/2014 8:00,0.24
58,0.881,2/16/2014 9:00,0.633
59,0.881,2/16/2014 10:00,0.771
60,0.881,2/16/2014 11:00,0.525
61,0.881,2/16/2014 12:00,-0.043
62,0.881,2/16/2014 13:00,-0.597
63,0.881,2/16/2014 14:00,-1.05
64,0.881,2/16/2014 15:00,-1.371
65,0.881,2/16/2014 16:00,-1.476
66,0.881,2/16/2014 17:00,-1.27
67,0.881,2/16/2014 18:00,-0.797
68,0.881,2/16/2014 19:00,-0.318
69,0.881,2/16/2014 20:00,0.131
70,0.881,2/16/2014 21:00,0.512
71,0.881,2/16/2014 22:00,0.702
72,0.881,2/16/2014 23:00,0.545
73,0.881,2/17/2014 0:00,0.03
74,0.881,2/17/2014 1:00,-0.482
75,0.881,2/17/2014 2:00,-0.915
76,0.881,2/17/2014 3:00,-1.325
77,0.881,2/17/2014 4:00,-1.539
78,0.881,2/17/2014 5:00,-1.43
79,0.881,2/17/2014 6:00,-1.053
80,0.881,2/17/2014 7:00,-0.584
81,0.881,2/17/2014 8:00,-0.128
82,0.881,2/17/2014 9:00,0.282
83,0.821,2/17/2014 10:00,0.535
84,0.821,2/17/2014 11:00,0.538
85,0.821,2/17/2014 12:00,0.075
86,0.821,2/17/2014 13:00,-0.509
87,0.821,2/17/2014 14:00,-1.004
88,0.821,2/17/2014 15:00,-1.444
89,0.821,2/17/2014 16:00,-1.686
90,0.821,2/17/2014 17:00,-1.706
91,0.821,2/17/2014 18:00,-1.381
92,0.821,2/17/2014 19:00,-0.846
93,0.821,2/17/2014 20:00,-0.377
94,0.821,2/17/2014 21:00,0.062
95,0.821,2/17/2014 22:00,0.42
96,0.821,2/17/2014 23:00,0.548
97,0.821,2/18/2014 0:00,0.249
98,0.821,2/18/2014 1:00,-0.253
99,0.821,2/18/2014 2:00,-0.732
100,0.821,2/18/2014 3:00,-1.191
101,0.821,2/18/2014 4:00,-1.509
102,0.821,2/18/2014 5:00,-1.581
103,0.821,2/18/2014 6:00,-1.332
104,0.821,2/18/2014 7:00,-0.886
105,0.821,2/18/2014 8:00,-0.4
106,0.821,2/18/2014 9:00,-0.003
107,0.821,2/18/2014 10:00,0.354
108,0.811,2/18/2014 11:00,0.518
109,0.801,2/18/2014 12:00,0.262
110,0.801,2/18/2014 13:00,-0.279
111,0.801,2/18/2014 14:00,-0.774
112,0.801,2/18/2014 15:00,-1.194
113,0.801,2/18/2014 16:00,-1.565
114,0.801,2/18/2014 17:00,-1.749
115,0.801,2/18/2014 18:00,-1.65
116,0.801,2/18/2014 19:00,-1.266
117,0.801,2/18/2014 20:00,-0.751
118,0.801,2/18/2014 21:00,-0.315
119,0.801,2/18/2014 22:00,0.108
120,0.801,2/18/2014 23:00,0.381
121,0.801,2/19/2014 0:00,0.374
122,0.801,2/19/2014 1:00,-0.036
123,0.801,2/19/2014 2:00,-0.509
124,0.801,2/19/2014 3:00,-0.909
125,0.801,2/19/2014 4:00,-1.302
126,0.801,2/19/2014 5:00,-1.526
127,0.791,2/19/2014 6:00,-1.539
128,0.791,2/19/2014 7:00,-1.25
129,0.791,2/19/2014 8:00,-0.781
130,0.791,2/19/2014 9:00,-0.364
131,0.791,2/19/2014 10:00,0.043
132,0.791,2/19/2014 11:00,0.331
133,0.791,2/19/2014 12:00,0.344
134,0.791,2/19/2014 13:00,-0.03
135,0.791,2/19/2014 14:00,-0.548
136,0.791,2/19/2014 15:00,-0.978
137,0.791,2/19/2014 16:00,-1.378
138,0.791,2/19/2014 17:00,-1.686
139,0.791,2/19/2014 18:00,-1.749
140,0.791,2/19/2014 19:00,-1.532
141,0.791,2/19/2014 20:00,-1.119
142,0.791,2/19/2014 21:00,-0.673
143,0.791,2/19/2014 22:00,-0.256
144,0.781,2/19/2014 23:00,0.128
145,0.781,2/20/2014 0:00,0.351
146,0.781,2/20/2014 1:00,0.243
147,0.781,2/20/2014 2:00,-0.187
148,0.781,2/20/2014 3:00,-0.627
149,0.781,2/20/2014 4:00,-1.007
150,0.781,2/20/2014 5:00,-1.329
151,0.781,2/20/2014 6:00,-1.473
152,0.781,2/20/2014 7:00,-1.407
153,0.781,2/20/2014 8:00,-1.102
154,0.781,2/20/2014 9:00,-0.666
155,0.781,2/20/2014 10:00,-0.302
156,0.781,2/20/2014 11:00,0.036
157,0.771,2/20/2014 12:00,0.236
158,0.771,2/20/2014 13:00,0.125
159,0.771,2/20/2014 14:00,-0.299
160,0.771,2/20/2014 15:00,-0.794
161,0.771,2/20/2014 16:00,-1.194
162,0.771,2/20/2014 17:00,-1.594
163,0.771,2/20/2014 18:00,-1.821
164,0.771,2/20/2014 19:00,-1.847
165,0.761,2/20/2014 20:00,-1.614
166,0.761,2/20/2014 21:00,-1.102
167,0.761,2/20/2014 22:00,-0.673
168,0.761,2/20/2014 23:00,-0.226
169,0.761,2/21/2014 0:00,0.121
170,0.761,2/21/2014 1:00,0.299
171,0.761,2/21/2014 2:00,0.115
172,0.761,2/21/2014 3:00,-0.246
173,0.761,2/21/2014 4:00,-0.663
174,0.761,2/21/2014 5:00,-1.056
175,0.761,2/21/2014 6:00,-1.329
176,0.761,2/21/2014 7:00,-1.45
177,0.761,2/21/2014 8:00,-1.375
178,0.751,2/21/2014 9:00,-1.033
179,0.751,2/21/2014 10:00,-0.61
180,0.751,2/21/2014 11:00,-0.305
181,0.751,2/21/2014 12:00,-0.003
182,0.751,2/21/2014 13:00,0.161
183,0.751,2/21/2014 14:00,-0.092
184,0.751,2/21/2014 15:00,-0.528
185,0.751,2/21/2014 16:00,-0.958
186,0.751,2/21/2014 17:00,-1.365
187,0.751,2/21/2014 18:00,-1.69
188,0.751,2/21/2014 19:00,-1.873
189,0.751,2/21/2014 20:00,-1.903
190,0.751,2/21/2014 21:00,-1.709
191,0.751,2/21/2014 22:00,-1.24
192,0.751,2/21/2014 23:00,-0.837
193,0.751,2/22/2014 0:00,-0.479
194,0.751,2/22/2014 1:00,-0.161
195,0.751,2/22/2014 2:00,-0.02
196,0.751,2/22/2014 3:00,-0.167
197,0.751,2/22/2014 4:00,-0.587
198,0.751,2/22/2014 5:00,-0.965
199,0.751,2/22/2014 6:00,-1.28
200,0.751,2/22/2014 7:00,-1.529
201,0.751,2/22/2014 8:00,-1.624
202,0.751,2/22/2014 9:00,-1.535
203,0.751,2/22/2014 10:00,-1.204
204,0.751,2/22/2014 11:00,-0.794
205,0.751,2/22/2014 12:00,-0.502
206,0.751,2/22/2014 13:00,-0.226
207,0.751,2/22/2014 14:00,-0.079
208,0.751,2/22/2014 15:00,-0.23
209,0.751,2/22/2014 16:00,-0.663
210,0.751,2/22/2014 17:00,-1.076
211,0.751,2/22/2014 18:00,-1.437
212,0.751,2/22/2014 19:00,-1.785
213,0.751,2/22/2014 20:00,-1.978
214,0.751,2/22/2014 21:00,-2.005
