index,well,date,tide
1,0.501,2/18/2011 0:00,-1.568
2,0.501,2/18/2011 1:00,-2.018
3,0.501,2/18/2011 2:00,-2.306
4,0.501,2/18/2011 3:00,-2.339
5,0.501,2/18/2011 4:00,-2.005
6,0.501,2/18/2011 5:00,-1.411
7,0.501,2/18/2011 6:00,-0.817
8,0.501,2/18/2011 7:00,-0.292
9,0.501,2/18/2011 8:00,0.167
10,0.501,2/18/2011 9:00,0.315
11,0.501,2/18/2011 10:00,-0.066
12,0.501,2/18/2011 11:00,-0.764
13,0.501,2/18/2011 12:00,-1.362
14,0.501,2/18/2011 13:00,-1.88
15,0.501,2/18/2011 14:00,-2.274
16,0.501,2/18/2011 15:00,-2.461
17,0.501,2/18/2011 16:00,-2.3
18,0.501,2/18/2011 17:00,-1.834
19,0.501,2/18/2011 18:00,-1.194
20,0.501,2/18/2011 19:00,-0.63
21,0.501,2/18/2011 20:00,-0.151
22,0.501,2/18/2011 21:00,0.112
23,0.501,2/18/2011 22:00,-0.072
24,0.501,2/18/2011 23:00,-0.722
25,0.501,2/19/2011 0:00,-1.358
26,0.501,2/19/2011 1:00,-1.886
27,0.501,2/19/2011 2:00,-2.365
28,0.501,2/19/2011 3:00,-2.644
29,0.501,2/19/2011 4:00,-2.641
30,0.501,2/19/2011 5:00,-2.241
31,0.501,2/19/2011 6:00,-1.644
32,0.501,2/19/2011 7:00,-1.033
33,0.501,2/19/2011 8:00,-0.472
34,0.501,2/19/2011 9:00,-0.079
35,0.501,2/19/2011 10:00,0
36,0.501,2/19/2011 11:00,-0.463
37,0.501,2/19/2011 12:00,-1.224
38,0.501,2/19/2011 13:00,-1.827
39,0.501,2/19/2011 14:00,-2.29
40,0.501,2/19/2011 15:00,-2.648
41,0.501,2/19/2011 16:00,-2.743
42,0.501,2/19/2011 17:00,-2.474
43,0.501,2/19/2011 18:00,-1.877
44,0.501,2/19/2011 19:00,-1.22
45,0.501,2/19/2011 20:00,-0.614
46,0.501,2/19/2011 21:00,-0.102
47,0.501,2/19/2011 22:00,0.167
48,0.501,2/19/2011 23:00,-0.049
49,0.501,2/20/2011 0:00,-0.725
50,0.501,2/20/2011 1:00,-1.378
51,0.501,2/20/2011 2:00,-1.857
52,0.501,2/20/2011 3:00,-2.306
53,0.501,2/20/2011 4:00,-2.559
54,0.501,2/20/2011 5:00,-2.477
55,0.501,2/20/2011 6:00,-2.044
56,0.501,2/20/2011 7:00,-1.407
57,0.501,2/20/2011 8:00,-0.771
58,0.501,2/20/2011 9:00,-0.21
59,0.501,2/20/2011 10:00,0.174
60,0.501,2/20/2011 11:00,0.141
61,0.501,2/20/2011 12:00,-0.495
62,0.501,2/20/2011 13:00,-1.211
63,0.501,2/20/2011 14:00,-1.736
64,0.501,2/20/2011 15:00,-2.211
65,0.501,2/20/2011 16:00,-2.546
66,0.501,2/20/2011 17:00,-2.648
67,0.501,2/20/2011 18:00,-2.333
68,0.501,2/20/2011 19:00,-1.713
69,0.501,2/20/2011 20:00,-1.079
70,0.501,2/20/2011 21:00,-0.486
71,0.501,2/20/2011 22:00,0.016
72,0.501,2/20/2011 23:00,0.249
73,0.501,2/21/2011 0:00,-0.039
74,0.501,2/21/2011 1:00,-0.705
75,0.501,2/21/2011 2:00,-1.293
76,0.501,2/21/2011 3:00,-1.775
77,0.501,2/21/2011 4:00,-2.136
78,0.501,2/21/2011 5:00,-2.339
79,0.501,2/21/2011 6:00,-2.211
80,0.501,2/21/2011 7:00,-1.742
81,0.501,2/21/2011 8:00,-1.096
82,0.501,2/21/2011 9:00,-0.568
83,0.501,2/21/2011 10:00,-0.105
84,0.501,2/21/2011 11:00,0.138
85,0.501,2/21/2011 12:00,-0.043
86,0.501,2/21/2011 13:00,-0.666
87,0.501,2/21/2011 14:00,-1.28
88,0.501,2/21/2011 15:00,-1.818
89,0.501,2/21/2011 16:00,-2.293
90,0.501,2/21/2011 17:00,-2.585
91,0.501,2/21/2011 18:00,-2.595
92,0.501,2/21/2011 19:00,-2.231
93,0.501,2/21/2011 20:00,-1.637
94,0.501,2/21/2011 21:00,-1.027
95,0.501,2/21/2011 22:00,-0.472
96,0.501,2/21/2011 23:00,-0.066
97,0.501,2/22/2011 0:00,0.105
98,0.501,2/22/2011 1:00,-0.253
99,0.501,2/22/2011 2:00,-0.873
100,0.501,2/22/2011 3:00,-1.401
101,0.501,2/22/2011 4:00,-1.883
102,0.501,2/22/2011 5:00,-2.26
103,0.501,2/22/2011 6:00,-2.385
104,0.501,2/22/2011 7:00,-2.198
105,0.501,2/22/2011 8:00,-1.703
106,0.501,2/22/2011 9:00,-1.135
107,0.501,2/22/2011 10:00,-0.673
108,0.501,2/22/2011 11:00,-0.299
