index,well,date,tide
1,0.781,1/14/2018 0:00,-2.257
2,0.781,1/14/2018 1:00,-2.365
3,0.781,1/14/2018 2:00,-2.221
4,0.781,1/14/2018 3:00,-1.919
5,0.781,1/14/2018 4:00,-1.486
6,0.781,1/14/2018 5:00,-1.076
7,0.781,1/14/2018 6:00,-0.722
8,0.771,1/14/2018 7:00,-0.413
9,0.771,1/14/2018 8:00,-0.367
10,0.771,1/14/2018 9:00,-0.607
11,0.771,1/14/2018 10:00,-1.066
12,0.771,1/14/2018 11:00,-1.473
13,0.771,1/14/2018 12:00,-1.726
14,0.771,1/14/2018 13:00,-1.916
15,0.771,1/14/2018 14:00,-1.919
16,0.761,1/14/2018 15:00,-1.68
17,0.761,1/14/2018 16:00,-1.329
18,0.761,1/14/2018 17:00,-0.981
19,0.761,1/14/2018 18:00,-0.614
20,0.761,1/14/2018 19:00,-0.331
21,0.761,1/14/2018 20:00,-0.364
22,0.751,1/14/2018 21:00,-0.689
23,0.751,1/14/2018 22:00,-1.161
24,0.751,1/14/2018 23:00,-1.568
25,0.751,1/15/2018 0:00,-1.946
26,0.751,1/15/2018 1:00,-2.198
27,0.751,1/15/2018 2:00,-2.244
28,0.751,1/15/2018 3:00,-2.024
29,0.741,1/15/2018 4:00,-1.634
30,0.741,1/15/2018 5:00,-1.125
31,0.741,1/15/2018 6:00,-0.663
32,0.741,1/15/2018 7:00,-0.305
33,0.741,1/15/2018 8:00,-0.069
34,0.741,1/15/2018 9:00,-0.049
35,0.741,1/15/2018 10:00,-0.466
36,0.741,1/15/2018 11:00,-0.981
37,0.741,1/15/2018 12:00,-1.286
38,0.741,1/15/2018 13:00,-1.575
39,0.731,1/15/2018 14:00,-1.722
40,0.731,1/15/2018 15:00,-1.647
41,0.731,1/15/2018 16:00,-1.355
42,0.731,1/15/2018 17:00,-0.932
43,0.731,1/15/2018 18:00,-0.495
44,0.731,1/15/2018 19:00,-0.095
45,0.731,1/15/2018 20:00,0.141
46,0.731,1/15/2018 21:00,0.059
47,0.731,1/15/2018 22:00,-0.361
48,0.731,1/15/2018 23:00,-0.912
49,0.731,1/16/2018 0:00,-1.289
50,0.731,1/16/2018 1:00,-1.627
51,0.731,1/16/2018 2:00,-1.818
52,0.731,1/16/2018 3:00,-1.762
53,0.731,1/16/2018 4:00,-1.496
54,0.731,1/16/2018 5:00,-1.033
55,0.731,1/16/2018 6:00,-0.564
56,0.731,1/16/2018 7:00,-0.118
57,0.731,1/16/2018 8:00,0.21
58,0.731,1/16/2018 9:00,0.348
59,0.731,1/16/2018 10:00,0.059
60,0.731,1/16/2018 11:00,-0.492
61,0.731,1/16/2018 12:00,-0.922
62,0.731,1/16/2018 13:00,-1.316
63,0.731,1/16/2018 14:00,-1.614
64,0.731,1/16/2018 15:00,-1.617
65,0.731,1/16/2018 16:00,-1.424
66,0.731,1/16/2018 17:00,-1.043
67,0.731,1/16/2018 18:00,-0.65
68,0.731,1/16/2018 19:00,-0.269
69,0.731,1/16/2018 20:00,0.069
70,0.731,1/16/2018 21:00,0.184
71,0.731,1/16/2018 22:00,-0.105
72,0.731,1/16/2018 23:00,-0.656
73,0.731,1/17/2018 0:00,-1.089
74,0.731,1/17/2018 1:00,-1.516
75,0.731,1/17/2018 2:00,-1.801
76,0.731,1/17/2018 3:00,-1.906
77,0.731,1/17/2018 4:00,-1.768
78,0.731,1/17/2018 5:00,-1.375
79,0.731,1/17/2018 6:00,-0.935
80,0.731,1/17/2018 7:00,-0.463
81,0.731,1/17/2018 8:00,-0.03
82,0.731,1/17/2018 9:00,0.223
83,0.731,1/17/2018 10:00,0.226
84,0.731,1/17/2018 11:00,-0.151
85,0.731,1/17/2018 12:00,-0.659
86,0.731,1/17/2018 13:00,-1.076
87,0.731,1/17/2018 14:00,-1.388
88,0.731,1/17/2018 15:00,-1.604
89,0.731,1/17/2018 16:00,-1.608
90,0.731,1/17/2018 17:00,-1.283
91,0.731,1/17/2018 18:00,-0.817
92,0.731,1/17/2018 19:00,-0.394
93,0.731,1/17/2018 20:00,-0.013
94,0.731,1/17/2018 21:00,0.223
95,0.731,1/17/2018 22:00,0.148
96,0.731,1/17/2018 23:00,-0.364
97,0.731,1/18/2018 0:00,-0.889
98,0.731,1/18/2018 1:00,-1.342
99,0.731,1/18/2018 2:00,-1.742
