index,well,date,tide
1,0.531,2/26/2016 0:00,0.02
2,0.521,2/26/2016 1:00,-0.548
3,0.521,2/26/2016 2:00,-0.997
4,0.521,2/26/2016 3:00,-1.427
5,0.521,2/26/2016 4:00,-1.778
6,0.521,2/26/2016 5:00,-1.932
7,0.521,2/26/2016 6:00,-1.821
8,0.521,2/26/2016 7:00,-1.581
9,0.521,2/26/2016 8:00,-1.168
10,0.521,2/26/2016 9:00,-0.722
11,0.521,2/26/2016 10:00,-0.308
12,0.521,2/26/2016 11:00,0.016
13,0.521,2/26/2016 12:00,-0.02
14,0.521,2/26/2016 13:00,-0.502
15,0.521,2/26/2016 14:00,-1.037
16,0.511,2/26/2016 15:00,-1.401
17,0.521,2/26/2016 16:00,-1.775
18,0.511,2/26/2016 17:00,-2.106
19,0.511,2/26/2016 18:00,-2.031
20,0.511,2/26/2016 19:00,-1.864
21,0.511,2/26/2016 20:00,-1.106
22,0.511,2/26/2016 21:00,-0.696
23,0.511,2/26/2016 22:00,-0.322
24,0.511,2/26/2016 23:00,0.033
25,0.511,2/27/2016 0:00,0.075
26,0.511,2/27/2016 1:00,-0.233
27,0.511,2/27/2016 2:00,-0.699
28,0.511,2/27/2016 3:00,-1.135
29,0.511,2/27/2016 4:00,-1.509
30,0.501,2/27/2016 5:00,-1.726
31,0.501,2/27/2016 6:00,-1.713
32,0.501,2/27/2016 7:00,-1.558
33,0.501,2/27/2016 8:00,-1.198
34,0.501,2/27/2016 9:00,-0.794
35,0.501,2/27/2016 10:00,-0.394
36,0.501,2/27/2016 11:00,-0.03
37,0.491,2/27/2016 12:00,0.128
38,0.491,2/27/2016 13:00,-0.092
39,0.491,2/27/2016 14:00,-0.62
40,0.491,2/27/2016 15:00,-1.047
41,0.491,2/27/2016 16:00,-1.401
42,0.491,2/27/2016 17:00,-1.654
43,0.491,2/27/2016 18:00,-1.719
44,0.491,2/27/2016 19:00,-1.608
45,0.491,2/27/2016 20:00,-1.362
46,0.491,2/27/2016 21:00,-0.925
47,0.491,2/27/2016 22:00,-0.65
48,0.491,2/27/2016 23:00,-0.308
49,0.491,2/28/2016 0:00,-0.098
50,0.491,2/28/2016 1:00,-0.056
51,0.491,2/28/2016 2:00,-0.502
52,0.491,2/28/2016 3:00,-0.965
53,0.491,2/28/2016 4:00,-1.293
54,0.491,2/28/2016 5:00,-1.598
55,0.491,2/28/2016 6:00,-1.716
56,0.481,2/28/2016 7:00,-1.64
57,0.481,2/28/2016 8:00,-1.329
58,0.481,2/28/2016 9:00,-0.965
59,0.481,2/28/2016 10:00,-0.614
60,0.481,2/28/2016 11:00,-0.246
61,0.471,2/28/2016 12:00,-0.043
62,0.471,2/28/2016 13:00,-0.075
63,0.471,2/28/2016 14:00,-0.443
64,0.471,2/28/2016 15:00,-0.863
65,0.471,2/28/2016 16:00,-1.283
66,0.471,2/28/2016 17:00,-1.617
67,0.471,2/28/2016 18:00,-1.827
68,0.471,2/28/2016 19:00,-1.873
69,0.471,2/28/2016 20:00,-1.703
70,0.471,2/28/2016 21:00,-1.312
71,0.471,2/28/2016 22:00,-0.938
72,0.471,2/28/2016 23:00,-0.627
73,0.471,2/29/2016 0:00,-0.331
74,0.471,2/29/2016 1:00,-0.174
75,0.471,2/29/2016 2:00,-0.308
76,0.471,2/29/2016 3:00,-0.692
77,0.471,2/29/2016 4:00,-1.027
78,0.471,2/29/2016 5:00,-1.319
79,0.461,2/29/2016 6:00,-1.594
80,0.461,2/29/2016 7:00,-1.755
81,0.461,2/29/2016 8:00,-1.644
82,0.461,2/29/2016 9:00,-1.339
83,0.461,2/29/2016 10:00,-1.263
84,0.461,2/29/2016 11:00,-0.84
85,0.461,2/29/2016 12:00,-0.433
86,0.461,2/29/2016 13:00,-0.272
87,0.461,2/29/2016 14:00,-0.381
88,0.461,2/29/2016 15:00,-0.778
89,0.461,2/29/2016 16:00,-1.119
90,0.461,2/29/2016 17:00,-1.421
91,0.461,2/29/2016 18:00,-1.68
92,0.461,2/29/2016 19:00,-1.959
93,0.461,2/29/2016 20:00,-1.985
94,0.461,2/29/2016 21:00,-1.749
95,0.461,2/29/2016 22:00,-1.22
96,0.461,2/29/2016 23:00,-0.899
97,0.461,3/1/2016 0:00,-0.564
98,0.461,3/1/2016 1:00,-0.282
99,0.461,3/1/2016 2:00,-0.151
100,0.461,3/1/2016 3:00,-0.331
101,0.461,3/1/2016 4:00,-0.682
102,0.461,3/1/2016 5:00,-1.037
103,0.461,3/1/2016 6:00,-1.276
104,0.461,3/1/2016 7:00,-1.46
105,0.451,3/1/2016 8:00,-1.519
106,0.451,3/1/2016 9:00,-1.335
107,0.451,3/1/2016 10:00,-1.056
108,0.451,3/1/2016 11:00,-0.899
109,0.451,3/1/2016 12:00,-0.492
110,0.451,3/1/2016 13:00,-0.259
111,0.451,3/1/2016 14:00,-0.154
112,0.451,3/1/2016 15:00,-0.348
113,0.451,3/1/2016 16:00,-0.722
114,0.451,3/1/2016 17:00,-1.033
115,0.451,3/1/2016 18:00,-1.312
116,0.451,3/1/2016 19:00,-1.558
117,0.451,3/1/2016 20:00,-1.729
118,0.451,3/1/2016 21:00,-1.634
119,0.451,3/1/2016 22:00,-1.414
120,0.451,3/1/2016 23:00,-1.093
121,0.451,3/2/2016 0:00,-0.797
122,0.451,3/2/2016 1:00,-0.505
123,0.451,3/2/2016 2:00,-0.24
124,0.451,3/2/2016 3:00,-0.177
125,0.451,3/2/2016 4:00,-0.341
126,0.451,3/2/2016 5:00,-0.719
127,0.451,3/2/2016 6:00,-1.027
128,0.451,3/2/2016 7:00,-1.302
129,0.451,3/2/2016 8:00,-1.473
130,0.441,3/2/2016 9:00,-1.506
