index,well,date,tide
1,1.521,2/12/2012 0:00,0.666
2,1.521,2/12/2012 1:00,0.384
3,1.481,2/12/2012 2:00,-0.161
4,1.481,2/12/2012 3:00,-0.741
5,1.481,2/12/2012 4:00,-1.263
6,1.481,2/12/2012 5:00,-1.64
7,1.481,2/12/2012 6:00,-1.801
8,1.481,2/12/2012 7:00,-1.604
9,1.481,2/12/2012 8:00,-1.165
10,1.481,2/12/2012 9:00,-0.63
11,1.481,2/12/2012 10:00,-0.135
12,1.481,2/12/2012 11:00,0.335
13,1.421,2/12/2012 12:00,0.568
14,1.421,2/12/2012 13:00,0.459
15,1.421,2/12/2012 14:00,-0.046
16,1.421,2/12/2012 15:00,-0.627
17,1.421,2/12/2012 16:00,-1.093
18,1.421,2/12/2012 17:00,-1.565
19,1.421,2/12/2012 18:00,-1.85
20,1.421,2/12/2012 19:00,-1.791
21,1.411,2/12/2012 20:00,-1.529
22,1.411,2/12/2012 21:00,-1.033
23,1.391,2/12/2012 22:00,-0.482
24,1.391,2/12/2012 23:00,-0.013
25,1.391,2/13/2012 0:00,0.364
26,1.381,2/13/2012 1:00,0.499
27,1.381,2/13/2012 2:00,0.335
28,1.381,2/13/2012 3:00,-0.194
29,1.381,2/13/2012 4:00,-0.699
30,1.381,2/13/2012 5:00,-1.145
31,1.381,2/13/2012 6:00,-1.45
32,1.381,2/13/2012 7:00,-1.555
33,1.381,2/13/2012 8:00,-1.312
34,1.381,2/13/2012 9:00,-0.879
35,1.381,2/13/2012 10:00,-0.364
36,1.321,2/13/2012 11:00,0.085
37,1.321,2/13/2012 12:00,0.512
38,1.321,2/13/2012 13:00,0.679
39,1.321,2/13/2012 14:00,0.489
40,1.321,2/13/2012 15:00,-0.049
41,1.311,2/13/2012 16:00,-0.607
42,1.311,2/13/2012 17:00,-1.079
43,1.311,2/13/2012 18:00,-1.493
44,1.311,2/13/2012 19:00,-1.726
45,1.311,2/13/2012 20:00,-1.726
46,1.311,2/13/2012 21:00,-1.352
47,1.311,2/13/2012 22:00,-0.764
48,1.311,2/13/2012 23:00,-0.269
49,1.311,2/14/2012 0:00,0.203
50,1.261,2/14/2012 1:00,0.522
51,1.261,2/14/2012 2:00,0.633
52,1.261,2/14/2012 3:00,0.443
53,1.261,2/14/2012 4:00,-0.066
54,1.261,2/14/2012 5:00,-0.489
55,1.261,2/14/2012 6:00,-0.889
56,1.261,2/14/2012 7:00,-1.178
57,1.261,2/14/2012 8:00,-1.22
58,1.261,2/14/2012 9:00,-0.965
59,1.261,2/14/2012 10:00,-0.535
60,1.261,2/14/2012 11:00,-0.069
61,1.261,2/14/2012 12:00,0.292
62,1.261,2/14/2012 13:00,0.581
63,1.261,2/14/2012 14:00,0.715
64,1.261,2/14/2012 15:00,0.472
65,1.261,2/14/2012 16:00,0.016
66,1.261,2/14/2012 17:00,-0.44
67,1.251,2/14/2012 18:00,-0.883
68,1.251,2/14/2012 19:00,-1.293
69,1.201,2/14/2012 20:00,-1.555
70,1.201,2/14/2012 21:00,-1.568
71,1.201,2/14/2012 22:00,-1.325
72,1.201,2/14/2012 23:00,-0.843
73,1.201,2/15/2012 0:00,-0.377
74,1.201,2/15/2012 1:00,0.026
75,1.201,2/15/2012 2:00,0.351
76,1.201,2/15/2012 3:00,0.446
77,1.191,2/15/2012 4:00,0.217
78,1.191,2/15/2012 5:00,-0.279
79,1.191,2/15/2012 6:00,-0.676
80,1.191,2/15/2012 7:00,-1.04
81,1.191,2/15/2012 8:00,-1.345
82,1.191,2/15/2012 9:00,-1.46
83,1.191,2/15/2012 10:00,-1.365
84,1.191,2/15/2012 11:00,-0.978
85,1.191,2/15/2012 12:00,-0.551
86,1.191,2/15/2012 13:00,-0.256
87,1.191,2/15/2012 14:00,0.039
88,1.191,2/15/2012 15:00,0.174
89,1.151,2/15/2012 16:00,0.079
90,1.151,2/15/2012 17:00,-0.358
91,1.151,2/15/2012 18:00,-0.807
92,1.151,2/15/2012 19:00,-1.211
93,1.151,2/15/2012 20:00,-1.611
94,1.151,2/15/2012 21:00,-1.86
95,1.151,2/15/2012 22:00,-1.86
96,1.151,2/15/2012 23:00,-1.617
97,1.151,2/16/2012 0:00,-1.125
98,1.151,2/16/2012 1:00,-0.679
99,1.141,2/16/2012 2:00,-0.282
100,1.141,2/16/2012 3:00,0.079
101,1.141,2/16/2012 4:00,0.256
102,1.141,2/16/2012 5:00,0.144
103,1.141,2/16/2012 6:00,-0.253
104,1.141,2/16/2012 7:00,-0.696
105,1.141,2/16/2012 8:00,-1.04
106,1.141,2/16/2012 9:00,-1.352
107,1.141,2/16/2012 10:00,-1.496
108,1.141,2/16/2012 11:00,-1.447
109,1.141,2/16/2012 12:00,-1.053
110,1.141,2/16/2012 13:00,-0.636
111,1.141,2/16/2012 14:00,-0.338
112,1.141,2/16/2012 15:00,-0.075
113,1.081,2/16/2012 16:00,0.082
114,1.081,2/16/2012 17:00,0.03
115,1.081,2/16/2012 18:00,-0.361
116,1.081,2/16/2012 19:00,-0.771
117,1.081,2/16/2012 20:00,-1.198
118,1.081,2/16/2012 21:00,-1.585
119,1.081,2/16/2012 22:00,-1.873
120,1.081,2/16/2012 23:00,-1.936
121,1.061,2/17/2012 0:00,-1.726
122,1.061,2/17/2012 1:00,-1.266
123,1.061,2/17/2012 2:00,-0.807
124,1.061,2/17/2012 3:00,-0.443
125,1.061,2/17/2012 4:00,-0.121
126,1.061,2/17/2012 5:00,0.102
127,1.061,2/17/2012 6:00,0.039
128,1.061,2/17/2012 7:00,-0.308
129,1.061,2/17/2012 8:00,-0.794
130,1.061,2/17/2012 9:00,-1.109
131,1.061,2/17/2012 10:00,-1.44
132,1.061,2/17/2012 11:00,-1.591
133,1.061,2/17/2012 12:00,-1.555
134,1.061,2/17/2012 13:00,-1.217
135,1.061,2/17/2012 14:00,-0.735
136,1.061,2/17/2012 15:00,-0.364
137,1.061,2/17/2012 16:00,-0.072
138,1.061,2/17/2012 17:00,0.098
139,1.061,2/17/2012 18:00,0.108
140,1.061,2/17/2012 19:00,-0.253
141,1.061,2/17/2012 20:00,-0.741
142,0.971,2/17/2012 21:00,-1.171
143,0.971,2/17/2012 22:00,-1.575
144,0.971,2/17/2012 23:00,-1.877
145,0.971,2/18/2012 0:00,-1.969
146,0.971,2/18/2012 1:00,-1.709
147,0.971,2/18/2012 2:00,-1.296
148,0.971,2/18/2012 3:00,-0.82
149,0.971,2/18/2012 4:00,-0.377
150,0.971,2/18/2012 5:00,-0.013
151,0.971,2/18/2012 6:00,0.266
152,0.971,2/18/2012 7:00,0.194
153,0.971,2/18/2012 8:00,-0.223
154,0.971,2/18/2012 9:00,-0.732
155,0.971,2/18/2012 10:00,-1.138
156,0.971,2/18/2012 11:00,-1.467
157,0.941,2/18/2012 12:00,-1.647
158,0.941,2/18/2012 13:00,-1.558
159,0.941,2/18/2012 14:00,-1.243
160,0.941,2/18/2012 15:00,-0.722
161,0.941,2/18/2012 16:00,-0.367
162,0.941,2/18/2012 17:00,-0.01
163,0.941,2/18/2012 18:00,0.302
164,0.931,2/18/2012 19:00,0.348
165,0.921,2/18/2012 20:00,-0.072
166,0.921,2/18/2012 21:00,-0.62
167,0.921,2/18/2012 22:00,-1.056
168,0.921,2/18/2012 23:00,-1.506
169,0.921,2/19/2012 0:00,-1.811
170,0.901,2/19/2012 1:00,-1.89
171,0.901,2/19/2012 2:00,-1.634
172,0.901,2/19/2012 3:00,-1.119
173,0.901,2/19/2012 4:00,-0.614
174,0.901,2/19/2012 5:00,-0.138
175,0.901,2/19/2012 6:00,0.246
176,0.901,2/19/2012 7:00,0.413
177,0.901,2/19/2012 8:00,0.262
178,0.861,2/19/2012 9:00,-0.226
179,0.861,2/19/2012 10:00,-0.748
180,0.861,2/19/2012 11:00,-1.175
181,0.861,2/19/2012 12:00,-1.535
182,0.861,2/19/2012 13:00,-1.749
183,0.861,2/19/2012 14:00,-1.673
184,0.861,2/19/2012 15:00,-1.299
185,0.861,2/19/2012 16:00,-0.784
186,0.861,2/19/2012 17:00,-0.42
187,0.861,2/19/2012 18:00,-0.026
188,0.861,2/19/2012 19:00,0.164
189,0.861,2/19/2012 20:00,0.102
190,0.861,2/19/2012 21:00,-0.351
191,0.861,2/19/2012 22:00,-0.892
192,0.861,2/19/2012 23:00,-1.365
193,0.861,2/20/2012 0:00,-1.864
194,0.861,2/20/2012 1:00,-2.165
195,0.861,2/20/2012 2:00,-2.208
196,0.861,2/20/2012 3:00,-1.972
197,0.821,2/20/2012 4:00,-1.486
198,0.821,2/20/2012 5:00,-0.942
199,0.821,2/20/2012 6:00,-0.492
200,0.821,2/20/2012 7:00,-0.056
201,0.821,2/20/2012 8:00,0.177
202,0.821,2/20/2012 9:00,-0.01
203,0.821,2/20/2012 10:00,-0.548
204,0.821,2/20/2012 11:00,-1.043
205,0.821,2/20/2012 12:00,-1.457
206,0.821,2/20/2012 13:00,-1.824
207,0.821,2/20/2012 14:00,-1.978
208,0.821,2/20/2012 15:00,-1.824
209,0.821,2/20/2012 16:00,-1.457
210,0.821,2/20/2012 17:00,-0.922
211,0.811,2/20/2012 18:00,-0.41
212,0.811,2/20/2012 19:00,0.049
213,0.811,2/20/2012 20:00,0.272
214,0.811,2/20/2012 21:00,0.197
215,0.811,2/20/2012 22:00,-0.318
216,0.811,2/20/2012 23:00,-0.892
217,0.811,2/21/2012 0:00,-1.362
218,0.811,2/21/2012 1:00,-1.785
219,0.811,2/21/2012 2:00,-2.06
220,0.811,2/21/2012 3:00,-2.054
221,0.811,2/21/2012 4:00,-1.716
222,0.811,2/21/2012 5:00,-1.119
223,0.811,2/21/2012 6:00,-0.581
224,0.811,2/21/2012 7:00,-0.072
225,0.811,2/21/2012 8:00,0.305
226,0.811,2/21/2012 9:00,0.423
227,0.811,2/21/2012 10:00,0
228,0.811,2/21/2012 11:00,-0.594
229,0.811,2/21/2012 12:00,-1.089
230,0.811,2/21/2012 13:00,-1.509
231,0.811,2/21/2012 14:00,-1.834
232,0.811,2/21/2012 15:00,-1.919
233,0.811,2/21/2012 16:00,-1.66
234,0.811,2/21/2012 17:00,-1.188
