index,well,date,tide
1,0.561,1/22/2013 0:00,-1.417
2,0.561,1/22/2013 1:00,-1.129
3,0.561,1/22/2013 2:00,-0.735
4,0.561,1/22/2013 3:00,-0.41
5,0.561,1/22/2013 4:00,-0.082
6,0.561,1/22/2013 5:00,0.131
7,0.561,1/22/2013 6:00,0.151
8,0.561,1/22/2013 7:00,-0.046
9,0.561,1/22/2013 8:00,-0.404
10,0.561,1/22/2013 9:00,-0.764
11,0.561,1/22/2013 10:00,-1.017
12,0.561,1/22/2013 11:00,-1.161
13,0.561,1/22/2013 12:00,-1.171
14,0.561,1/22/2013 13:00,-1.001
15,0.561,1/22/2013 14:00,-0.669
16,0.561,1/22/2013 15:00,-0.354
17,0.561,1/22/2013 16:00,-0.072
18,0.561,1/22/2013 17:00,0.095
19,0.561,1/22/2013 18:00,0.151
20,0.561,1/22/2013 19:00,-0.016
21,0.561,1/22/2013 20:00,-0.427
22,0.561,1/22/2013 21:00,-0.791
23,0.561,1/22/2013 22:00,-1.171
24,0.561,1/22/2013 23:00,-1.407
25,0.561,1/23/2013 0:00,-1.486
26,0.561,1/23/2013 1:00,-1.332
27,0.561,1/23/2013 2:00,-1.007
28,0.561,1/23/2013 3:00,-0.666
29,0.561,1/23/2013 4:00,-0.295
30,0.561,1/23/2013 5:00,0.039
31,0.561,1/23/2013 6:00,0.262
32,0.561,1/23/2013 7:00,0.289
33,0.561,1/23/2013 8:00,-0.013
34,0.561,1/23/2013 9:00,-0.453
35,0.561,1/23/2013 10:00,-0.771
36,0.561,1/23/2013 11:00,-1.086
37,0.561,1/23/2013 12:00,-1.247
38,0.561,1/23/2013 13:00,-1.253
39,0.561,1/23/2013 14:00,-1.073
40,0.561,1/23/2013 15:00,-0.741
41,0.561,1/23/2013 16:00,-0.456
42,0.561,1/23/2013 17:00,-0.157
43,0.561,1/23/2013 18:00,0.056
44,0.561,1/23/2013 19:00,0.069
45,0.561,1/23/2013 20:00,-0.256
46,0.561,1/23/2013 21:00,-0.738
47,0.561,1/23/2013 22:00,-1.135
48,0.561,1/23/2013 23:00,-1.483
49,0.561,1/24/2013 0:00,-1.719
50,0.561,1/24/2013 1:00,-1.785
51,0.561,1/24/2013 2:00,-1.568
52,0.561,1/24/2013 3:00,-1.188
53,0.561,1/24/2013 4:00,-0.787
54,0.561,1/24/2013 5:00,-0.417
55,0.561,1/24/2013 6:00,-0.075
56,0.561,1/24/2013 7:00,0.118
57,0.561,1/24/2013 8:00,-0.013
58,0.561,1/24/2013 9:00,-0.4
59,0.561,1/24/2013 10:00,-0.751
60,0.561,1/24/2013 11:00,-1.089
61,0.561,1/24/2013 12:00,-1.391
62,0.561,1/24/2013 13:00,-1.542
63,0.561,1/24/2013 14:00,-1.447
64,0.561,1/24/2013 15:00,-1.171
65,0.561,1/24/2013 16:00,-0.784
66,0.561,1/24/2013 17:00,-0.43
67,0.561,1/24/2013 18:00,-0.108
68,0.561,1/24/2013 19:00,0.092
69,0.561,1/24/2013 20:00,0.02
70,0.561,1/24/2013 21:00,-0.374
71,0.561,1/24/2013 22:00,-0.863
72,0.561,1/24/2013 23:00,-1.263
73,0.561,1/25/2013 0:00,-1.624
74,0.561,1/25/2013 1:00,-1.824
75,0.561,1/25/2013 2:00,-1.781
76,0.561,1/25/2013 3:00,-1.499
77,0.561,1/25/2013 4:00,-1.086
78,0.561,1/25/2013 5:00,-0.719
79,0.561,1/25/2013 6:00,-0.318
80,0.561,1/25/2013 7:00,0.033
81,0.561,1/25/2013 8:00,0.207
82,0.561,1/25/2013 9:00,0.089
83,0.561,1/25/2013 10:00,-0.374
84,0.561,1/25/2013 11:00,-0.82
85,0.561,1/25/2013 12:00,-1.194
86,0.561,1/25/2013 13:00,-1.496
87,0.561,1/25/2013 14:00,-1.558
88,0.561,1/25/2013 15:00,-1.388
89,0.561,1/25/2013 16:00,-0.988
90,0.561,1/25/2013 17:00,-0.554
91,0.561,1/25/2013 18:00,-0.203
92,0.561,1/25/2013 19:00,0.131
93,0.561,1/25/2013 20:00,0.266
94,0.561,1/25/2013 21:00,0.052
95,0.561,1/25/2013 22:00,-0.443
96,0.561,1/25/2013 23:00,-0.892
97,0.561,1/26/2013 0:00,-1.319
98,0.561,1/26/2013 1:00,-1.67
99,0.561,1/26/2013 2:00,-1.844
100,0.561,1/26/2013 3:00,-1.755
101,0.561,1/26/2013 4:00,-1.421
102,0.561,1/26/2013 5:00,-0.942
103,0.561,1/26/2013 6:00,-0.512
104,0.561,1/26/2013 7:00,-0.154
105,0.561,1/26/2013 8:00,0.141
106,0.561,1/26/2013 9:00,0.157
107,0.561,1/26/2013 10:00,-0.21
108,0.561,1/26/2013 11:00,-0.679
109,0.561,1/26/2013 12:00,-1.102
110,0.561,1/26/2013 13:00,-1.496
111,0.561,1/26/2013 14:00,-1.752
112,0.561,1/26/2013 15:00,-1.781
113,0.561,1/26/2013 16:00,-1.473
114,0.561,1/26/2013 17:00,-1.02
115,0.561,1/26/2013 18:00,-0.607
116,0.561,1/26/2013 19:00,-0.24
